数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,86.000000,3.92,12.2
0.1,,4.47,
0.2,,5.10,
0.3,,5.92,
0.4,,6.81,
0.5,,7.52,
0.6,,7.99,
0.7,,8.37,
0.8,,8.76,
0.9,,9.04,
1.0,85.333333,8.89,
1.1,,8.20,
1.2,,7.23,
1.3,,6.30,
1.4,,5.47,
1.5,,4.74,
1.6,,4.19,
1.7,,3.82,
1.8,,3.52,
1.9,,3.29,
2.0,85.250000,3.09,
2.1,,2.94,
2.2,,2.86,
2.3,,2.83,
2.4,,2.78,
2.5,,2.70,
2.6,,2.70,
2.7,,2.77,
2.8,,2.97,
2.9,,3.34,
3.0,85.200000,3.84,
3.1,,4.42,
3.2,,5.05,
3.3,,5.75,
3.4,,6.48,
3.5,,7.29,
3.6,,8.13,
3.7,,8.87,
3.8,,9.49,
3.9,,9.85,
4.0,85.166667,9.65,
4.1,,9.07,
4.2,,8.50,
4.3,,8.00,
4.4,,7.47,
4.5,,6.70,
4.6,,5.68,
4.7,,4.75,
4.8,,4.08,
4.9,,3.60,
5.0,85.333333,3.27,
5.1,,3.09,
5.2,,3.05,
5.3,,2.98,
5.4,,2.85,
5.5,,2.73,
5.6,,2.61,
5.7,,2.54,
5.8,,2.54,
5.9,,2.65,
6.0,85.500000,2.88,
6.1,,3.16,
6.2,,3.49,
6.3,,3.85,
6.4,,4.19,
6.5,,4.53,
6.6,,4.93,
6.7,,5.40,
6.8,,5.83,
6.9,,6.16,
7.0,85.800000,6.41,
7.1,,6.56,
7.2,,6.60,
7.3,,6.44,
7.4,,6.13,
7.5,,5.86,
7.6,,5.62,
7.7,,5.35,
7.8,,5.06,
7.9,,4.64,
8.0,85.500000,4.10,
8.1,,3.62,
8.2,,3.33,
8.3,,3.14,
8.4,,2.98,
8.5,,2.86,
8.6,,2.72,
8.7,,2.57,
8.8,,2.51,
8.9,,2.62,
9.0,85.166667,2.83,
9.1,,3.02,
9.2,,3.22,
9.3,,3.42,
9.4,,3.65,
9.5,,3.94,
9.6,,4.32,
