数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,122.000000,6.11,32.1
0.1,,6.03,
0.2,,5.97,
0.3,,5.93,
0.4,,6.01,
0.5,,6.31,
0.6,,6.84,
0.7,,7.45,
0.8,,7.96,
0.9,,8.44,
1.0,117.333333,9.00,
1.1,,9.51,
1.2,,9.87,
1.3,,9.83,
1.4,,9.14,
1.5,,8.25,
1.6,,7.55,
1.7,,7.00,
1.8,,6.60,
1.9,,6.34,
2.0,112.250000,6.11,
2.1,,5.97,
2.2,,5.93,
2.3,,5.92,
2.4,,5.93,
2.5,,5.92,
2.6,,6.04,
2.7,,6.42,
2.8,,6.92,
2.9,,7.55,
3.0,107.800000,8.28,
3.1,,9.00,
3.2,,9.68,
3.3,,10.22,
3.4,,10.59,
3.5,,10.67,
3.6,,10.14,
3.7,,9.29,
3.8,,8.49,
3.9,,7.85,
4.0,106.500000,7.40,
4.1,,7.03,
4.2,,6.67,
4.3,,6.38,
4.4,,6.18,
4.5,,6.07,
4.6,,6.02,
4.7,,5.92,
4.8,,5.84,
4.9,,5.95,
5.0,103.666667,6.36,
5.1,,7.03,
5.2,,7.72,
5.3,,8.40,
5.4,,9.20,
5.5,,9.98,
5.6,,10.51,
5.7,,10.44,
5.8,,9.70,
5.9,,8.80,
6.0,102.500000,8.06,
6.1,,7.48,
6.2,,7.05,
6.3,,6.68,
6.4,,6.40,
6.5,,6.19,
6.6,,6.06,
6.7,,5.98,
6.8,,5.87,
6.9,,5.78,
7.0,103.333333,5.91,
7.1,,6.38,
7.2,,7.11,
7.3,,7.81,
7.4,,8.43,
7.5,,9.10,
7.6,,9.80,
7.7,,10.41,
7.8,,10.67,
7.9,,10.48,
8.0,107.400000,9.87,
8.1,,9.03,
8.2,,8.23,
8.3,,7.55,
8.4,,7.01,
8.5,,6.60,
8.6,,6.30,
8.7,,6.06,
8.8,,5.87,
8.9,,5.77,
9.0,108.666667,5.74,
9.1,,5.84,
9.2,,6.19,
9.3,,6.84,
9.4,,7.69,
9.5,,8.55,
9.6,,9.38,
9.7,,10.12,
9.8,,10.72,
9.9,,10.93,
10.0,111.500000,10.47,24.7
10.1,,9.63,
10.2,,8.75,
10.3,,7.98,
10.4,,7.40,
10.5,,6.93,
10.6,,6.54,
10.7,,6.21,
10.8,,6.00,
10.9,,5.88,
11.0,114.333333,5.88,
11.1,,5.92,
11.2,,5.87,
11.3,,6.01,
11.4,,6.59,
11.5,,7.73,
11.6,,9.43,
11.7,,11.16,
11.8,,12.32,
11.9,,13.04,
12.0,116.500000,13.69,
12.1,,13.39,
12.2,,11.85,
12.3,,10.42,
12.4,,9.53,
12.5,,9.74,
12.6,,9.23,
12.7,,8.03,
12.8,,7.65,
12.9,,7.85,
13.0,117.285714,9.40,
13.1,,12.08,
13.2,,13.73,
13.3,,13.88,
13.4,,13.68,
13.5,,13.08,
13.6,,13.11,
13.7,,14.06,
13.8,,13.59,
13.9,,11.58,
14.0,119.666667,9.63,
14.1,,7.91,
14.2,,7.11,
14.3,,7.29,
14.4,,7.92,
14.5,,8.90,
14.6,,9.95,
14.7,,10.75,
14.8,,11.46,
14.9,,11.90,
15.0,120.166667,11.74,
15.1,,10.55,
15.2,,9.38,
15.3,,8.58,
15.4,,8.05,
15.5,,7.96,
15.6,,8.87,
15.7,,9.42,
15.8,,8.61,
15.9,,7.62,
16.0,120.000000,7.52,
16.1,,8.81,
16.2,,10.20,
16.3,,10.23,
16.4,,10.09,
16.5,,10.83,
16.6,,10.80,
16.7,,10.29,
16.8,,10.48,
16.9,,11.39,
17.0,119.833333,10.89,
17.1,,9.20,
17.2,,7.78,
17.3,,6.68,
17.4,,6.74,
17.5,,7.67,
17.6,,7.96,
17.7,,8.24,
17.8,,9.38,
17.9,,10.53,
18.0,118.833333,12.03,
18.1,,13.51,
18.2,,13.41,
18.3,,12.38,
18.4,,11.71,
18.5,,10.97,
18.6,,10.38,
18.7,,10.49,
18.8,,9.52,
18.9,,8.35,
19.0,113.833333,8.30,
