数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,84.000000,4.92,19.1
0.1,,4.72,
0.2,,4.46,
0.3,,4.15,
0.4,,3.84,
0.5,,3.51,
0.6,,3.12,
0.7,,2.75,
0.8,,2.47,
0.9,,2.26,
1.0,84.000000,2.05,
1.1,,1.85,
1.2,,1.69,
1.3,,1.56,
1.4,,1.47,
1.5,,1.45,
1.6,,1.63,
1.7,,2.06,
1.8,,2.66,
1.9,,3.32,
2.0,84.000000,3.92,
2.1,,4.45,
2.2,,4.88,
2.3,,5.27,
2.4,,5.59,
2.5,,5.89,
2.6,,6.04,
2.7,,5.82,
2.8,,5.38,
2.9,,4.92,
3.0,84.400000,4.54,
3.1,,4.18,
3.2,,3.80,
3.3,,3.48,
3.4,,3.22,
3.5,,2.99,
3.6,,2.73,
3.7,,2.48,
3.8,,2.21,
3.9,,1.97,
4.0,84.500000,1.80,
4.1,,1.70,
4.2,,1.65,
4.3,,1.64,
4.4,,1.64,
4.5,,1.60,
4.6,,1.53,
4.7,,1.46,
4.8,,1.42,
4.9,,1.42,
5.0,84.285714,1.59,
5.1,,2.01,
5.2,,2.63,
5.3,,3.22,
5.4,,3.69,
5.5,,4.12,
5.6,,4.50,
5.7,,4.78,
5.8,,5.02,
5.9,,5.35,
6.0,84.666667,5.69,
6.1,,5.82,
6.2,,5.71,
6.3,,5.39,
6.4,,5.02,
6.5,,4.66,
6.6,,4.30,
6.7,,3.92,
6.8,,3.59,
6.9,,3.33,
7.0,84.833333,3.10,
7.1,,2.89,
7.2,,2.70,
7.3,,2.54,
7.4,,2.35,
7.5,,2.14,
7.6,,1.97,
7.7,,1.85,
7.8,,1.75,
7.9,,1.68,
8.0,84.500000,1.65,
8.1,,1.62,
8.2,,1.56,
8.3,,1.51,
8.4,,1.45,
8.5,,1.41,
8.6,,1.40,
8.7,,1.44,
8.8,,1.69,
8.9,,2.22,
9.0,84.333333,2.85,
9.1,,3.42,
9.2,,3.95,
9.3,,4.47,
9.4,,4.97,
9.5,,5.40,
9.6,,5.78,
9.7,,6.15,
9.8,,6.27,
9.9,,5.96,
10.0,84.666667,5.41,18.7
10.1,,4.84,
10.2,,4.25,
10.3,,3.80,
10.4,,3.49,
10.5,,3.18,
10.6,,2.94,
10.7,,2.79,
10.8,,2.71,
10.9,,2.75,
11.0,84.666667,2.96,
11.1,,3.16,
11.2,,3.33,
11.3,,3.58,
11.4,,4.12,
11.5,,4.91,
11.6,,5.15,
11.7,,5.05,
11.8,,5.33,
11.9,,5.76,
12.0,84.666667,6.23,
12.1,,6.85,
12.2,,7.58,
12.3,,7.26,
12.4,,6.51,
12.5,,6.43,
12.6,,6.44,
12.7,,6.18,
12.8,,5.75,
12.9,,5.25,
13.0,84.833333,4.58,
13.1,,4.30,
13.2,,4.21,
13.3,,4.01,
13.4,,3.82,
13.5,,3.83,
13.6,,4.36,
13.7,,5.02,
13.8,,5.57,
13.9,,5.94,
14.0,85.333333,5.91,
14.1,,6.47,
14.2,,7.12,
14.3,,6.95,
14.4,,6.56,
14.5,,6.14,
14.6,,6.33,
14.7,,7.02,
14.8,,7.60,
14.9,,7.56,
15.0,85.500000,7.29,
15.1,,7.27,
15.2,,7.09,
15.3,,6.91,
15.4,,7.03,
15.5,,6.84,
15.6,,5.80,
15.7,,5.35,
15.8,,5.29,
15.9,,5.67,
16.0,86.333333,6.11,
16.1,,5.67,
16.2,,4.84,
16.3,,4.26,
16.4,,4.09,
16.5,,4.67,
16.6,,4.99,
16.7,,4.81,
16.8,,5.24,
16.9,,5.70,
17.0,87.166667,6.00,
17.1,,6.32,
17.2,,6.81,
17.3,,7.27,
17.4,,7.37,
17.5,,7.68,
17.6,,8.77,
17.7,,8.07,
17.8,,6.65,
17.9,,5.76,
18.0,88.500000,5.48,
18.1,,5.62,
18.2,,6.08,
18.3,,5.68,
18.4,,4.72,
18.5,,4.64,
18.6,,4.89,
18.7,,4.90,
18.8,,4.71,
18.9,,4.96,
19.0,90.000000,5.11,
19.1,,4.85,
19.2,,5.32,
19.3,,6.23,
19.4,,6.96,
19.5,,7.00,
19.6,,6.42,
19.7,,6.09,
19.8,,6.33,
19.9,,6.63,
20.0,92.166667,6.61,19.3
20.1,,6.77,
20.2,,7.15,
20.3,,7.04,
20.4,,7.11,
20.5,,7.44,
20.6,,7.11,
20.7,,6.65,
20.8,,6.64,
20.9,,6.22,
21.0,93.833333,5.44,
21.1,,4.85,
21.2,,4.58,
21.3,,4.75,
21.4,,4.84,
21.5,,4.51,
