数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,83.000000,3.36,9.7
0.1,,3.36,
0.2,,3.37,
0.3,,3.33,
0.4,,3.30,
0.5,,3.50,
0.6,,3.77,
0.7,,3.72,
0.8,,3.48,
0.9,,3.30,
1.0,82.333333,3.24,
1.1,,3.24,
1.2,,3.31,
1.3,,3.43,
1.4,,3.49,
1.5,,3.51,
1.6,,3.65,
1.7,,3.91,
1.8,,4.22,
1.9,,4.47,
2.0,81.750000,4.70,
2.1,,4.84,
2.2,,4.56,
2.3,,4.25,
2.4,,4.24,
2.5,,4.23,
2.6,,4.17,
2.7,,4.12,
2.8,,4.12,
2.9,,4.15,
3.0,81.200000,4.13,
3.1,,4.10,
3.2,,4.06,
3.3,,4.01,
3.4,,3.95,
3.5,,3.89,
3.6,,3.81,
3.7,,3.76,
3.8,,3.80,
3.9,,3.85,
4.0,80.666667,3.83,
4.1,,3.76,
4.2,,3.68,
4.3,,3.57,
4.4,,3.48,
4.5,,3.45,
4.6,,3.41,
4.7,,3.33,
4.8,,3.26,
4.9,,3.21,
5.0,80.142857,3.19,
5.1,,3.27,
5.2,,3.50,
5.3,,3.81,
5.4,,4.12,
5.5,,4.43,
5.6,,4.70,
5.7,,4.92,
5.8,,5.11,
5.9,,5.23,
6.0,79.333333,5.39,
6.1,,5.71,
6.2,,5.98,
6.3,,6.00,
6.4,,5.67,
6.5,,5.25,
6.6,,4.93,
6.7,,4.74,
6.8,,4.63,
6.9,,4.43,
7.0,79.000000,4.17,
7.1,,3.98,
7.2,,3.90,
7.3,,3.82,
7.4,,3.70,
7.5,,3.60,
7.6,,3.54,
7.7,,3.50,
7.8,,3.52,
7.9,,3.59,
8.0,79.166667,3.60,
8.1,,3.59,
8.2,,3.57,
8.3,,3.52,
8.4,,3.50,
8.5,,3.60,
8.6,,3.76,
8.7,,3.92,
8.8,,4.17,
8.9,,4.43,
9.0,80.000000,4.71,
9.1,,5.03,
9.2,,5.36,
9.3,,5.74,
9.4,,6.14,
9.5,,6.45,
9.6,,6.70,
9.7,,6.81,
9.8,,6.54,
9.9,,5.97,
10.0,81.000000,5.51,11.5
10.1,,5.28,
10.2,,5.13,
10.3,,5.00,
10.4,,4.85,
10.5,,4.67,
10.6,,4.54,
10.7,,4.36,
10.8,,4.31,
10.9,,4.56,
11.0,82.000000,5.00,
