数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,109.000000,3.91,0.0
0.1,,3.54,
0.2,,3.40,
0.3,,3.42,
0.4,,3.56,
0.5,,3.61,
0.6,,3.61,
0.7,,3.57,
0.8,,3.50,
0.9,,3.61,
1.0,107.666667,3.97,
1.1,,4.41,
1.2,,4.88,
1.3,,5.40,
1.4,,6.11,
1.5,,6.92,
1.6,,7.28,
1.7,,7.25,
1.8,,7.32,
1.9,,7.32,
2.0,106.500000,7.13,
2.1,,7.17,
2.2,,7.43,
2.3,,7.37,
2.4,,6.74,
2.5,,5.97,
2.6,,5.49,
2.7,,5.33,
2.8,,5.20,
2.9,,4.87,
3.0,105.000000,4.35,
3.1,,3.87,
3.2,,3.56,
3.3,,3.50,
3.4,,3.54,
3.5,,3.53,
3.6,,3.47,
3.7,,3.33,
3.8,,3.29,
3.9,,3.42,
4.0,104.500000,3.51,
4.1,,3.60,
4.2,,3.85,
4.3,,4.23,
4.4,,4.70,
4.5,,5.20,
4.6,,5.66,
4.7,,6.03,
4.8,,6.28,
4.9,,6.50,
5.0,103.666667,6.71,
5.1,,6.74,
5.2,,6.20,
5.3,,5.22,
5.4,,4.35,
5.5,,3.89,
5.6,,3.64,
5.7,,3.42,
5.8,,3.25,
5.9,,3.09,
6.0,103.666667,3.02,
6.1,,3.10,
6.2,,3.20,
6.3,,3.20,
6.4,,3.12,
6.5,,3.01,
6.6,,3.04,
6.7,,3.19,
6.8,,3.29,
6.9,,3.29,
7.0,103.666667,3.22,
7.1,,3.19,
7.2,,3.38,
7.3,,3.72,
7.4,,4.06,
7.5,,4.38,
7.6,,4.72,
7.7,,5.16,
7.8,,5.69,
7.9,,6.13,
8.0,104.500000,6.41,
8.1,,6.58,
8.2,,6.71,
8.3,,6.85,
8.4,,6.91,
8.5,,6.69,
8.6,,6.22,
8.7,,5.68,
8.8,,5.10,
8.9,,4.65,
9.0,105.166667,4.39,
9.1,,4.15,
9.2,,3.89,
9.3,,3.65,
9.4,,3.43,
9.5,,3.40,
9.6,,3.47,
9.7,,3.46,
9.8,,3.38,
9.9,,3.25,
10.0,105.666667,3.15,6.1
10.1,,3.22,
10.2,,3.34,
10.3,,3.36,
10.4,,3.30,
10.5,,3.21,
10.6,,3.22,
10.7,,3.44,
10.8,,3.68,
10.9,,3.73,
11.0,105.500000,3.72,
11.1,,3.90,
11.2,,4.19,
11.3,,4.20,
11.4,,4.05,
11.5,,4.32,
11.6,,4.87,
11.7,,5.00,
11.8,,5.14,
11.9,,5.60,
12.0,105.166667,6.09,
12.1,,6.66,
12.2,,7.45,
12.3,,8.06,
12.4,,7.89,
12.5,,7.40,
12.6,,7.06,
12.7,,6.70,
12.8,,5.61,
12.9,,4.74,
