数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,95.000000,1.13,19.5
0.1,,1.29,
0.2,,1.52,
0.3,,1.79,
0.4,,2.09,
0.5,,2.38,
0.6,,2.70,
0.7,,3.02,
0.8,,3.31,
0.9,,3.61,
1.0,95.666667,3.94,
1.1,,4.03,
1.2,,3.73,
1.3,,3.30,
1.4,,2.90,
1.5,,2.53,
1.6,,2.26,
1.7,,2.06,
1.8,,1.86,
1.9,,1.68,
2.0,95.750000,1.53,
2.1,,1.36,
2.2,,1.23,
2.3,,1.15,
2.4,,1.04,
2.5,,0.95,
2.6,,0.89,
2.7,,0.81,
2.8,,0.78,
2.9,,0.88,
3.0,95.800000,1.10,
3.1,,1.35,
3.2,,1.63,
3.3,,1.89,
3.4,,2.14,
3.5,,2.43,
3.6,,2.74,
3.7,,3.04,
3.8,,3.37,
3.9,,3.69,
4.0,96.000000,3.80,
4.1,,3.59,
4.2,,3.22,
4.3,,2.87,
4.4,,2.54,
4.5,,2.27,
4.6,,2.02,
4.7,,1.82,
4.8,,1.69,
4.9,,1.58,
5.0,96.000000,1.45,
5.1,,1.33,
5.2,,1.21,
5.3,,1.09,
5.4,,1.03,
5.5,,0.98,
5.6,,0.93,
5.7,,0.90,
5.8,,0.91,
5.9,,1.02,
6.0,95.600000,1.36,
6.1,,1.86,
6.2,,2.33,
6.3,,2.78,
6.4,,3.72,
6.5,,4.78,
6.6,,5.33,
6.7,,5.51,
6.8,,5.16,
6.9,,4.69,
7.0,95.833333,4.38,
7.1,,4.30,
7.2,,4.31,
7.3,,4.13,
7.4,,3.95,
7.5,,3.80,
7.6,,3.54,
7.7,,3.22,
7.8,,3.04,
7.9,,2.84,
8.0,95.833333,2.77,
8.1,,2.93,
8.2,,3.23,
8.3,,3.61,
8.4,,4.11,
8.5,,4.62,
8.6,,5.01,
8.7,,5.12,
8.8,,4.81,
8.9,,4.39,
9.0,96.428571,4.11,
9.1,,3.83,
9.2,,3.48,
9.3,,3.17,
9.4,,2.93,
9.5,,2.72,
9.6,,2.57,
9.7,,2.43,
9.8,,2.25,
9.9,,2.08,
10.0,97.166667,1.93,18.5
10.1,,1.74,
10.2,,1.59,
10.3,,1.61,
10.4,,1.77,
10.5,,2.18,
10.6,,2.88,
10.7,,3.62,
10.8,,4.33,
10.9,,4.96,
11.0,97.428571,5.44,
11.1,,5.53,
11.2,,5.25,
11.3,,4.79,
11.4,,4.52,
