数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,96.000000,2.98,19.5
0.1,,3.38,
0.2,,3.83,
0.3,,4.31,
0.4,,4.81,
0.5,,5.24,
0.6,,5.35,
0.7,,5.05,
0.8,,4.62,
0.9,,4.22,
1.0,96.000000,3.83,
1.1,,3.52,
1.2,,3.26,
1.3,,2.95,
1.4,,2.66,
1.5,,2.42,
1.6,,2.22,
1.7,,2.08,
1.8,,2.00,
1.9,,1.87,
2.0,95.500000,1.68,
2.1,,1.51,
2.2,,1.35,
2.3,,1.24,
2.4,,1.21,
2.5,,1.18,
2.6,,1.12,
2.7,,1.22,
2.8,,1.50,
2.9,,1.80,
3.0,95.400000,2.16,
3.1,,2.57,
3.2,,3.00,
3.3,,3.44,
3.4,,3.82,
3.5,,4.18,
3.6,,4.61,
3.7,,5.02,
3.8,,5.15,
3.9,,4.89,
4.0,95.333333,4.38,
4.1,,3.87,
4.2,,3.50,
4.3,,3.20,
4.4,,2.90,
4.5,,2.65,
4.6,,2.41,
4.7,,2.19,
4.8,,2.05,
4.9,,1.92,
5.0,95.166667,1.77,
5.1,,1.62,
5.2,,1.46,
5.3,,1.31,
5.4,,1.21,
5.5,,1.15,
5.6,,1.09,
5.7,,1.06,
5.8,,1.03,
5.9,,1.07,
6.0,95.333333,1.33,
6.1,,1.72,
6.2,,2.09,
6.3,,2.44,
6.4,,2.76,
6.5,,3.03,
6.6,,3.36,
6.7,,3.80,
6.8,,4.19,
6.9,,4.52,
7.0,95.833333,4.57,
7.1,,4.24,
7.2,,3.86,
7.3,,3.53,
7.4,,3.21,
7.5,,2.93,
7.6,,2.69,
7.7,,2.44,
7.8,,2.20,
7.9,,2.05,
8.0,96.500000,1.93,
8.1,,1.78,
8.2,,1.63,
8.3,,1.49,
8.4,,1.31,
8.5,,1.15,
8.6,,1.08,
8.7,,1.02,
8.8,,0.98,
8.9,,0.94,
9.0,96.666667,0.95,
9.1,,1.10,
9.2,,1.39,
9.3,,1.74,
9.4,,2.09,
9.5,,2.46,
9.6,,2.84,
9.7,,3.18,
9.8,,3.55,
9.9,,3.98,
10.0,97.000000,4.31,19.2
10.1,,4.29,
10.2,,3.92,
10.3,,3.45,
10.4,,3.07,
10.5,,2.84,
10.6,,2.79,
10.7,,2.96,
10.8,,3.07,
10.9,,2.89,
11.0,96.833333,2.70,
11.1,,2.97,
11.2,,3.46,
11.3,,3.53,
11.4,,3.27,
11.5,,2.85,
11.6,,2.33,
11.7,,2.10,
11.8,,2.23,
11.9,,2.58,
12.0,96.333333,3.05,
12.1,,3.48,
12.2,,4.06,
12.3,,4.94,
12.4,,5.79,
12.5,,6.44,
12.6,,6.47,
12.7,,6.17,
12.8,,5.78,
12.9,,5.31,
13.0,96.166667,4.85,
13.1,,4.34,
13.2,,4.02,
13.3,,3.67,
13.4,,3.30,
13.5,,2.98,
13.6,,2.67,
13.7,,2.47,
13.8,,2.63,
13.9,,3.23,
14.0,96.333333,4.02,
14.1,,4.83,
14.2,,5.49,
14.3,,6.08,
14.4,,6.78,
14.5,,7.50,
14.6,,7.43,
14.7,,6.69,
14.8,,6.06,
14.9,,5.43,
15.0,97.000000,4.94,
15.1,,4.73,
15.2,,4.64,
15.3,,4.49,
15.4,,4.46,
15.5,,4.32,
15.6,,3.83,
15.7,,3.40,
15.8,,3.44,
15.9,,3.77,
16.0,98.166667,4.21,
16.1,,4.64,
16.2,,5.11,
16.3,,5.91,
16.4,,6.41,
16.5,,6.17,
16.6,,5.82,
16.7,,5.61,
16.8,,5.49,
16.9,,5.25,
17.0,100.200000,4.70,
17.1,,4.28,
17.2,,3.84,
17.3,,3.01,
17.4,,2.37,
17.5,,2.34,
17.6,,2.73,
17.7,,3.42,
17.8,,4.18,
17.9,,4.77,
18.0,101.600000,5.23,
18.1,,5.61,
18.2,,6.08,
18.3,,6.59,
18.4,,6.67,
18.5,,6.05,
18.6,,5.35,
18.7,,5.10,
18.8,,4.89,
18.9,,4.72,
19.0,102.400000,4.70,
19.1,,4.54,
19.2,,3.96,
19.3,,3.29,
19.4,,2.84,
19.5,,2.56,
19.6,,2.48,
19.7,,2.74,
19.8,,3.14,
19.9,,3.33,
20.0,102.400000,3.21,23.3
20.1,,3.58,
20.2,,4.35,
20.3,,4.55,
20.4,,4.58,
20.5,,4.95,
20.6,,5.73,
20.7,,6.32,
20.8,,6.54,
20.9,,6.42,
21.0,102.333333,5.81,
21.1,,5.29,
21.2,,4.89,
21.3,,4.26,
21.4,,3.86,
21.5,,3.59,
21.6,,3.05,
21.7,,2.56,
21.8,,2.31,
21.9,,2.20,
22.0,102.000000,2.23,
22.1,,2.39,
22.2,,2.82,
22.3,,3.44,
22.4,,4.04,
22.5,,4.67,
22.6,,5.36,
22.7,,6.03,
22.8,,6.57,
22.9,,7.17,
23.0,102.000000,7.48,
23.1,,6.75,
23.2,,5.75,
23.3,,5.09,
23.4,,4.54,
23.5,,4.24,
23.6,,3.92,
23.7,,3.68,
23.8,,3.45,
23.9,,3.05,
24.0,101.833333,2.81,
24.1,,2.74,
24.2,,2.67,
24.3,,2.53,
