数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,108.000000,3.43,12.7
0.1,,3.26,
0.2,,3.20,
0.3,,3.16,
0.4,,3.08,
0.5,,2.99,
0.6,,2.87,
0.7,,2.82,
0.8,,2.92,
0.9,,3.18,
1.0,106.666667,3.55,
1.1,,4.03,
1.2,,4.52,
1.3,,5.06,
1.4,,5.67,
1.5,,6.26,
1.6,,6.85,
1.7,,7.40,
1.8,,7.89,
1.9,,8.30,
2.0,106.000000,8.50,
2.1,,8.40,
2.2,,7.97,
2.3,,7.26,
2.4,,6.44,
2.5,,5.68,
2.6,,5.02,
2.7,,4.46,
2.8,,4.04,
2.9,,3.69,
3.0,105.800000,3.50,
3.1,,3.44,
3.2,,3.37,
3.3,,3.27,
3.4,,3.14,
3.5,,3.01,
3.6,,3.01,
3.7,,3.14,
3.8,,3.40,
3.9,,3.84,
4.0,105.666667,4.33,
4.1,,4.89,
4.2,,5.52,
4.3,,6.11,
4.4,,6.58,
4.5,,6.86,
4.6,,7.05,
4.7,,7.14,
4.8,,6.94,
4.9,,6.43,
5.0,105.166667,5.68,
5.1,,4.85,
5.2,,4.24,
5.3,,3.89,
5.4,,3.64,
5.5,,3.41,
5.6,,3.18,
5.7,,2.96,
5.8,,2.84,
5.9,,2.80,
6.0,105.333333,2.75,
6.1,,2.72,
6.2,,2.71,
6.3,,2.87,
6.4,,3.26,
6.5,,3.77,
6.6,,4.32,
6.7,,4.84,
6.8,,5.34,
6.9,,5.92,
7.0,105.833333,6.50,
7.1,,6.78,
7.2,,6.52,
7.3,,5.85,
7.4,,5.14,
7.5,,4.61,
7.6,,4.24,
7.7,,3.91,
7.8,,3.64,
7.9,,3.42,
8.0,106.166667,3.28,
8.1,,3.26,
8.2,,3.25,
8.3,,3.18,
8.4,,3.08,
8.5,,2.92,
8.6,,2.83,
8.7,,2.86,
8.8,,2.96,
8.9,,3.23,
9.0,106.500000,3.66,
9.1,,4.19,
9.2,,4.83,
9.3,,5.52,
9.4,,6.16,
9.5,,6.72,
9.6,,7.19,
9.7,,7.63,
9.8,,7.98,
9.9,,8.06,
10.0,106.833333,7.76,19.2
10.1,,7.03,
10.2,,6.02,
10.3,,5.08,
10.4,,4.47,
10.5,,4.06,
10.6,,3.75,
10.7,,3.53,
10.8,,3.33,
10.9,,3.23,
11.0,106.666667,3.23,
11.1,,3.30,
11.2,,3.62,
11.3,,4.29,
11.4,,5.37,
11.5,,7.44,
11.6,,10.58,
11.7,,12.22,
11.8,,13.48,
11.9,,16.84,
12.0,106.400000,17.84,
12.1,,20.24,
12.2,,25.96,
12.3,,26.55,
12.4,,22.01,
12.5,,19.66,
12.6,,17.22,
12.7,,15.49,
12.8,,15.59,
12.9,,15.16,
13.0,106.333333,15.84,
13.1,,15.23,
13.2,,13.73,
13.3,,10.59,
13.4,,8.77,
13.5,,9.21,
13.6,,9.09,
13.7,,10.16,
13.8,,12.69,
13.9,,13.22,
14.0,106.166667,13.50,
14.1,,15.28,
14.2,,16.54,
14.3,,16.08,
14.4,,14.29,
14.5,,14.36,
14.6,,13.39,
14.7,,11.28,
14.8,,11.15,
14.9,,11.25,
15.0,106.333333,11.76,
15.1,,11.81,
15.2,,11.92,
15.3,,11.81,
15.4,,12.73,
15.5,,14.68,
15.6,,14.82,
15.7,,13.78,
15.8,,11.94,
15.9,,9.03,
16.0,107.166667,7.10,
16.1,,6.66,
16.2,,7.37,
16.3,,9.56,
16.4,,10.58,
16.5,,11.70,
16.6,,12.86,
16.7,,12.51,
16.8,,10.85,
16.9,,9.72,
17.0,108.571429,10.19,
17.1,,10.70,
17.2,,9.70,
17.3,,9.11,
17.4,,8.47,
17.5,,7.79,
17.6,,8.80,
17.7,,9.81,
17.8,,13.13,
17.9,,14.14,
18.0,111.166667,12.68,
18.1,,12.04,
18.2,,11.40,
18.3,,12.35,
18.4,,11.85,
18.5,,10.76,
18.6,,10.95,
18.7,,11.40,
18.8,,10.61,
18.9,,9.10,
19.0,113.500000,10.06,
19.1,,10.57,
19.2,,9.08,
19.3,,8.83,
19.4,,10.03,
19.5,,11.77,
19.6,,13.44,
19.7,,17.10,
19.8,,18.73,
19.9,,16.87,
20.0,115.000000,14.41,23.9
20.1,,12.34,
20.2,,10.84,
20.3,,9.39,
20.4,,9.14,
20.5,,8.09,
20.6,,7.97,
20.7,,8.90,
20.8,,7.23,
20.9,,5.55,
21.0,116.000000,8.16,
21.1,,12.10,
21.2,,14.58,
21.3,,18.37,
21.4,,17.91,
21.5,,12.95,
21.6,,11.56,
21.7,,12.83,
21.8,,12.36,
21.9,,10.77,
22.0,115.833333,10.10,
22.1,,8.14,
22.2,,5.28,
22.3,,3.84,
22.4,,4.65,
22.5,,5.34,
22.6,,5.96,
22.7,,6.92,
22.8,,6.97,
22.9,,6.30,
23.0,115.166667,6.54,
23.1,,8.35,
23.2,,9.83,
23.3,,10.88,
23.4,,10.99,
23.5,,9.40,
23.6,,7.72,
23.7,,7.47,
23.8,,8.51,
23.9,,8.55,
24.0,114.000000,8.23,
24.1,,9.11,
24.2,,8.20,
24.3,,7.02,
24.4,,8.97,
24.5,,11.49,
24.6,,12.47,
24.7,,12.50,
24.8,,13.54,
24.9,,12.79,
25.0,113.166667,11.27,
25.1,,9.93,
25.2,,7.62,
25.3,,7.21,
25.4,,6.54,
25.5,,6.12,
25.6,,5.70,
25.7,,5.19,
25.8,,5.12,
25.9,,5.98,
26.0,112.500000,7.03,
26.1,,7.43,
26.2,,8.20,
26.3,,8.21,
26.4,,9.21,
26.5,,10.62,
26.6,,11.80,
26.7,,13.91,
26.8,,15.24,
26.9,,13.66,
27.0,112.166667,11.42,
27.1,,9.12,
27.2,,7.13,
27.3,,7.03,
27.4,,6.87,
27.5,,6.49,
27.6,,6.12,
27.7,,8.94,
27.8,,10.39,
27.9,,10.28,
28.0,112.333333,13.55,
28.1,,16.16,
28.2,,16.78,
28.3,,14.63,
28.4,,12.00,
28.5,,8.62,
28.6,,6.23,
28.7,,6.56,
28.8,,6.24,
28.9,,6.23,
29.0,112.833333,6.17,
29.1,,6.21,
29.2,,5.44,
29.3,,5.25,
29.4,,6.98,
29.5,,8.44,
29.6,,10.02,
29.7,,10.93,
29.8,,12.01,
29.9,,12.44,
30.0,113.500000,12.03,22.6
30.1,,12.70,
30.2,,13.24,
30.3,,12.61,
30.4,,10.60,
30.5,,9.72,
30.6,,8.14,
30.7,,6.09,
30.8,,7.08,
30.9,,7.67,
31.0,114.333333,7.12,
31.1,,8.22,
31.2,,9.84,
31.3,,9.80,
31.4,,10.81,
31.5,,14.23,
31.6,,15.06,
31.7,,13.74,
31.8,,12.49,
31.9,,10.80,
32.0,115.333333,8.96,
32.1,,7.35,
32.2,,7.18,
32.3,,6.16,
32.4,,4.64,
32.5,,4.69,
32.6,,3.87,
32.7,,2.81,
32.8,,2.63,
32.9,,2.33,
33.0,116.666667,2.24,
33.1,,2.16,
