数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,85.000000,3.73,16.9
0.1,,3.93,
0.2,,4.12,
0.3,,4.25,
0.4,,4.33,
0.5,,4.49,
0.6,,4.61,
0.7,,4.67,
0.8,,4.65,
0.9,,4.44,
1.0,85.666667,4.15,
1.1,,3.91,
1.2,,3.73,
1.3,,3.53,
1.4,,3.32,
1.5,,3.11,
1.6,,2.91,
1.7,,2.75,
1.8,,2.62,
1.9,,2.46,
2.0,85.750000,2.31,
2.1,,2.19,
2.2,,2.08,
2.3,,1.98,
2.4,,1.89,
2.5,,1.81,
2.6,,1.74,
2.7,,1.71,
2.8,,1.74,
2.9,,1.79,
3.0,86.200000,1.96,
3.1,,2.18,
3.2,,2.40,
3.3,,2.60,
3.4,,2.80,
3.5,,2.98,
3.6,,3.16,
3.7,,3.38,
3.8,,3.62,
3.9,,3.84,
4.0,86.666667,4.02,
4.1,,4.18,
4.2,,4.30,
4.3,,4.43,
4.4,,4.70,
4.5,,4.90,
4.6,,4.73,
4.7,,4.42,
4.8,,4.16,
4.9,,3.88,
5.0,87.500000,3.54,
5.1,,3.24,
5.2,,2.99,
5.3,,2.80,
5.4,,2.64,
5.5,,2.51,
5.6,,2.37,
5.7,,2.23,
5.8,,2.14,
5.9,,2.05,
6.0,88.000000,1.96,
6.1,,1.88,
6.2,,1.82,
6.3,,1.75,
6.4,,1.68,
6.5,,1.69,
6.6,,1.77,
6.7,,1.92,
6.8,,2.13,
6.9,,2.33,
7.0,88.000000,2.55,
7.1,,2.72,
7.2,,2.88,
7.3,,3.07,
7.4,,3.28,
7.5,,3.47,
7.6,,3.63,
7.7,,3.77,
7.8,,3.92,
7.9,,4.03,
8.0,88.375000,4.13,
8.1,,4.24,
8.2,,4.21,
8.3,,4.05,
8.4,,3.86,
8.5,,3.68,
8.6,,3.53,
8.7,,3.34,
8.8,,3.15,
8.9,,3.05,
9.0,89.166667,2.97,
9.1,,2.80,
9.2,,2.59,
9.3,,2.39,
9.4,,2.22,
9.5,,2.07,
9.6,,1.98,
9.7,,1.92,
9.8,,1.88,
9.9,,1.86,
10.0,88.200000,1.85,16.4
10.1,,1.85,
10.2,,1.83,
10.3,,1.69,
10.4,,1.58,
10.5,,1.80,
10.6,,2.30,
10.7,,2.83,
