数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,90.000000,4.23,14.8
0.1,,4.02,
0.2,,3.78,
0.3,,3.51,
0.4,,3.23,
0.5,,3.04,
0.6,,2.90,
0.7,,2.75,
0.8,,2.59,
0.9,,2.46,
1.0,89.333333,2.32,
1.1,,2.20,
1.2,,2.17,
1.3,,2.19,
1.4,,2.20,
1.5,,2.18,
1.6,,2.16,
1.7,,2.13,
1.8,,2.14,
1.9,,2.27,
2.0,88.750000,2.47,
2.1,,2.65,
2.2,,2.81,
2.3,,2.97,
2.4,,3.14,
2.5,,3.31,
2.6,,3.54,
2.7,,3.79,
2.8,,4.02,
2.9,,4.22,
3.0,88.200000,4.38,
3.1,,4.41,
3.2,,4.25,
3.3,,4.07,
3.4,,3.92,
3.5,,3.76,
3.6,,3.61,
3.7,,3.47,
3.8,,3.31,
3.9,,3.16,
4.0,88.000000,3.03,
4.1,,2.91,
4.2,,2.77,
4.3,,2.64,
4.4,,2.54,
4.5,,2.45,
4.6,,2.37,
4.7,,2.33,
4.8,,2.27,
4.9,,2.22,
5.0,87.571429,2.18,
5.1,,2.14,
5.2,,2.12,
5.3,,2.15,
5.4,,2.26,
5.5,,2.46,
5.6,,2.69,
5.7,,2.88,
5.8,,3.07,
5.9,,3.24,
6.0,87.375000,3.41,
6.1,,3.67,
6.2,,3.97,
6.3,,4.23,
6.4,,4.46,
6.5,,4.66,
6.6,,4.81,
6.7,,4.85,
6.8,,4.72,
6.9,,4.49,
7.0,86.875000,4.26,
7.1,,4.01,
7.2,,3.75,
7.3,,3.47,
7.4,,3.24,
7.5,,3.09,
7.6,,2.95,
7.7,,2.81,
7.8,,2.65,
7.9,,2.46,
8.0,86.777778,2.25,
8.1,,2.10,
8.2,,1.98,
8.3,,1.85,
8.4,,1.74,
8.5,,1.68,
8.6,,1.64,
8.7,,1.65,
8.8,,1.69,
8.9,,1.73,
9.0,86.700000,1.83,
9.1,,2.03,
9.2,,2.30,
9.3,,2.54,
9.4,,2.79,
9.5,,3.06,
9.6,,3.30,
9.7,,3.53,
9.8,,3.73,
9.9,,3.90,
10.0,86.400000,4.03,17.2
10.1,,4.13,
10.2,,4.21,
10.3,,4.23,
10.4,,4.28,
10.5,,4.28,
10.6,,4.20,
10.7,,4.26,
10.8,,4.59,
10.9,,4.93,
11.0,86.666667,4.93,
11.1,,4.50,
11.2,,4.06,
11.3,,4.11,
11.4,,4.27,
11.5,,3.94,
11.6,,3.46,
11.7,,3.42,
11.8,,3.52,
11.9,,3.38,
12.0,87.200000,3.11,
12.1,,2.89,
12.2,,2.50,
12.3,,2.11,
12.4,,1.95,
12.5,,1.86,
12.6,,1.97,
12.7,,2.20,
12.8,,2.50,
12.9,,3.03,
13.0,87.333333,3.41,
13.1,,3.46,
13.2,,3.76,
13.3,,4.00,
13.4,,3.96,
13.5,,4.17,
13.6,,4.64,
13.7,,5.11,
13.8,,5.93,
13.9,,6.92,
14.0,87.666667,7.57,
14.1,,8.15,
14.2,,8.71,
14.3,,9.25,
14.4,,9.66,
14.5,,9.59,
14.6,,9.13,
14.7,,8.56,
14.8,,7.62,
14.9,,6.75,
15.0,88.400000,6.52,
15.1,,6.47,
15.2,,6.39,
15.3,,6.62,
15.4,,6.47,
15.5,,5.62,
15.6,,5.25,
15.7,,5.09,
15.8,,4.72,
15.9,,4.48,
16.0,89.000000,4.36,
16.1,,4.38,
16.2,,4.08,
16.3,,3.50,
16.4,,3.30,
16.5,,3.27,
16.6,,3.07,
16.7,,2.82,
16.8,,2.75,
16.9,,2.90,
17.0,89.500000,2.79,
17.1,,2.67,
17.2,,2.71,
17.3,,2.74,
17.4,,2.92,
17.5,,3.09,
17.6,,3.34,
17.7,,3.83,
17.8,,4.17,
17.9,,4.21,
18.0,90.250000,4.25,
18.1,,4.47,
18.2,,4.81,
18.3,,5.09,
18.4,,5.35,
18.5,,5.57,
18.6,,5.63,
18.7,,5.83,
18.8,,6.12,
18.9,,6.26,
19.0,90.800000,6.47,
19.1,,6.82,
19.2,,6.98,
19.3,,7.00,
19.4,,7.12,
19.5,,6.80,
19.6,,5.81,
19.7,,5.24,
19.8,,5.11,
19.9,,4.88,
20.0,90.666667,4.80,12.0
20.1,,4.73,
20.2,,4.67,
20.3,,4.62,
20.4,,4.06,
20.5,,3.66,
20.6,,3.67,
20.7,,3.51,
20.8,,3.36,
20.9,,3.19,
21.0,90.666667,3.09,
21.1,,3.13,
21.2,,2.83,
21.3,,2.37,
21.4,,2.42,
21.5,,2.51,
21.6,,2.34,
21.7,,2.24,
21.8,,2.37,
21.9,,2.54,
22.0,90.250000,2.95,
22.1,,3.48,
22.2,,3.72,
22.3,,4.15,
22.4,,4.80,
22.5,,5.24,
22.6,,5.65,
22.7,,6.20,
22.8,,6.56,
22.9,,6.54,
23.0,90.200000,6.64,
23.1,,6.81,
23.2,,6.84,
23.3,,7.17,
23.4,,7.43,
23.5,,7.62,
23.6,,8.78,
23.7,,9.38,
23.8,,8.59,
23.9,,8.41,
24.0,90.400000,8.37,
24.1,,7.87,
24.2,,7.44,
24.3,,6.96,
24.4,,6.70,
24.5,,6.96,
24.6,,6.54,
24.7,,5.81,
24.8,,5.83,
24.9,,5.35,
25.0,90.600000,4.54,
25.1,,4.19,
25.2,,4.10,
25.3,,4.01,
25.4,,3.68,
25.5,,3.54,
25.6,,3.50,
25.7,,3.24,
25.8,,2.87,
25.9,,2.43,
26.0,91.000000,2.22,
26.1,,2.38,
26.2,,2.65,
26.3,,2.75,
26.4,,2.86,
26.5,,3.22,
26.6,,3.66,
26.7,,4.04,
26.8,,4.44,
26.9,,4.69,
27.0,91.666667,4.94,
27.1,,5.24,
27.2,,5.54,
27.3,,5.79,
27.4,,5.99,
27.5,,6.20,
27.6,,6.02,
27.7,,5.76,
27.8,,5.73,
27.9,,5.87,
28.0,92.142857,5.51,
28.1,,5.15,
28.2,,4.73,
28.3,,4.02,
28.4,,3.76,
28.5,,3.59,
28.6,,3.54,
28.7,,3.44,
28.8,,2.97,
28.9,,2.72,
29.0,92.375000,2.72,
29.1,,2.68,
29.2,,2.59,
29.3,,2.40,
29.4,,2.41,
29.5,,2.70,
29.6,,2.84,
29.7,,3.18,
29.8,,3.80,
29.9,,4.00,
30.0,92.333333,4.10,13.8
30.1,,4.27,
30.2,,4.48,
30.3,,5.13,
30.4,,6.32,
30.5,,7.05,
30.6,,7.61,
30.7,,8.71,
30.8,,9.66,
30.9,,10.02,
31.0,92.666667,10.15,
31.1,,10.79,
31.2,,11.06,
31.3,,11.10,
31.4,,11.35,
31.5,,11.34,
31.6,,10.89,
31.7,,9.92,
31.8,,8.88,
31.9,,8.77,
32.0,92.666667,8.53,
32.1,,7.26,
