数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,106.000000,6.47,15.6
0.1,,6.25,
0.2,,6.01,
0.3,,5.76,
0.4,,5.50,
0.5,,5.29,
0.6,,5.11,
0.7,,4.99,
0.8,,4.94,
0.9,,4.87,
1.0,106.000000,4.67,
1.1,,4.48,
1.2,,4.35,
1.3,,4.23,
1.4,,4.11,
1.5,,4.02,
1.6,,3.99,
1.7,,4.01,
1.8,,4.01,
1.9,,3.98,
2.0,106.000000,4.05,
2.1,,4.16,
2.2,,4.27,
2.3,,4.57,
2.4,,4.99,
2.5,,5.41,
2.6,,5.64,
2.7,,5.64,
2.8,,5.81,
2.9,,6.08,
3.0,105.600000,6.06,
3.1,,5.81,
3.2,,5.53,
3.3,,5.26,
3.4,,5.03,
3.5,,4.83,
3.6,,4.58,
3.7,,4.30,
3.8,,4.07,
3.9,,3.86,
4.0,105.500000,3.68,
4.1,,3.49,
4.2,,3.32,
4.3,,3.21,
4.4,,3.25,
4.5,,3.36,
4.6,,3.47,
4.7,,3.72,
4.8,,4.03,
4.9,,4.24,
5.0,105.333333,4.41,
5.1,,4.63,
5.2,,4.88,
5.3,,5.23,
5.4,,5.67,
5.5,,6.13,
5.6,,6.49,
5.7,,6.55,
5.8,,6.36,
5.9,,6.05,
6.0,105.833333,5.72,
6.1,,5.44,
6.2,,5.19,
6.3,,4.97,
6.4,,4.76,
6.5,,4.51,
6.6,,4.25,
6.7,,3.98,
6.8,,3.76,
6.9,,3.59,
7.0,106.333333,3.41,
7.1,,3.25,
7.2,,3.16,
7.3,,3.23,
7.4,,3.43,
7.5,,3.61,
7.6,,3.76,
7.7,,4.02,
7.8,,4.32,
7.9,,4.59,
8.0,107.166667,4.90,
8.1,,5.22,
8.2,,5.54,
8.3,,5.85,
8.4,,6.10,
8.5,,6.21,
8.6,,6.17,
8.7,,6.02,
8.8,,5.82,
8.9,,5.64,
9.0,108.166667,5.45,
9.1,,5.23,
9.2,,4.98,
9.3,,4.77,
9.4,,4.61,
9.5,,4.47,
9.6,,4.36,
9.7,,4.23,
9.8,,4.07,
9.9,,3.94,
10.0,109.000000,3.85,17.3
10.1,,3.81,
10.2,,3.79,
10.3,,3.71,
10.4,,3.66,
10.5,,3.73,
10.6,,3.64,
10.7,,3.28,
10.8,,2.96,
10.9,,2.98,
11.0,109.833333,3.42,
11.1,,4.06,
11.2,,4.45,
11.3,,4.70,
11.4,,4.87,
11.5,,4.95,
11.6,,5.22,
11.7,,6.19,
11.8,,6.89,
11.9,,6.45,
12.0,110.200000,5.84,
12.1,,5.28,
12.2,,4.88,
12.3,,5.08,
12.4,,5.40,
12.5,,5.21,
12.6,,4.56,
12.7,,4.04,
12.8,,3.94,
12.9,,3.99,
13.0,109.833333,4.02,
13.1,,3.52,
13.2,,2.50,
13.3,,1.91,
13.4,,1.93,
13.5,,2.35,
13.6,,3.19,
13.7,,4.31,
13.8,,5.20,
13.9,,5.34,
14.0,109.750000,5.26,
14.1,,5.57,
14.2,,6.28,
14.3,,6.51,
14.4,,5.97,
14.5,,5.28,
14.6,,4.34,
14.7,,3.90,
14.8,,3.89,
14.9,,4.26,
15.0,109.800000,4.96,
15.1,,4.90,
15.2,,4.53,
15.3,,4.76,
15.4,,5.04,
15.5,,4.65,
15.6,,4.05,
15.7,,4.04,
15.8,,4.25,
15.9,,4.04,
16.0,109.833333,3.42,
16.1,,3.03,
16.2,,3.36,
16.3,,4.33,
16.4,,5.08,
16.5,,5.21,
16.6,,5.22,
16.7,,5.79,
16.8,,5.84,
16.9,,5.03,
17.0,110.142857,5.32,
17.1,,5.40,
17.2,,4.46,
17.3,,3.64,
17.4,,2.97,
17.5,,2.73,
17.6,,3.29,
17.7,,4.44,
17.8,,5.40,
17.9,,5.65,
18.0,110.500000,4.79,
