数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,101.000000,3.20,25.6
0.1,,2.76,
0.2,,2.47,
0.3,,2.28,
0.4,,2.04,
0.5,,1.74,
0.6,,1.51,
0.7,,1.40,
0.8,,1.38,
0.9,,1.49,
1.0,100.333333,1.83,
1.1,,2.29,
1.2,,2.82,
1.3,,3.33,
1.4,,3.75,
1.5,,4.10,
1.6,,4.25,
1.7,,4.06,
1.8,,3.69,
1.9,,3.30,
2.0,100.250000,2.89,
2.1,,2.55,
2.2,,2.29,
2.3,,1.99,
2.4,,1.72,
2.5,,1.51,
2.6,,1.34,
2.7,,1.25,
2.8,,1.25,
2.9,,1.25,
3.0,100.200000,1.24,
3.1,,1.34,
3.2,,1.68,
3.3,,2.24,
3.4,,2.89,
3.5,,3.50,
3.6,,4.00,
3.7,,4.34,
3.8,,4.31,
3.9,,3.98,
4.0,100.166667,3.67,
4.1,,3.40,
4.2,,3.10,
4.3,,2.85,
4.4,,2.65,
4.5,,2.44,
4.6,,2.26,
4.7,,2.13,
4.8,,2.01,
4.9,,1.92,
5.0,99.666667,2.00,
5.1,,2.34,
5.2,,2.89,
5.3,,3.50,
5.4,,3.99,
5.5,,4.25,
5.6,,4.24,
5.7,,3.84,
5.8,,3.25,
5.9,,2.84,
6.0,99.166667,2.64,
6.1,,2.41,
6.2,,2.16,
6.3,,1.95,
6.4,,1.76,
6.5,,1.60,
6.6,,1.49,
6.7,,1.41,
6.8,,1.32,
6.9,,1.37,
7.0,98.200000,1.68,
7.1,,2.18,
7.2,,2.79,
7.3,,3.41,
7.4,,3.91,
7.5,,4.22,
7.6,,4.20,
7.7,,3.89,
7.8,,3.46,
7.9,,3.13,
8.0,97.333333,2.98,
8.1,,2.88,
8.2,,2.82,
8.3,,2.75,
8.4,,2.62,
8.5,,2.55,
8.6,,2.61,
8.7,,2.65,
8.8,,2.64,
8.9,,2.61,
9.0,96.500000,2.53,
9.1,,2.43,
9.2,,2.38,
9.3,,2.33,
9.4,,2.13,
9.5,,1.83,
9.6,,1.57,
9.7,,1.37,
9.8,,1.24,
9.9,,1.23,
10.0,95.166667,1.53,27.6
10.1,,2.11,
10.2,,2.82,
10.3,,3.59,
10.4,,4.45,
10.5,,5.23,
10.6,,5.52,
10.7,,5.27,
10.8,,4.81,
10.9,,4.43,
11.0,94.333333,4.43,
11.1,,4.53,
11.2,,4.23,
11.3,,3.79,
11.4,,3.65,
11.5,,3.56,
11.6,,3.42,
11.7,,3.54,
11.8,,3.67,
11.9,,3.58,
12.0,94.142857,3.24,
12.1,,2.79,
12.2,,2.56,
12.3,,2.57,
12.4,,2.36,
12.5,,2.13,
12.6,,2.03,
12.7,,1.94,
12.8,,2.10,
12.9,,2.33,
13.0,94.000000,2.23,
13.1,,2.21,
13.2,,2.40,
13.3,,2.48,
13.4,,2.58,
13.5,,2.52,
13.6,,2.35,
13.7,,2.15,
13.8,,2.11,
13.9,,2.36,
14.0,95.000000,2.98,
14.1,,3.69,
14.2,,4.25,
14.3,,5.00,
14.4,,5.38,
14.5,,4.92,
14.6,,4.32,
14.7,,3.92,
14.8,,3.44,
14.9,,2.93,
15.0,96.166667,2.44,
15.1,,1.98,
15.2,,1.81,
15.3,,1.81,
15.4,,1.92,
15.5,,2.40,
15.6,,3.15,
15.7,,3.57,
15.8,,3.91,
15.9,,4.54,
16.0,97.833333,5.11,
16.1,,5.23,
16.2,,4.82,
16.3,,4.24,
16.4,,3.65,
16.5,,3.24,
16.6,,2.88,
16.7,,2.46,
16.8,,2.28,
16.9,,2.12,
17.0,99.500000,1.74,
17.1,,1.65,
17.2,,1.96,
17.3,,2.48,
17.4,,3.15,
17.5,,3.81,
17.6,,4.11,
17.7,,4.35,
17.8,,4.67,
17.9,,4.67,
18.0,100.666667,4.65,
18.1,,4.43,
18.2,,4.14,
18.3,,3.86,
18.4,,3.48,
18.5,,3.27,
18.6,,2.93,
18.7,,2.44,
18.8,,2.21,
18.9,,2.29,
19.0,100.666667,2.67,
19.1,,3.17,
19.2,,3.92,
19.3,,4.51,
19.4,,4.38,
19.5,,4.62,
19.6,,5.24,
19.7,,5.30,
19.8,,4.88,
19.9,,4.27,
20.0,99.166667,3.80,25.2
20.1,,3.42,
20.2,,2.79,
20.3,,2.24,
20.4,,2.04,
20.5,,1.88,
20.6,,1.63,
20.7,,1.88,
20.8,,2.60,
20.9,,3.06,
21.0,97.500000,3.51,
21.1,,3.79,
21.2,,3.93,
21.3,,4.30,
21.4,,4.45,
21.5,,4.17,
21.6,,3.76,
21.7,,3.41,
21.8,,3.02,
21.9,,2.41,
22.0,95.333333,1.85,
22.1,,1.56,
22.2,,1.52,
22.3,,1.87,
22.4,,2.61,
22.5,,3.26,
22.6,,3.71,
22.7,,4.15,
22.8,,4.41,
22.9,,4.50,
23.0,92.833333,4.55,
23.1,,4.50,
23.2,,3.85,
23.3,,3.01,
23.4,,2.67,
23.5,,2.31,
23.6,,1.89,
23.7,,1.70,
23.8,,1.61,
23.9,,1.59,
24.0,90.666667,1.84,
24.1,,2.32,
24.2,,2.89,
24.3,,3.39,
24.4,,3.91,
24.5,,4.39,
24.6,,4.52,
24.7,,4.21,
24.8,,3.82,
24.9,,3.48,
25.0,89.500000,2.95,
25.1,,2.43,
25.2,,2.08,
25.3,,1.80,
25.4,,1.49,
25.5,,1.32,
25.6,,1.45,
25.7,,1.90,
25.8,,2.36,
25.9,,2.80,
26.0,88.666667,3.42,
26.1,,4.15,
26.2,,4.88,
26.3,,5.21,
26.4,,4.99,
26.5,,4.23,
26.6,,3.41,
26.7,,2.80,
26.8,,2.45,
26.9,,2.21,
27.0,88.166667,1.74,
27.1,,1.31,
27.2,,1.24,
27.3,,1.25,
27.4,,1.41,
27.5,,1.87,
27.6,,2.40,
27.7,,2.75,
27.8,,3.24,
27.9,,3.84,
28.0,88.333333,4.28,
28.1,,4.34,
28.2,,4.00,
28.3,,3.59,
28.4,,3.04,
28.5,,2.48,
28.6,,2.11,
28.7,,1.82,
28.8,,1.50,
28.9,,1.28,
29.0,88.500000,1.29,
29.1,,1.69,
29.2,,2.25,
29.3,,2.70,
29.4,,3.08,
29.5,,3.54,
29.6,,4.16,
29.7,,4.48,
29.8,,3.87,
29.9,,3.09,
30.0,88.666667,2.89,29.9
