数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,109.000000,1.84,0.0
0.1,,1.98,
0.2,,2.39,
0.3,,2.86,
0.4,,3.33,
0.5,,3.84,
0.6,,4.42,
0.7,,5.14,
0.8,,5.92,
0.9,,6.60,
1.0,108.333333,7.11,
1.1,,7.49,
1.2,,7.61,
1.3,,7.06,
1.4,,6.25,
1.5,,5.57,
1.6,,5.00,
1.7,,4.32,
1.8,,3.84,
1.9,,3.55,
2.0,108.250000,3.32,
2.1,,3.08,
2.2,,2.89,
2.3,,2.71,
2.4,,2.58,
2.5,,2.52,
2.6,,2.43,
2.7,,2.31,
2.8,,2.23,
2.9,,2.31,
3.0,107.800000,2.62,
3.1,,3.10,
3.2,,3.69,
3.3,,4.29,
3.4,,4.89,
3.5,,5.64,
3.6,,6.40,
3.7,,6.98,
3.8,,7.37,
3.9,,7.29,
4.0,107.400000,6.67,
4.1,,6.14,
4.2,,6.03,
4.3,,5.94,
4.4,,5.72,
4.5,,5.45,
4.6,,5.24,
4.7,,5.01,
4.8,,4.59,
4.9,,4.32,
5.0,106.333333,4.34,
5.1,,4.33,
5.2,,4.14,
5.3,,3.86,
5.4,,3.62,
5.5,,3.44,
5.6,,3.32,
5.7,,3.21,
5.8,,3.17,
5.9,,3.26,
6.0,105.333333,3.54,
6.1,,3.97,
6.2,,4.37,
6.3,,4.60,
6.4,,4.63,
6.5,,4.40,
6.6,,4.14,
6.7,,4.09,
6.8,,4.13,
6.9,,4.06,
7.0,103.833333,3.83,
7.1,,3.54,
7.2,,3.31,
7.3,,3.22,
7.4,,3.28,
7.5,,3.39,
7.6,,3.50,
7.7,,3.67,
7.8,,3.90,
7.9,,4.19,
8.0,102.500000,4.48,
8.1,,4.62,
8.2,,4.54,
8.3,,4.34,
8.4,,4.14,
8.5,,4.01,
8.6,,3.97,
8.7,,3.94,
8.8,,3.85,
8.9,,3.71,
9.0,101.571429,3.52,
9.1,,3.25,
9.2,,3.04,
9.3,,3.01,
9.4,,3.23,
9.5,,3.63,
9.6,,4.09,
9.7,,4.54,
9.8,,5.08,
9.9,,5.73,
10.0,99.000000,6.36,0.0
10.1,,6.88,
10.2,,7.28,
10.3,,7.57,
10.4,,7.58,
10.5,,7.30,
10.6,,6.83,
10.7,,6.27,
10.8,,5.58,
10.9,,4.89,
11.0,97.500000,4.31,
11.1,,3.83,
11.2,,3.61,
11.3,,3.62,
11.4,,3.59,
11.5,,3.46,
11.6,,3.39,
11.7,,3.47,
11.8,,3.61,
11.9,,3.52,
12.0,96.166667,3.26,
12.1,,3.17,
12.2,,3.30,
12.3,,3.39,
12.4,,3.35,
12.5,,3.41,
12.6,,3.49,
12.7,,3.68,
12.8,,4.02,
12.9,,4.38,
13.0,94.600000,4.75,
13.1,,5.00,
13.2,,5.46,
13.3,,6.26,
13.4,,6.82,
13.5,,6.94,
13.6,,7.08,
13.7,,7.25,
13.8,,6.59,
13.9,,5.13,
14.0,94.166667,4.02,
14.1,,3.58,
14.2,,3.41,
14.3,,3.61,
14.4,,4.06,
14.5,,4.24,
14.6,,4.27,
14.7,,4.38,
14.8,,4.53,
14.9,,4.47,
15.0,93.333333,4.14,
15.1,,3.73,
15.2,,3.38,
15.3,,3.53,
15.4,,4.19,
15.5,,4.64,
15.6,,4.33,
15.7,,3.86,
15.8,,4.02,
15.9,,4.70,
16.0,92.166667,5.25,
16.1,,5.53,
16.2,,5.59,
16.3,,5.43,
16.4,,5.14,
16.5,,4.88,
16.6,,4.90,
16.7,,4.81,
16.8,,4.48,
16.9,,4.14,
17.0,91.500000,4.06,
17.1,,4.54,
17.2,,5.31,
17.3,,5.77,
17.4,,5.43,
17.5,,4.80,
17.6,,4.60,
17.7,,4.44,
17.8,,4.24,
17.9,,4.54,
18.0,91.571429,5.25,
18.1,,5.33,
18.2,,4.92,
18.3,,4.77,
18.4,,4.78,
18.5,,5.17,
18.6,,5.79,
18.7,,5.97,
18.8,,5.76,
18.9,,5.57,
19.0,90.833333,5.68,
19.1,,5.78,
19.2,,5.45,
19.3,,5.59,
19.4,,6.20,
19.5,,6.53,
19.6,,6.64,
19.7,,6.62,
19.8,,6.43,
19.9,,6.24,
20.0,91.000000,5.98,0.0
20.1,,5.51,
20.2,,5.24,
20.3,,5.07,
20.4,,4.79,
20.5,,4.57,
20.6,,4.33,
20.7,,4.28,
20.8,,4.61,
20.9,,4.72,
21.0,91.333333,4.42,
21.1,,4.16,
21.2,,4.34,
21.3,,5.01,
21.4,,6.11,
21.5,,7.01,
21.6,,7.35,
21.7,,7.09,
21.8,,6.46,
21.9,,6.05,
22.0,91.666667,6.05,
22.1,,6.00,
22.2,,5.88,
22.3,,6.20,
22.4,,6.52,
22.5,,6.31,
22.6,,6.08,
22.7,,6.04,
22.8,,5.94,
22.9,,5.96,
