数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,95.000000,9.18,6.1
0.1,,8.76,
0.2,,8.18,
0.3,,7.60,
0.4,,7.11,
0.5,,6.74,
0.6,,6.50,
0.7,,6.17,
0.8,,5.76,
0.9,,5.52,
1.0,95.000000,5.49,
1.1,,5.38,
1.2,,5.23,
1.3,,5.12,
1.4,,4.93,
1.5,,4.81,
1.6,,4.83,
1.7,,4.84,
1.8,,4.81,
1.9,,4.78,
2.0,95.500000,4.70,
2.1,,4.61,
2.2,,4.66,
2.3,,4.84,
2.4,,5.12,
2.5,,5.49,
2.6,,5.96,
2.7,,6.62,
2.8,,7.49,
2.9,,8.42,
3.0,96.000000,9.50,
3.1,,10.46,
3.2,,11.37,
3.3,,12.23,
3.4,,12.97,
3.5,,13.87,
3.6,,14.54,
3.7,,15.02,
3.8,,15.25,
3.9,,15.25,
4.0,96.400000,15.07,
4.1,,14.64,
4.2,,13.88,
4.3,,12.87,
4.4,,11.91,
4.5,,11.13,
4.6,,10.28,
4.7,,9.34,
4.8,,8.55,
4.9,,7.96,
5.0,96.500000,7.41,
5.1,,6.84,
5.2,,6.42,
5.3,,6.12,
5.4,,5.80,
5.5,,5.52,
5.6,,5.34,
5.7,,5.17,
5.8,,5.07,
5.9,,5.07,
6.0,96.833333,5.05,
6.1,,5.00,
6.2,,4.94,
6.3,,4.85,
6.4,,4.77,
6.5,,4.79,
6.6,,4.83,
6.7,,4.83,
6.8,,4.83,
6.9,,4.81,
7.0,97.400000,4.95,
7.1,,5.42,
7.2,,6.06,
7.3,,6.76,
7.4,,7.53,
7.5,,8.22,
7.6,,8.93,
7.7,,9.81,
7.8,,10.72,
7.9,,11.50,
8.0,97.500000,12.16,
8.1,,12.52,
8.2,,12.63,
8.3,,12.79,
8.4,,12.77,
8.5,,12.64,
8.6,,12.66,
8.7,,12.66,
8.8,,12.51,
8.9,,12.30,
9.0,97.800000,12.03,
9.1,,11.57,
9.2,,10.95,
9.3,,10.35,
9.4,,9.68,
9.5,,8.96,
9.6,,8.25,
9.7,,7.66,
9.8,,7.21,
9.9,,6.67,
10.0,98.000000,6.15,6.4
10.1,,5.80,
10.2,,5.53,
10.3,,5.37,
10.4,,5.24,
10.5,,5.09,
10.6,,5.08,
10.7,,5.09,
10.8,,4.93,
10.9,,5.38,
11.0,98.333333,6.18,
11.1,,6.70,
11.2,,8.97,
11.3,,11.19,
11.4,,11.99,
11.5,,13.54,
11.6,,14.18,
11.7,,15.87,
11.8,,19.07,
11.9,,19.53,
12.0,99.000000,16.67,
12.1,,13.87,
12.2,,15.16,
12.3,,17.54,
12.4,,18.41,
12.5,,17.11,
12.6,,15.27,
12.7,,14.24,
12.8,,13.68,
12.9,,14.11,
13.0,100.000000,13.20,
13.1,,12.07,
13.2,,11.59,
13.3,,11.09,
13.4,,13.27,
13.5,,16.57,
13.6,,17.81,
13.7,,17.08,
13.8,,16.01,
13.9,,15.38,
14.0,100.285714,15.95,
14.1,,17.43,
14.2,,16.62,
14.3,,14.43,
14.4,,12.76,
14.5,,13.49,
14.6,,16.17,
14.7,,16.03,
14.8,,13.48,
14.9,,12.37,
15.0,103.000000,11.89,
15.1,,14.06,
15.2,,17.19,
15.3,,15.81,
15.4,,12.64,
15.5,,12.63,
15.6,,13.83,
15.7,,15.05,
15.8,,16.08,
15.9,,14.53,
16.0,104.000000,11.88,
16.1,,11.21,
16.2,,12.44,
16.3,,14.73,
16.4,,16.22,
16.5,,15.45,
16.6,,14.57,
16.7,,14.70,
16.8,,15.79,
16.9,,16.34,
17.0,105.200000,15.62,
17.1,,14.64,
17.2,,14.05,
17.3,,13.55,
17.4,,14.09,
17.5,,15.34,
17.6,,13.90,
17.7,,11.32,
17.8,,11.23,
17.9,,11.82,
18.0,105.833333,12.71,
18.1,,13.98,
18.2,,13.65,
18.3,,12.63,
18.4,,14.79,
18.5,,16.66,
18.6,,16.89,
18.7,,17.28,
18.8,,15.75,
18.9,,14.22,
19.0,106.833333,14.48,
19.1,,14.19,
19.2,,14.06,
19.3,,14.13,
19.4,,12.80,
19.5,,10.83,
19.6,,8.96,
19.7,,8.35,
19.8,,8.77,
19.9,,9.02,
20.0,107.285714,9.59,15.0
20.1,,10.60,
20.2,,11.06,
20.3,,13.01,
20.4,,15.95,
20.5,,15.83,
20.6,,13.91,
20.7,,13.30,
20.8,,12.66,
20.9,,12.74,
21.0,107.500000,14.04,
21.1,,13.98,
21.2,,12.27,
21.3,,11.75,
21.4,,11.92,
21.5,,12.95,
21.6,,15.24,
21.7,,16.79,
21.8,,15.63,
21.9,,14.08,
22.0,108.800000,13.60,
22.1,,13.84,
22.2,,13.97,
22.3,,12.76,
