数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,125.000000,5.22,0.0
0.1,,4.94,
0.2,,4.69,
0.3,,4.45,
0.4,,4.27,
0.5,,4.13,
0.6,,4.04,
0.7,,3.98,
0.8,,3.92,
0.9,,3.89,
1.0,126.333333,3.92,
1.1,,3.97,
1.2,,4.06,
1.3,,4.28,
1.4,,4.55,
1.5,,4.90,
1.6,,5.34,
1.7,,5.71,
1.8,,6.02,
1.9,,6.40,
2.0,127.000000,6.80,
2.1,,6.97,
2.2,,6.86,
2.3,,6.60,
2.4,,6.29,
2.5,,6.00,
2.6,,5.75,
2.7,,5.50,
2.8,,5.26,
2.9,,4.95,
3.0,127.600000,4.60,
3.1,,4.39,
3.2,,4.26,
3.3,,4.11,
3.4,,3.93,
3.5,,3.74,
3.6,,3.56,
3.7,,3.43,
3.8,,3.31,
3.9,,3.26,
4.0,128.500000,3.36,
4.1,,3.55,
4.2,,3.80,
4.3,,4.04,
4.4,,4.29,
4.5,,4.60,
4.6,,4.99,
4.7,,5.51,
4.8,,6.03,
4.9,,6.44,
5.0,129.500000,6.69,
5.1,,6.70,
5.2,,6.49,
5.3,,6.19,
5.4,,5.93,
5.5,,5.63,
5.6,,5.23,
5.7,,4.79,
5.8,,4.48,
5.9,,4.19,
6.0,130.500000,3.82,
6.1,,3.46,
6.2,,3.23,
6.3,,3.13,
6.4,,3.06,
6.5,,3.00,
6.6,,2.99,
6.7,,3.08,
6.8,,3.23,
6.9,,3.45,
7.0,131.166667,3.71,
7.1,,3.97,
7.2,,4.28,
7.3,,4.58,
7.4,,4.89,
7.5,,5.19,
7.6,,5.52,
7.7,,5.85,
7.8,,5.98,
7.9,,5.81,
8.0,131.666667,5.50,
8.1,,5.27,
8.2,,5.06,
8.3,,4.81,
8.4,,4.52,
8.5,,4.27,
8.6,,4.10,
8.7,,3.96,
8.8,,3.79,
8.9,,3.61,
9.0,131.833333,3.47,
9.1,,3.35,
9.2,,3.22,
9.3,,3.05,
9.4,,2.96,
9.5,,3.02,
9.6,,3.17,
9.7,,3.43,
9.8,,3.72,
9.9,,4.01,
10.0,132.000000,4.37,19.4
10.1,,4.77,
10.2,,5.08,
10.3,,5.34,
10.4,,5.65,
10.5,,5.97,
10.6,,6.19,
10.7,,6.22,
10.8,,6.05,
10.9,,5.86,
11.0,132.000000,5.60,
11.1,,5.01,
11.2,,4.31,
11.3,,4.54,
11.4,,5.02,
11.5,,4.79,
11.6,,4.78,
11.7,,5.96,
11.8,,5.99,
11.9,,4.86,
12.0,132.000000,5.01,
12.1,,5.14,
12.2,,5.12,
12.3,,6.30,
12.4,,6.89,
12.5,,6.27,
12.6,,5.92,
12.7,,5.72,
12.8,,5.67,
12.9,,7.23,
13.0,132.000000,8.74,
13.1,,8.37,
13.2,,7.97,
13.3,,7.71,
13.4,,7.73,
13.5,,7.92,
13.6,,6.99,
13.7,,6.29,
13.8,,6.62,
13.9,,6.34,
14.0,131.714286,6.74,
14.1,,7.19,
14.2,,6.74,
14.3,,6.46,
14.4,,6.23,
14.5,,6.86,
14.6,,7.65,
14.7,,7.55,
14.8,,7.81,
14.9,,8.39,
15.0,131.571429,8.89,
15.1,,8.90,
15.2,,7.82,
15.3,,7.70,
15.4,,8.04,
15.5,,7.35,
15.6,,6.67,
15.7,,6.44,
15.8,,6.38,
15.9,,6.32,
16.0,131.000000,6.26,
16.1,,6.95,
16.2,,7.47,
16.3,,8.18,
16.4,,9.07,
16.5,,9.28,
16.6,,9.64,
16.7,,8.86,
16.8,,7.55,
16.9,,7.25,
17.0,130.333333,7.45,
17.1,,8.01,
17.2,,7.94,
17.3,,7.59,
17.4,,7.26,
17.5,,6.62,
17.6,,6.49,
17.7,,6.77,
17.8,,6.84,
17.9,,7.15,
18.0,129.500000,7.48,
18.1,,7.91,
18.2,,9.20,
18.3,,9.83,
18.4,,10.36,
18.5,,10.16,
18.6,,9.45,
18.7,,9.50,
18.8,,8.30,
18.9,,8.15,
19.0,128.666667,8.59,
19.1,,7.79,
19.2,,7.86,
