数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,84.000000,5.47,13.7
0.1,,5.22,
0.2,,4.99,
0.3,,4.79,
0.4,,4.54,
0.5,,4.16,
0.6,,3.97,
0.7,,4.08,
0.8,,4.30,
0.9,,4.70,
1.0,84.666667,5.36,
1.1,,6.05,
1.2,,6.63,
1.3,,7.17,
1.4,,7.83,
1.5,,8.58,
1.6,,9.28,
1.7,,9.98,
1.8,,10.59,
1.9,,10.96,
2.0,86.250000,10.86,
2.1,,10.08,
2.2,,9.20,
2.3,,8.48,
2.4,,7.90,
2.5,,7.48,
2.6,,7.16,
2.7,,6.80,
2.8,,6.43,
2.9,,6.12,
3.0,87.000000,5.76,
3.1,,5.42,
3.2,,5.29,
3.3,,5.48,
3.4,,5.99,
3.5,,6.71,
3.6,,7.38,
3.7,,7.79,
3.8,,8.25,
3.9,,8.96,
4.0,87.333333,9.45,
4.1,,9.34,
4.2,,8.82,
4.3,,8.39,
4.4,,8.20,
4.5,,8.01,
4.6,,7.75,
4.7,,7.51,
4.8,,7.38,
4.9,,7.24,
5.0,87.285714,7.07,
5.1,,6.80,
5.2,,6.44,
5.3,,6.24,
5.4,,6.21,
5.5,,6.15,
5.6,,6.07,
5.7,,6.09,
5.8,,6.33,
5.9,,6.79,
6.0,88.000000,7.50,
6.1,,8.33,
6.2,,9.02,
6.3,,9.78,
6.4,,10.53,
6.5,,10.94,
6.6,,11.13,
6.7,,11.11,
6.8,,10.58,
6.9,,9.69,
7.0,87.571429,8.94,
7.1,,8.39,
7.2,,7.77,
7.3,,7.16,
7.4,,6.78,
7.5,,6.52,
7.6,,6.20,
7.7,,5.87,
7.8,,5.57,
7.9,,5.26,
8.0,87.000000,4.99,
8.1,,4.92,
8.2,,4.89,
8.3,,4.75,
8.4,,4.61,
8.5,,4.62,
8.6,,4.87,
8.7,,5.34,
8.8,,6.05,
8.9,,6.84,
9.0,86.500000,7.48,
9.1,,8.11,
9.2,,8.80,
9.3,,9.30,
9.4,,9.59,
9.5,,9.90,
9.6,,9.93,
9.7,,9.40,
9.8,,8.66,
9.9,,8.08,
10.0,86.166667,7.63,18.5
10.1,,7.10,
10.2,,6.87,
10.3,,7.32,
10.4,,9.40,
10.5,,11.89,
10.6,,12.21,
10.7,,14.40,
10.8,,17.63,
10.9,,18.74,
11.0,86.000000,20.56,
11.1,,23.81,
11.2,,24.86,
11.3,,25.93,
11.4,,30.08,
11.5,,32.24,
11.6,,32.12,
11.7,,33.15,
11.8,,33.56,
11.9,,33.40,
12.0,86.000000,32.73,
12.1,,29.58,
12.2,,26.93,
12.3,,26.87,
12.4,,27.10,
12.5,,23.92,
12.6,,20.47,
12.7,,19.27,
12.8,,17.58,
12.9,,16.42,
13.0,85.666667,15.89,
13.1,,16.20,
13.2,,16.78,
13.3,,14.40,
13.4,,13.08,
13.5,,16.15,
13.6,,18.16,
13.7,,17.30,
13.8,,19.87,
13.9,,23.53,
14.0,85.500000,21.59,
14.1,,20.51,
14.2,,24.37,
14.3,,25.91,
14.4,,26.60,
14.5,,31.09,
14.6,,31.95,
14.7,,27.35,
14.8,,23.80,
14.9,,22.45,
15.0,85.000000,23.68,
15.1,,28.31,
15.2,,27.59,
15.3,,19.95,
15.4,,17.46,
15.5,,18.58,
15.6,,17.61,
15.7,,18.07,
15.8,,19.02,
15.9,,16.27,
16.0,84.333333,15.50,
16.1,,17.38,
16.2,,16.58,
16.3,,17.37,
16.4,,20.48,
16.5,,21.07,
16.6,,21.87,
16.7,,23.58,
16.8,,23.20,
16.9,,22.65,
17.0,83.833333,23.83,
17.1,,23.58,
17.2,,22.10,
17.3,,24.75,
17.4,,25.66,
17.5,,24.21,
17.6,,26.68,
17.7,,30.96,
17.8,,28.61,
17.9,,26.54,
18.0,84.166667,32.90,
18.1,,33.94,
18.2,,31.52,
18.3,,39.53,
18.4,,45.05,
18.5,,39.89,
18.6,,38.54,
18.7,,38.91,
18.8,,33.31,
18.9,,29.80,
19.0,84.833333,30.96,
19.1,,25.90,
19.2,,22.93,
19.3,,27.98,
19.4,,25.81,
19.5,,21.46,
19.6,,22.46,
19.7,,19.73,
19.8,,16.77,
19.9,,20.65,
20.0,85.333333,22.18,18.3
20.1,,19.45,
20.2,,19.72,
20.3,,19.92,
20.4,,18.65,
20.5,,21.17,
20.6,,25.41,
20.7,,25.63,
20.8,,26.35,
20.9,,31.55,
21.0,86.333333,29.49,
21.1,,25.47,
21.2,,30.21,
21.3,,33.87,
21.4,,34.93,
21.5,,38.28,
21.6,,40.02,
21.7,,36.06,
21.8,,32.82,
21.9,,33.31,
22.0,87.833333,31.45,
22.1,,29.74,
22.2,,31.10,
22.3,,27.52,
22.4,,23.30,
22.5,,24.73,
22.6,,24.72,
22.7,,23.52,
22.8,,22.96,
22.9,,20.15,
23.0,89.666667,18.82,
23.1,,21.33,
23.2,,25.15,
23.3,,28.51,
23.4,,31.46,
23.5,,34.29,
23.6,,31.78,
23.7,,32.41,
23.8,,40.97,
23.9,,41.72,
24.0,91.333333,39.89,
24.1,,40.55,
24.2,,33.82,
24.3,,29.45,
24.4,,33.03,
24.5,,31.19,
24.6,,25.79,
24.7,,24.42,
24.8,,22.60,
24.9,,19.89,
25.0,94.400000,19.36,
25.1,,20.33,
25.2,,23.55,
25.3,,25.98,
25.4,,22.47,
25.5,,14.96,
25.6,,11.39,
25.7,,12.40,
25.8,,14.13,
25.9,,16.85,
26.0,95.500000,18.23,
26.1,,17.05,
26.2,,18.22,
26.3,,22.82,
26.4,,25.77,
26.5,,24.91,
26.6,,25.47,
26.7,,30.35,
26.8,,29.89,
26.9,,29.20,
27.0,98.333333,38.74,
27.1,,42.86,
27.2,,38.16,
27.3,,36.73,
27.4,,33.73,
27.5,,30.39,
27.6,,33.46,
27.7,,36.02,
27.8,,33.15,
27.9,,31.54,
28.0,100.666667,32.98,
28.1,,30.29,
28.2,,28.56,
28.3,,31.71,
28.4,,29.24,
28.5,,26.02,
28.6,,27.32,
28.7,,25.09,
28.8,,23.08,
28.9,,26.44,
29.0,103.333333,27.95,
29.1,,26.17,
29.2,,28.27,
29.3,,29.62,
29.4,,25.94,
29.5,,24.34,
29.6,,26.41,
29.7,,22.61,
29.8,,15.18,
29.9,,12.69,
30.0,104.857143,11.19,23.6
