数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,96.000000,1.21,20.6
0.1,,1.12,
0.2,,1.04,
0.3,,1.00,
0.4,,1.03,
0.5,,1.18,
0.6,,1.45,
0.7,,1.81,
0.8,,2.17,
0.9,,2.51,
1.0,97.333333,2.85,
1.1,,3.23,
1.2,,3.69,
1.3,,4.12,
1.4,,4.34,
1.5,,4.18,
1.6,,3.69,
1.7,,3.16,
1.8,,2.82,
1.9,,2.59,
2.0,97.500000,2.32,
2.1,,2.08,
2.2,,1.92,
2.3,,1.75,
2.4,,1.58,
2.5,,1.49,
2.6,,1.39,
2.7,,1.22,
2.8,,1.08,
2.9,,0.98,
3.0,97.600000,0.86,
3.1,,0.78,
3.2,,0.76,
3.3,,0.76,
3.4,,0.87,
3.5,,1.12,
3.6,,1.39,
3.7,,1.68,
3.8,,2.01,
3.9,,2.31,
4.0,97.333333,2.61,
4.1,,2.93,
4.2,,3.25,
4.3,,3.50,
4.4,,3.60,
4.5,,3.46,
4.6,,3.13,
4.7,,2.78,
4.8,,2.46,
4.9,,2.17,
5.0,97.400000,1.95,
5.1,,1.82,
5.2,,1.69,
5.3,,1.51,
5.4,,1.35,
5.5,,1.23,
5.6,,1.12,
5.7,,1.04,
5.8,,0.99,
5.9,,0.90,
6.0,96.400000,0.82,
6.1,,0.78,
6.2,,0.83,
6.3,,1.02,
6.4,,1.33,
6.5,,1.64,
6.6,,1.92,
6.7,,2.21,
6.8,,2.53,
6.9,,2.84,
7.0,95.800000,3.14,
7.1,,3.36,
7.2,,3.30,
7.3,,3.00,
7.4,,2.68,
7.5,,2.39,
7.6,,2.18,
7.7,,2.00,
7.8,,1.81,
7.9,,1.64,
8.0,95.000000,1.49,
8.1,,1.35,
8.2,,1.28,
8.3,,1.22,
8.4,,1.14,
8.5,,1.03,
8.6,,0.93,
8.7,,0.84,
8.8,,0.82,
8.9,,0.84,
9.0,94.833333,0.82,
9.1,,0.80,
9.2,,0.82,
9.3,,0.93,
9.4,,1.15,
9.5,,1.46,
9.6,,1.76,
9.7,,2.03,
9.8,,2.30,
9.9,,2.58,
10.0,94.666667,2.92,20.9
10.1,,3.27,
10.2,,3.37,
10.3,,3.23,
10.4,,3.12,
10.5,,3.21,
10.6,,3.46,
10.7,,3.55,
10.8,,3.32,
10.9,,2.93,
11.0,95.000000,2.53,
11.1,,2.14,
11.2,,1.99,
11.3,,2.03,
11.4,,2.17,
11.5,,2.49,
11.6,,2.87,
11.7,,3.26,
11.8,,3.57,
11.9,,3.93,
12.0,95.833333,4.50,
12.1,,5.13,
12.2,,5.60,
12.3,,5.66,
12.4,,4.93,
12.5,,3.98,
12.6,,3.69,
12.7,,3.73,
12.8,,3.61,
12.9,,3.46,
13.0,96.500000,3.24,
13.1,,2.98,
13.2,,2.87,
13.3,,2.93,
13.4,,2.92,
13.5,,2.67,
13.6,,2.50,
13.7,,2.59,
13.8,,2.99,
13.9,,3.19,
14.0,97.500000,3.42,
14.1,,3.98,
14.2,,4.44,
14.3,,4.98,
14.4,,5.50,
14.5,,6.12,
14.6,,6.89,
14.7,,7.08,
14.8,,6.51,
14.9,,5.82,
15.0,99.000000,5.37,
15.1,,4.78,
15.2,,3.95,
15.3,,3.33,
15.4,,3.02,
15.5,,2.80,
15.6,,2.54,
15.7,,2.32,
15.8,,2.13,
15.9,,2.01,
16.0,98.500000,2.09,
16.1,,2.28,
16.2,,2.35,
16.3,,2.34,
16.4,,2.78,
16.5,,3.48,
16.6,,4.23,
16.7,,5.12,
16.8,,5.70,
16.9,,5.51,
17.0,98.166667,5.51,
17.1,,6.17,
17.2,,6.64,
17.3,,6.40,
17.4,,5.57,
17.5,,4.91,
17.6,,4.49,
17.7,,4.05,
17.8,,3.62,
17.9,,3.22,
18.0,97.666667,2.94,
18.1,,2.79,
18.2,,2.80,
18.3,,2.68,
18.4,,2.41,
18.5,,2.29,
18.6,,2.24,
18.7,,2.17,
18.8,,2.26,
18.9,,2.58,
19.0,96.833333,2.93,
19.1,,3.30,
19.2,,3.63,
19.3,,3.99,
19.4,,4.51,
19.5,,5.22,
19.6,,5.93,
19.7,,6.57,
19.8,,7.32,
19.9,,7.54,
20.0,96.000000,6.54,13.0
20.1,,5.56,
20.2,,5.29,
20.3,,4.82,
20.4,,4.24,
20.5,,3.86,
20.6,,3.67,
20.7,,3.46,
20.8,,3.09,
20.9,,2.95,
21.0,94.500000,3.01,
21.1,,2.93,
21.2,,2.80,
21.3,,2.59,
21.4,,2.31,
21.5,,2.05,
21.6,,2.24,
21.7,,2.80,
21.8,,3.17,
21.9,,3.51,
22.0,93.500000,3.92,
22.1,,4.55,
22.2,,5.23,
22.3,,5.79,
22.4,,6.47,
22.5,,6.77,
22.6,,6.56,
22.7,,6.39,
22.8,,5.74,
22.9,,4.83,
23.0,93.166667,4.53,
23.1,,4.47,
23.2,,4.08,
23.3,,3.44,
23.4,,2.92,
23.5,,2.69,
23.6,,2.80,
23.7,,2.83,
23.8,,2.72,
23.9,,2.66,
24.0,92.833333,2.46,
24.1,,2.24,
24.2,,2.41,
24.3,,2.93,
24.4,,3.21,
24.5,,3.36,
24.6,,3.89,
24.7,,4.44,
24.8,,4.79,
24.9,,5.10,
25.0,93.500000,5.25,
25.1,,5.45,
25.2,,5.40,
25.3,,4.96,
25.4,,4.49,
25.5,,4.00,
25.6,,3.63,
25.7,,3.57,
25.8,,4.13,
25.9,,4.47,
26.0,94.166667,4.12,
26.1,,3.65,
26.2,,3.24,
26.3,,3.03,
26.4,,2.94,
26.5,,3.27,
26.6,,3.69,
26.7,,3.91,
26.8,,4.29,
