数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,99.000000,2.20,24.1
0.1,,2.40,
0.2,,2.44,
0.3,,2.21,
0.4,,1.81,
0.5,,1.62,
0.6,,1.75,
0.7,,2.29,
0.8,,3.18,
0.9,,4.14,
1.0,99.666667,4.98,
1.1,,5.40,
1.2,,5.17,
1.3,,4.56,
1.4,,3.96,
1.5,,3.43,
1.6,,2.97,
1.7,,2.66,
1.8,,2.41,
1.9,,2.10,
2.0,100.250000,1.76,
2.1,,1.44,
2.2,,1.26,
2.3,,1.19,
2.4,,1.12,
2.5,,1.05,
2.6,,1.00,
2.7,,1.06,
2.8,,1.42,
2.9,,1.97,
3.0,101.200000,2.58,
3.1,,3.18,
3.2,,3.73,
3.3,,4.16,
3.4,,4.20,
3.5,,3.81,
3.6,,3.30,
3.7,,2.83,
3.8,,2.43,
3.9,,2.17,
4.0,102.166667,1.97,
4.1,,1.78,
4.2,,1.61,
4.3,,1.45,
4.4,,1.32,
4.5,,1.28,
4.6,,1.29,
4.7,,1.33,
4.8,,1.54,
4.9,,1.97,
5.0,103.500000,2.55,
5.1,,3.20,
5.2,,3.78,
5.3,,4.18,
5.4,,4.22,
5.5,,3.85,
5.6,,3.40,
5.7,,3.08,
5.8,,2.78,
5.9,,2.45,
6.0,104.500000,2.14,
6.1,,1.82,
6.2,,1.57,
6.3,,1.38,
6.4,,1.21,
6.5,,1.07,
6.6,,0.96,
6.7,,0.89,
6.8,,0.95,
6.9,,1.24,
7.0,105.333333,1.69,
7.1,,2.21,
7.2,,2.74,
7.3,,3.26,
7.4,,3.76,
7.5,,3.99,
7.6,,3.77,
7.7,,3.36,
7.8,,2.95,
7.9,,2.63,
8.0,105.500000,2.44,
8.1,,2.27,
8.2,,2.08,
8.3,,1.86,
8.4,,1.60,
8.5,,1.41,
8.6,,1.51,
8.7,,1.96,
8.8,,2.59,
8.9,,3.18,
9.0,105.500000,3.66,
9.1,,4.06,
9.2,,4.27,
9.3,,4.09,
9.4,,3.60,
9.5,,3.07,
9.6,,2.67,
9.7,,2.44,
9.8,,2.36,
9.9,,2.35,
10.0,105.000000,2.20,24.1
10.1,,1.92,
10.2,,1.64,
10.3,,1.40,
10.4,,1.28,
10.5,,1.25,
10.6,,1.24,
10.7,,1.40,
10.8,,1.79,
10.9,,2.29,
11.0,104.333333,2.87,
11.1,,3.54,
11.2,,4.36,
11.3,,5.30,
11.4,,6.31,
11.5,,6.66,
11.6,,6.78,
11.7,,6.90,
11.8,,6.55,
11.9,,6.08,
12.0,103.200000,6.13,
12.1,,6.12,
12.2,,5.55,
12.3,,5.71,
12.4,,5.21,
12.5,,5.09,
12.6,,6.41,
12.7,,7.59,
12.8,,8.24,
12.9,,7.82,
13.0,102.333333,7.60,
13.1,,6.43,
13.2,,4.74,
13.3,,4.36,
13.4,,4.71,
13.5,,5.28,
13.6,,6.26,
13.7,,8.49,
13.8,,8.56,
13.9,,7.26,
14.0,100.200000,7.43,
14.1,,7.94,
14.2,,7.21,
14.3,,5.62,
14.4,,5.47,
14.5,,4.85,
14.6,,4.40,
14.7,,5.38,
14.8,,6.79,
14.9,,7.62,
15.0,99.833333,7.32,
15.1,,7.55,
15.2,,6.60,
15.3,,4.91,
15.4,,4.25,
15.5,,4.12,
15.6,,3.92,
15.7,,3.36,
15.8,,4.15,
15.9,,4.58,
16.0,99.333333,4.79,
16.1,,6.75,
16.2,,8.30,
16.3,,8.46,
16.4,,7.38,
16.5,,6.35,
16.6,,5.18,
16.7,,3.80,
16.8,,3.71,
16.9,,4.38,
17.0,99.857143,5.62,
17.1,,6.84,
17.2,,8.73,
17.3,,9.53,
17.4,,8.03,
17.5,,6.07,
17.6,,4.79,
17.7,,4.63,
17.8,,5.35,
17.9,,7.19,
18.0,99.666667,8.36,
18.1,,8.85,
18.2,,9.41,
18.3,,9.53,
18.4,,8.62,
18.5,,7.07,
18.6,,6.32,
18.7,,5.40,
18.8,,4.58,
18.9,,4.14,
19.0,99.571429,4.62,
19.1,,5.87,
19.2,,6.90,
19.3,,8.76,
19.4,,9.10,
19.5,,8.48,
19.6,,8.36,
19.7,,8.25,
19.8,,7.43,
19.9,,5.73,
20.0,99.833333,5.67,16.4
20.1,,5.01,
20.2,,3.95,
20.3,,4.85,
20.4,,6.96,
20.5,,8.70,
20.6,,9.42,
20.7,,10.62,
20.8,,9.79,
20.9,,7.50,
21.0,99.833333,6.24,
21.1,,6.26,
21.2,,5.93,
21.3,,4.33,
21.4,,4.01,
21.5,,4.64,
21.6,,5.66,
21.7,,6.39,
21.8,,8.39,
21.9,,9.82,
22.0,99.500000,8.56,
22.1,,6.94,
