数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,101.000000,4.23,15.0
0.1,,3.89,
0.2,,3.69,
0.3,,3.45,
0.4,,3.32,
0.5,,3.36,
0.6,,3.27,
0.7,,3.05,
0.8,,2.87,
0.9,,2.75,
1.0,101.000000,2.67,
1.1,,2.64,
1.2,,2.67,
1.3,,2.65,
1.4,,2.48,
1.5,,2.16,
1.6,,1.90,
1.7,,1.76,
1.8,,1.65,
1.9,,1.72,
2.0,101.500000,2.13,
2.1,,2.74,
2.2,,3.40,
2.3,,4.08,
2.4,,4.65,
2.5,,5.01,
2.6,,5.09,
2.7,,4.85,
2.8,,4.52,
2.9,,4.29,
3.0,101.600000,4.11,
3.1,,3.90,
3.2,,3.66,
3.3,,3.44,
3.4,,3.32,
3.5,,3.33,
3.6,,3.36,
3.7,,3.34,
3.8,,3.24,
3.9,,3.08,
4.0,101.333333,3.03,
4.1,,3.10,
4.2,,3.16,
4.3,,3.15,
4.4,,3.08,
4.5,,3.11,
4.6,,3.45,
4.7,,3.99,
4.8,,4.52,
4.9,,4.95,
5.0,101.333333,5.17,
5.1,,5.17,
5.2,,4.98,
5.3,,4.68,
5.4,,4.38,
5.5,,4.12,
5.6,,3.88,
5.7,,3.60,
5.8,,3.40,
5.9,,3.33,
6.0,101.333333,3.23,
6.1,,3.03,
6.2,,2.84,
6.3,,2.68,
6.4,,2.68,
6.5,,3.02,
6.6,,3.54,
6.7,,4.10,
6.8,,4.65,
6.9,,5.04,
7.0,101.166667,5.29,
7.1,,5.27,
7.2,,4.91,
7.3,,4.45,
7.4,,4.03,
7.5,,3.58,
7.6,,3.19,
7.7,,2.97,
7.8,,2.85,
7.9,,2.70,
8.0,101.000000,2.50,
8.1,,2.27,
8.2,,2.07,
8.3,,1.99,
8.4,,2.10,
8.5,,2.44,
8.6,,2.94,
8.7,,3.48,
8.8,,4.01,
8.9,,4.45,
9.0,100.666667,4.78,
9.1,,4.98,
9.2,,4.88,
9.3,,4.53,
9.4,,4.17,
9.5,,3.84,
9.6,,3.50,
9.7,,3.21,
9.8,,3.01,
9.9,,2.87,
10.0,99.833333,2.69,27.5
10.1,,2.48,
10.2,,2.29,
10.3,,2.18,
10.4,,2.29,
10.5,,2.76,
10.6,,3.56,
10.7,,5.04,
10.8,,6.91,
10.9,,8.47,
11.0,97.800000,9.87,
11.1,,9.20,
11.2,,7.81,
11.3,,8.51,
11.4,,8.85,
11.5,,8.84,
11.6,,10.25,
11.7,,10.90,
11.8,,10.45,
11.9,,10.61,
12.0,96.666667,11.69,
12.1,,10.97,
12.2,,8.60,
12.3,,8.01,
12.4,,6.90,
12.5,,6.06,
12.6,,8.19,
12.7,,9.64,
12.8,,9.55,
12.9,,9.04,
13.0,94.666667,8.05,
13.1,,6.69,
13.2,,5.22,
13.3,,5.75,
13.4,,6.46,
13.5,,6.59,
13.6,,7.18,
13.7,,7.12,
13.8,,6.75,
13.9,,6.14,
14.0,93.500000,6.90,
14.1,,6.91,
14.2,,5.19,
14.3,,4.53,
14.4,,3.87,
14.5,,4.18,
14.6,,5.41,
14.7,,7.10,
14.8,,8.15,
14.9,,6.99,
15.0,92.833333,6.25,
15.1,,5.43,
15.2,,4.00,
15.3,,3.92,
15.4,,4.48,
15.5,,5.50,
15.6,,6.59,
15.7,,7.07,
15.8,,6.83,
15.9,,5.66,
16.0,94.000000,6.04,
16.1,,6.21,
16.2,,5.28,
16.3,,5.63,
16.4,,6.17,
16.5,,6.54,
16.6,,7.28,
16.7,,9.78,
16.8,,10.39,
16.9,,9.17,
17.0,94.833333,9.47,
17.1,,9.39,
17.2,,8.72,
17.3,,9.71,
17.4,,13.05,
17.5,,12.88,
17.6,,10.74,
17.7,,11.74,
17.8,,10.88,
17.9,,8.60,
18.0,96.666667,8.43,
18.1,,8.76,
18.2,,7.27,
18.3,,4.91,
18.4,,5.02,
18.5,,5.25,
18.6,,5.17,
18.7,,6.62,
18.8,,8.51,
18.9,,10.13,
19.0,98.000000,10.17,
19.1,,10.01,
19.2,,8.79,
19.3,,6.59,
19.4,,5.73,
19.5,,5.77,
19.6,,5.54,
19.7,,5.01,
19.8,,5.83,
19.9,,6.37,
20.0,99.166667,6.58,34.2
20.1,,8.28,
20.2,,10.30,
20.3,,12.11,
20.4,,13.10,
20.5,,14.10,
20.6,,12.73,
20.7,,9.77,
20.8,,8.48,
20.9,,7.47,
21.0,99.666667,6.09,
21.1,,4.41,
21.2,,4.12,
21.3,,3.77,
21.4,,3.21,
21.5,,3.20,
21.6,,4.37,
21.7,,5.79,
21.8,,6.68,
21.9,,7.96,
22.0,100.000000,8.37,
22.1,,7.96,
22.2,,7.03,
22.3,,7.72,
22.4,,8.41,
22.5,,7.03,
22.6,,5.64,
22.7,,4.09,
22.8,,3.11,
22.9,,3.24,
23.0,100.333333,4.36,
23.1,,6.44,
23.2,,7.72,
23.3,,9.69,
23.4,,9.70,
23.5,,7.49,
23.6,,6.10,
23.7,,5.10,
23.8,,4.20,
23.9,,3.44,
24.0,100.833333,3.86,
24.1,,4.69,
24.2,,5.74,
