数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,113.000000,5.66,21.4
0.1,,5.83,
0.2,,5.92,
0.3,,5.80,
0.4,,5.51,
0.5,,5.36,
0.6,,5.35,
0.7,,5.19,
0.8,,5.03,
0.9,,4.87,
1.0,113.666667,4.57,
1.1,,4.31,
1.2,,4.08,
1.3,,3.84,
1.4,,3.72,
1.5,,3.72,
1.6,,3.72,
1.7,,3.69,
1.8,,3.67,
1.9,,3.66,
2.0,113.250000,3.62,
2.1,,3.56,
2.2,,3.51,
2.3,,3.50,
2.4,,3.56,
2.5,,3.73,
2.6,,3.95,
2.7,,4.14,
2.8,,4.28,
2.9,,4.40,
3.0,112.800000,4.56,
3.1,,4.76,
3.2,,4.89,
3.3,,4.92,
3.4,,4.85,
3.5,,4.68,
3.6,,4.52,
3.7,,4.39,
3.8,,4.25,
3.9,,4.09,
4.0,111.800000,3.89,
4.1,,3.70,
4.2,,3.60,
4.3,,3.53,
4.4,,3.49,
4.5,,3.48,
4.6,,3.43,
4.7,,3.38,
4.8,,3.41,
4.9,,3.49,
5.0,109.800000,3.62,
5.1,,3.80,
5.2,,3.94,
5.3,,4.07,
5.4,,4.24,
5.5,,4.48,
5.6,,4.74,
5.7,,5.01,
5.8,,5.22,
5.9,,5.28,
6.0,109.333333,5.20,
6.1,,5.04,
6.2,,4.84,
6.3,,4.62,
6.4,,4.45,
6.5,,4.29,
6.6,,4.11,
6.7,,3.96,
6.8,,3.82,
6.9,,3.69,
7.0,108.333333,3.59,
7.1,,3.50,
7.2,,3.44,
7.3,,3.35,
7.4,,3.27,
7.5,,3.24,
7.6,,3.19,
7.7,,3.16,
7.8,,3.18,
7.9,,3.24,
8.0,107.500000,3.38,
8.1,,3.63,
8.2,,3.91,
8.3,,4.12,
8.4,,4.24,
8.5,,4.35,
8.6,,4.48,
8.7,,4.56,
8.8,,4.54,
8.9,,4.43,
9.0,107.666667,4.32,
9.1,,4.23,
9.2,,4.13,
9.3,,4.05,
9.4,,3.97,
9.5,,3.88,
9.6,,3.83,
9.7,,3.82,
9.8,,3.78,
9.9,,3.76,
10.0,108.333333,3.69,21.6
10.1,,3.61,
10.2,,3.58,
10.3,,3.54,
10.4,,3.49,
10.5,,3.40,
10.6,,3.31,
10.7,,3.27,
10.8,,3.25,
10.9,,3.27,
11.0,109.500000,3.33,
11.1,,3.35,
11.2,,3.25,
11.3,,3.20,
11.4,,3.50,
11.5,,4.11,
11.6,,4.56,
11.7,,4.66,
11.8,,4.61,
11.9,,4.60,
12.0,109.571429,4.95,
12.1,,5.61,
12.2,,6.27,
12.3,,5.99,
12.4,,4.64,
12.5,,3.62,
12.6,,3.41,
12.7,,3.59,
12.8,,4.04,
12.9,,4.78,
13.0,109.857143,5.28,
13.1,,4.81,
13.2,,3.78,
13.3,,3.14,
13.4,,3.28,
13.5,,3.46,
13.6,,2.98,
13.7,,2.32,
13.8,,1.98,
13.9,,2.15,
14.0,110.000000,2.77,
14.1,,3.56,
14.2,,4.37,
14.3,,5.23,
14.4,,5.47,
14.5,,5.26,
14.6,,5.19,
14.7,,5.70,
14.8,,6.25,
14.9,,5.73,
15.0,110.000000,4.58,
15.1,,3.56,
15.2,,3.33,
15.3,,4.05,
15.4,,4.94,
15.5,,5.20,
15.6,,5.39,
15.7,,5.56,
15.8,,5.11,
15.9,,4.34,
16.0,109.857143,4.06,
16.1,,4.01,
16.2,,3.41,
16.3,,2.64,
16.4,,2.37,
16.5,,2.96,
16.6,,4.21,
16.7,,5.02,
16.8,,4.92,
16.9,,4.69,
17.0,109.166667,4.24,
17.1,,3.50,
17.2,,3.18,
17.3,,3.55,
17.4,,4.35,
17.5,,4.31,
17.6,,3.27,
17.7,,2.80,
17.8,,3.42,
17.9,,4.71,
18.0,109.333333,5.93,
18.1,,6.03,
18.2,,5.01,
18.3,,3.99,
18.4,,3.93,
18.5,,4.69,
18.6,,5.06,
18.7,,4.84,
18.8,,4.14,
18.9,,3.32,
19.0,109.500000,2.80,
19.1,,2.47,
19.2,,2.55,
19.3,,3.32,
19.4,,4.62,
19.5,,5.57,
19.6,,6.10,
19.7,,5.96,
19.8,,5.20,
19.9,,4.84,
20.0,109.666667,4.89,28.2
20.1,,5.10,
20.2,,4.72,
20.3,,3.77,
20.4,,2.96,
20.5,,2.57,
20.6,,2.94,
20.7,,3.67,
20.8,,4.55,
20.9,,5.05,
21.0,110.166667,4.42,
21.1,,4.20,
21.2,,4.80,
21.3,,4.94,
21.4,,4.93,
21.5,,4.53,
21.6,,3.64,
21.7,,2.99,
21.8,,2.93,
21.9,,3.38,
22.0,110.500000,3.87,
22.1,,4.22,
22.2,,4.30,
22.3,,4.31,
22.4,,4.42,
22.5,,4.34,
22.6,,4.31,
22.7,,4.64,
22.8,,4.89,
22.9,,4.69,
23.0,110.666667,4.27,
23.1,,4.33,
23.2,,4.76,
23.3,,5.21,
23.4,,5.83,
23.5,,6.11,
23.6,,5.86,
23.7,,5.67,
23.8,,5.76,
23.9,,5.73,
24.0,111.166667,5.06,
24.1,,3.96,
24.2,,3.06,
24.3,,2.81,
24.4,,3.04,
24.5,,3.51,
24.6,,4.07,
24.7,,4.53,
24.8,,4.59,
24.9,,4.34,
25.0,111.833333,4.45,
25.1,,4.48,
25.2,,4.26,
25.3,,4.13,
25.4,,3.87,
25.5,,3.56,
25.6,,3.28,
25.7,,3.60,
25.8,,4.75,
25.9,,5.71,
26.0,112.500000,6.23,
26.1,,6.46,
26.2,,5.71,
26.3,,4.64,
26.4,,4.03,
26.5,,3.85,
26.6,,4.20,
26.7,,4.51,
26.8,,4.08,
26.9,,3.24,
27.0,113.000000,2.70,
27.1,,3.03,
27.2,,3.76,
27.3,,4.32,
27.4,,4.96,
27.5,,5.29,
27.6,,5.10,
27.7,,4.57,
27.8,,4.20,
27.9,,4.62,
28.0,113.833333,4.60,
28.1,,3.98,
28.2,,3.66,
28.3,,3.53,
28.4,,3.99,
28.5,,4.75,
28.6,,5.09,
28.7,,4.69,
28.8,,4.46,
28.9,,4.57,
29.0,114.333333,4.24,
29.1,,4.20,
29.2,,4.32,
29.3,,3.82,
29.4,,3.09,
29.5,,2.77,
29.6,,3.03,
29.7,,3.75,
29.8,,4.65,
29.9,,4.96,
30.0,114.333333,4.31,36.4
