数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,116.000000,8.12,28.5
0.1,,8.84,
0.2,,9.44,
0.3,,10.03,
0.4,,10.42,
0.5,,10.36,
0.6,,9.87,
0.7,,9.25,
0.8,,8.67,
0.9,,8.11,
1.0,116.666667,7.62,
1.1,,7.20,
1.2,,6.92,
1.3,,6.78,
1.4,,6.70,
1.5,,6.64,
1.6,,6.54,
1.7,,6.47,
1.8,,6.46,
1.9,,6.54,
2.0,116.750000,6.85,
2.1,,7.26,
2.2,,7.69,
2.3,,8.27,
2.4,,8.96,
2.5,,9.75,
2.6,,10.60,
2.7,,11.33,
2.8,,11.71,
2.9,,11.51,
3.0,116.800000,10.81,
3.1,,9.88,
3.2,,9.07,
3.3,,8.48,
3.4,,7.94,
3.5,,7.47,
3.6,,7.07,
3.7,,6.81,
3.8,,6.67,
3.9,,6.60,
4.0,116.500000,6.61,
4.1,,6.61,
4.2,,6.55,
4.3,,6.64,
4.4,,7.03,
4.5,,7.70,
4.6,,8.40,
4.7,,9.10,
4.8,,9.90,
4.9,,10.62,
5.0,116.833333,10.90,
5.1,,10.42,
5.2,,9.57,
5.3,,8.78,
5.4,,8.06,
5.5,,7.51,
5.6,,7.15,
5.7,,6.84,
5.8,,6.65,
5.9,,6.54,
6.0,117.166667,6.49,
6.1,,6.45,
6.2,,6.39,
6.3,,6.52,
6.4,,6.98,
6.5,,7.61,
6.6,,8.28,
6.7,,8.99,
6.8,,9.78,
6.9,,10.61,
7.0,117.333333,11.34,
7.1,,11.65,
7.2,,11.18,
7.3,,10.25,
7.4,,9.35,
7.5,,8.62,
7.6,,8.08,
7.7,,7.60,
7.8,,7.24,
7.9,,7.01,
8.0,117.500000,6.82,
8.1,,6.72,
8.2,,6.63,
8.3,,6.59,
8.4,,6.59,
8.5,,6.58,
8.6,,6.71,
8.7,,7.03,
8.8,,7.48,
8.9,,7.96,
9.0,117.833333,8.52,
9.1,,9.21,
9.2,,9.81,
9.3,,10.14,
9.4,,10.05,
9.5,,9.44,
9.6,,8.64,
9.7,,7.99,
9.8,,7.45,
9.9,,7.11,
10.0,117.666667,6.92,27.4
10.1,,6.76,
10.2,,6.63,
10.3,,6.49,
10.4,,6.37,
10.5,,6.34,
10.6,,6.53,
10.7,,7.07,
10.8,,7.67,
10.9,,7.94,
11.0,117.166667,8.15,
11.1,,8.78,
11.2,,10.01,
11.3,,11.29,
11.4,,11.80,
11.5,,11.82,
11.6,,11.42,
11.7,,10.17,
11.8,,8.65,
11.9,,7.95,
12.0,116.833333,8.73,
12.1,,10.38,
12.2,,10.44,
12.3,,8.95,
12.4,,7.94,
12.5,,7.76,
12.6,,8.43,
12.7,,8.54,
12.8,,8.29,
12.9,,8.93,
13.0,116.166667,9.85,
13.1,,10.93,
13.2,,12.17,
13.3,,11.42,
13.4,,9.38,
13.5,,8.39,
13.6,,7.90,
13.7,,8.40,
13.8,,8.48,
13.9,,7.97,
14.0,115.666667,8.18,
14.1,,7.83,
14.2,,7.77,
14.3,,9.49,
14.4,,11.74,
14.5,,12.29,
14.6,,12.09,
14.7,,11.80,
14.8,,10.53,
14.9,,9.56,
15.0,115.333333,9.32,
15.1,,8.48,
15.2,,7.74,
15.3,,7.73,
15.4,,7.76,
15.5,,8.27,
15.6,,9.01,
15.7,,8.42,
15.8,,7.42,
15.9,,7.30,
16.0,115.833333,7.67,
16.1,,8.65,
16.2,,9.66,
16.3,,9.36,
16.4,,9.20,
16.5,,9.59,
16.6,,9.06,
16.7,,8.45,
16.8,,8.12,
16.9,,8.33,
17.0,115.666667,8.30,
17.1,,8.00,
17.2,,8.38,
17.3,,8.60,
17.4,,8.22,
17.5,,7.68,
17.6,,7.13,
17.7,,7.19,
17.8,,7.54,
17.9,,7.62,
18.0,115.166667,8.34,
18.1,,10.14,
18.2,,11.78,
18.3,,12.24,
18.4,,11.83,
18.5,,11.18,
18.6,,10.09,
18.7,,9.43,
18.8,,9.14,
18.9,,7.71,
19.0,113.666667,7.10,
19.1,,7.74,
19.2,,8.19,
19.3,,8.58,
19.4,,9.13,
19.5,,8.41,
19.6,,7.30,
19.7,,7.07,
19.8,,7.15,
19.9,,7.93,
20.0,111.833333,8.77,31.8
20.1,,9.61,
20.2,,10.32,
20.3,,10.39,
20.4,,9.87,
20.5,,8.97,
20.6,,8.23,
20.7,,7.98,
20.8,,8.15,
20.9,,8.40,
21.0,109.833333,7.90,
21.1,,7.50,
21.2,,7.60,
21.3,,7.83,
21.4,,7.66,
21.5,,6.98,
21.6,,7.19,
21.7,,8.20,
21.8,,9.33,
21.9,,10.79,
22.0,107.500000,12.54,
22.1,,12.43,
22.2,,10.49,
22.3,,8.68,
22.4,,7.55,
22.5,,7.29,
22.6,,7.73,
22.7,,7.95,
22.8,,7.69,
22.9,,7.75,
23.0,104.833333,7.77,
23.1,,7.59,
23.2,,7.82,
23.3,,8.72,
23.4,,9.53,
23.5,,10.28,
23.6,,11.74,
23.7,,13.03,
23.8,,13.32,
23.9,,12.38,
24.0,103.333333,10.39,
24.1,,8.43,
24.2,,7.33,
24.3,,7.03,
24.4,,7.21,
24.5,,7.84,
24.6,,9.05,
24.7,,8.90,
24.8,,7.85,
24.9,,7.38,
25.0,101.666667,7.37,
25.1,,8.28,
25.2,,10.35,
25.3,,11.16,
25.4,,10.04,
25.5,,9.66,
25.6,,9.92,
25.7,,10.46,
25.8,,11.28,
25.9,,11.42,
26.0,100.166667,10.50,
26.1,,9.27,
26.2,,8.10,
26.3,,7.47,
26.4,,7.89,
26.5,,7.79,
26.6,,7.08,
26.7,,7.01,
26.8,,7.32,
26.9,,7.80,
27.0,99.166667,8.44,
27.1,,9.42,
27.2,,11.43,
27.3,,13.51,
27.4,,14.33,
27.5,,13.73,
27.6,,12.08,
27.7,,10.35,
27.8,,8.90,
27.9,,7.93,
28.0,98.333333,7.54,
28.1,,7.89,
28.2,,8.26,
28.3,,8.40,
28.4,,8.56,
28.5,,8.08,
28.6,,7.26,
28.7,,7.28,
28.8,,8.28,
28.9,,9.62,
29.0,97.666667,10.90,
29.1,,11.38,
29.2,,10.75,
29.3,,10.62,
29.4,,10.43,
29.5,,9.86,
29.6,,9.55,
29.7,,9.35,
29.8,,9.30,
29.9,,8.32,
30.0,97.666667,7.44,29.3
