数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,65.000000,13.38,6.5
0.1,,14.19,
0.2,,15.54,
0.3,,16.65,
0.4,,17.26,
0.5,,17.17,
0.6,,16.96,
0.7,,16.85,
0.8,,16.92,
0.9,,16.75,
1.0,65.000000,15.85,
1.1,,14.58,
1.2,,13.54,
1.3,,13.07,
1.4,,13.17,
1.5,,13.49,
1.6,,13.54,
1.7,,13.17,
1.8,,12.23,
1.9,,10.95,
2.0,65.000000,9.88,
2.1,,9.23,
2.2,,8.73,
2.3,,8.22,
2.4,,7.82,
2.5,,7.84,
2.6,,8.21,
2.7,,8.47,
2.8,,8.45,
2.9,,8.32,
3.0,65.000000,8.17,
3.1,,7.77,
3.2,,7.14,
3.3,,6.59,
3.4,,6.20,
3.5,,5.84,
3.6,,5.38,
3.7,,4.93,
3.8,,4.68,
3.9,,4.66,
4.0,65.333333,4.61,
4.1,,4.43,
4.2,,4.22,
4.3,,4.06,
4.4,,3.95,
4.5,,3.92,
4.6,,3.89,
4.7,,3.79,
4.8,,3.66,
4.9,,3.57,
5.0,65.500000,3.55,
5.1,,3.57,
5.2,,3.61,
5.3,,3.62,
5.4,,3.60,
5.5,,3.57,
5.6,,3.53,
5.7,,3.45,
5.8,,3.33,
5.9,,3.28,
6.0,65.666667,3.30,
6.1,,3.30,
6.2,,3.27,
6.3,,3.25,
6.4,,3.24,
6.5,,3.26,
6.6,,3.27,
6.7,,3.25,
6.8,,3.24,
6.9,,3.27,
7.0,65.833333,3.38,
7.1,,3.51,
7.2,,3.68,
7.3,,3.87,
7.4,,4.05,
7.5,,4.27,
7.6,,4.42,
7.7,,4.51,
7.8,,4.72,
7.9,,5.25,
8.0,65.666667,6.04,
8.1,,6.75,
8.2,,7.25,
8.3,,7.59,
8.4,,7.91,
8.5,,8.38,
8.6,,9.42,
8.7,,11.13,
8.8,,12.47,
8.9,,12.88,
9.0,65.166667,12.94,
9.1,,13.11,
9.2,,13.21,
9.3,,13.19,
9.4,,13.32,
9.5,,13.45,
9.6,,13.33,
9.7,,12.98,
9.8,,12.45,
9.9,,11.84,
10.0,64.833333,11.15,6.5
10.1,,10.40,
10.2,,9.86,
10.3,,9.42,
10.4,,8.72,
10.5,,8.06,
10.6,,7.71,
10.7,,7.35,
10.8,,6.92,
10.9,,6.42,
