数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,83.000000,6.34,14.6
0.1,,5.89,
0.2,,5.27,
0.3,,4.66,
0.4,,4.20,
0.5,,3.92,
0.6,,3.77,
0.7,,3.67,
0.8,,3.54,
0.9,,3.42,
1.0,82.333333,3.47,
1.1,,3.74,
1.2,,4.06,
1.3,,4.46,
1.4,,5.00,
1.5,,5.49,
1.6,,5.90,
1.7,,6.24,
1.8,,6.41,
1.9,,6.22,
2.0,82.250000,5.87,
2.1,,5.64,
2.2,,5.47,
2.3,,5.26,
2.4,,5.05,
2.5,,4.80,
2.6,,4.40,
2.7,,4.01,
2.8,,3.71,
2.9,,3.42,
3.0,82.200000,3.20,
3.1,,3.08,
3.2,,3.03,
3.3,,2.94,
3.4,,2.88,
3.5,,2.92,
3.6,,2.99,
3.7,,3.11,
3.8,,3.31,
3.9,,3.61,
4.0,82.166667,3.88,
4.1,,4.15,
4.2,,4.57,
4.3,,5.06,
4.4,,5.49,
4.5,,5.75,
4.6,,5.78,
4.7,,5.63,
4.8,,5.32,
4.9,,4.99,
5.0,82.000000,4.80,
5.1,,4.66,
5.2,,4.50,
5.3,,4.34,
5.4,,4.21,
5.5,,4.06,
5.6,,3.78,
5.7,,3.54,
5.8,,3.45,
5.9,,3.41,
6.0,82.333333,3.34,
6.1,,3.21,
6.2,,3.07,
6.3,,2.94,
6.4,,2.79,
6.5,,2.79,
6.6,,3.00,
6.7,,3.31,
6.8,,3.67,
6.9,,4.04,
7.0,82.166667,4.44,
7.1,,4.84,
7.2,,5.13,
7.3,,5.29,
7.4,,5.30,
7.5,,5.16,
7.6,,4.92,
7.7,,4.65,
7.8,,4.42,
7.9,,4.22,
8.0,82.166667,3.95,
8.1,,3.69,
8.2,,3.55,
8.3,,3.43,
8.4,,3.26,
8.5,,3.11,
8.6,,3.02,
8.7,,2.99,
8.8,,2.93,
8.9,,2.93,
9.0,81.833333,3.14,
9.1,,3.47,
9.2,,3.85,
9.3,,4.23,
9.4,,4.59,
9.5,,4.94,
9.6,,5.15,
9.7,,5.25,
9.8,,5.28,
9.9,,5.18,
10.0,81.333333,4.99,17.9
10.1,,4.74,
10.2,,4.52,
10.3,,4.30,
10.4,,4.03,
10.5,,3.79,
10.6,,3.67,
10.7,,3.61,
10.8,,3.61,
10.9,,3.87,
11.0,80.500000,4.13,
