数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,91.000000,5.27,15.5
0.1,,5.36,
0.2,,5.34,
0.3,,5.51,
0.4,,5.82,
0.5,,6.03,
0.6,,6.24,
0.7,,6.46,
0.8,,6.34,
0.9,,5.98,
1.0,91.666667,5.69,
1.1,,5.45,
1.2,,5.24,
1.3,,4.99,
1.4,,4.73,
1.5,,4.36,
1.6,,3.91,
1.7,,3.54,
1.8,,3.21,
1.9,,2.96,
2.0,91.750000,2.82,
2.1,,2.70,
2.2,,2.69,
2.3,,2.94,
2.4,,3.38,
2.5,,3.76,
2.6,,4.12,
2.7,,4.51,
2.8,,4.84,
2.9,,5.01,
3.0,91.800000,4.88,
3.1,,4.57,
3.2,,4.14,
3.3,,3.65,
3.4,,3.25,
3.5,,3.02,
3.6,,2.96,
3.7,,2.91,
3.8,,2.78,
3.9,,2.62,
4.0,91.200000,2.51,
4.1,,2.50,
4.2,,2.63,
4.3,,2.96,
4.4,,3.40,
4.5,,3.82,
4.6,,4.19,
4.7,,4.44,
4.8,,4.53,
4.9,,4.54,
5.0,90.666667,4.52,
5.1,,4.39,
5.2,,4.18,
5.3,,3.89,
5.4,,3.63,
5.5,,3.39,
5.6,,3.20,
5.7,,3.06,
5.8,,3.04,
5.9,,3.12,
6.0,89.833333,3.28,
6.1,,3.52,
6.2,,3.77,
6.3,,3.94,
6.4,,4.06,
6.5,,4.16,
6.6,,4.23,
6.7,,4.24,
6.8,,4.15,
6.9,,3.99,
7.0,88.500000,3.73,
7.1,,3.51,
7.2,,3.43,
7.3,,3.52,
7.4,,3.72,
7.5,,3.91,
7.6,,4.04,
7.7,,4.07,
7.8,,4.03,
7.9,,4.03,
8.0,87.166667,4.07,
8.1,,4.10,
8.2,,4.07,
8.3,,3.98,
8.4,,3.84,
8.5,,3.72,
8.6,,3.69,
8.7,,3.76,
8.8,,3.88,
8.9,,3.92,
9.0,86.571429,3.85,
9.1,,3.67,
9.2,,3.43,
9.3,,3.22,
9.4,,3.20,
9.5,,3.45,
9.6,,3.82,
9.7,,4.24,
9.8,,4.65,
9.9,,5.08,
10.0,85.166667,5.54,14.1
10.1,,6.01,
10.2,,6.43,
10.3,,6.75,
10.4,,6.94,
10.5,,6.91,
10.6,,6.67,
10.7,,6.31,
10.8,,5.94,
10.9,,5.55,
11.0,84.500000,5.58,
11.1,,6.35,
11.2,,6.90,
11.3,,7.06,
11.4,,7.42,
11.5,,7.08,
11.6,,6.05,
11.7,,5.44,
11.8,,5.17,
11.9,,5.05,
12.0,84.500000,5.27,
12.1,,6.18,
12.2,,6.66,
12.3,,6.46,
12.4,,6.63,
12.5,,6.79,
12.6,,6.84,
12.7,,6.93,
12.8,,7.09,
12.9,,6.68,
13.0,84.500000,6.21,
13.1,,6.15,
13.2,,5.84,
13.3,,5.83,
13.4,,6.04,
13.5,,5.95,
13.6,,5.89,
13.7,,5.71,
13.8,,5.21,
13.9,,5.00,
14.0,85.000000,5.45,
14.1,,6.21,
14.2,,6.00,
14.3,,5.36,
14.4,,5.06,
14.5,,4.91,
14.6,,4.94,
14.7,,4.88,
14.8,,4.72,
14.9,,4.55,
15.0,85.333333,4.78,
15.1,,5.31,
15.2,,6.27,
15.3,,7.57,
15.4,,8.38,
15.5,,8.34,
15.6,,7.84,
15.7,,8.16,
15.8,,8.90,
15.9,,8.59,
16.0,86.000000,8.97,
16.1,,9.25,
16.2,,8.15,
16.3,,7.27,
16.4,,6.97,
16.5,,6.66,
16.6,,6.03,
16.7,,5.40,
16.8,,4.91,
16.9,,4.36,
17.0,86.200000,3.96,
17.1,,3.89,
17.2,,3.91,
17.3,,4.42,
17.4,,5.34,
17.5,,5.76,
17.6,,5.93,
17.7,,6.24,
17.8,,6.85,
17.9,,7.60,
18.0,86.166667,8.28,
18.1,,8.09,
18.2,,7.17,
18.3,,6.82,
18.4,,7.02,
18.5,,7.44,
18.6,,7.94,
18.7,,8.64,
18.8,,8.15,
18.9,,6.78,
19.0,86.166667,5.89,
19.1,,5.45,
19.2,,5.23,
19.3,,4.80,
19.4,,4.67,
19.5,,4.72,
19.6,,4.52,
19.7,,4.32,
19.8,,4.38,
19.9,,4.45,
20.0,86.166667,4.16,11.3
20.1,,3.96,
20.2,,4.11,
20.3,,4.25,
20.4,,4.42,
20.5,,4.95,
20.6,,5.44,
20.7,,5.98,
20.8,,7.08,
20.9,,7.73,
21.0,86.000000,7.77,
21.1,,7.93,
21.2,,8.06,
21.3,,7.75,
21.4,,7.62,
21.5,,8.24,
21.6,,8.05,
21.7,,6.77,
21.8,,5.64,
21.9,,5.01,
22.0,86.000000,4.95,
22.1,,5.08,
22.2,,4.90,
22.3,,4.22,
22.4,,3.43,
22.5,,3.15,
22.6,,3.25,
22.7,,3.57,
22.8,,4.13,
22.9,,5.11,
23.0,86.000000,6.38,
23.1,,6.91,
23.2,,6.93,
23.3,,7.27,
23.4,,7.80,
23.5,,8.21,
23.6,,8.72,
23.7,,9.57,
23.8,,10.89,
23.9,,11.78,
24.0,86.000000,11.63,
24.1,,10.82,
24.2,,9.60,
24.3,,8.78,
24.4,,7.76,
24.5,,6.88,
24.6,,6.36,
24.7,,5.39,
24.8,,4.72,
24.9,,4.59,
25.0,86.333333,4.65,
25.1,,4.41,
25.2,,3.61,
25.3,,3.03,
25.4,,3.07,
25.5,,3.41,
25.6,,4.15,
25.7,,5.39,
25.8,,5.94,
25.9,,6.29,
26.0,86.500000,6.70,
