数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,107.000000,4.88,0.0
0.1,,4.88,
0.2,,4.74,
0.3,,4.55,
0.4,,4.52,
0.5,,4.64,
0.6,,4.82,
0.7,,5.08,
0.8,,5.40,
0.9,,5.74,
1.0,107.000000,6.00,
1.1,,6.22,
1.2,,6.43,
1.3,,6.50,
1.4,,6.39,
1.5,,6.18,
1.6,,5.93,
1.7,,5.67,
1.8,,5.44,
1.9,,5.24,
2.0,107.000000,5.01,
2.1,,4.79,
2.2,,4.64,
2.3,,4.47,
2.4,,4.26,
2.5,,4.14,
2.6,,4.07,
2.7,,3.89,
2.8,,3.77,
2.9,,3.77,
3.0,107.000000,3.63,
3.1,,3.54,
3.2,,3.58,
3.3,,3.76,
3.4,,3.78,
3.5,,3.62,
3.6,,3.78,
3.7,,4.17,
3.8,,4.54,
3.9,,4.54,
4.0,107.000000,4.32,
4.1,,4.14,
4.2,,4.00,
4.3,,4.06,
4.4,,4.39,
4.5,,4.82,
4.6,,5.25,
4.7,,5.53,
4.8,,5.60,
4.9,,5.64,
5.0,106.600000,5.64,
5.1,,5.58,
5.2,,5.48,
5.3,,5.36,
5.4,,5.16,
5.5,,4.92,
5.6,,4.75,
5.7,,4.62,
5.8,,4.48,
5.9,,4.38,
6.0,105.833333,4.25,
6.1,,4.06,
6.2,,3.96,
6.3,,3.96,
6.4,,3.87,
6.5,,3.69,
6.6,,3.56,
6.7,,3.44,
6.8,,3.33,
6.9,,3.26,
7.0,104.666667,3.22,
7.1,,3.18,
7.2,,3.15,
7.3,,3.18,
7.4,,3.24,
7.5,,3.39,
7.6,,3.64,
7.7,,3.88,
7.8,,4.04,
7.9,,4.15,
8.0,102.833333,4.23,
8.1,,4.33,
8.2,,4.48,
8.3,,4.80,
8.4,,5.26,
8.5,,5.57,
8.6,,5.53,
8.7,,5.25,
8.8,,4.91,
8.9,,4.60,
9.0,101.166667,4.36,
9.1,,4.19,
9.2,,3.97,
9.3,,3.76,
9.4,,3.66,
9.5,,3.63,
9.6,,3.67,
9.7,,3.66,
9.8,,3.54,
9.9,,3.42,
10.0,101.000000,3.35,0.0
10.1,,3.31,
10.2,,3.22,
10.3,,3.15,
10.4,,3.21,
10.5,,3.39,
10.6,,3.62,
10.7,,3.81,
10.8,,3.93,
10.9,,4.08,
11.0,100.000000,4.24,
11.1,,4.44,
11.2,,4.79,
11.3,,5.24,
11.4,,5.59,
11.5,,5.60,
11.6,,5.06,
11.7,,4.32,
11.8,,4.07,
11.9,,4.44,
12.0,100.500000,5.01,
12.1,,5.38,
12.2,,5.31,
12.3,,4.88,
12.4,,4.44,
12.5,,4.20,
12.6,,4.55,
12.7,,4.69,
12.8,,3.77,
12.9,,2.80,
