数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,114.000000,5.88,10.7
0.1,,5.50,
0.2,,5.18,
0.3,,4.95,
0.4,,4.73,
0.5,,4.55,
0.6,,4.38,
0.7,,4.22,
0.8,,4.06,
0.9,,3.95,
1.0,114.666667,3.96,
1.1,,4.09,
1.2,,4.26,
1.3,,4.45,
1.4,,4.68,
1.5,,4.83,
1.6,,4.92,
1.7,,5.08,
1.8,,5.36,
1.9,,5.83,
2.0,115.250000,6.71,
2.1,,7.29,
2.2,,7.46,
2.3,,7.59,
2.4,,7.63,
2.5,,7.50,
2.6,,7.34,
2.7,,7.19,
2.8,,6.88,
2.9,,6.47,
3.0,115.400000,5.99,
3.1,,5.51,
3.2,,5.13,
3.3,,4.77,
3.4,,4.52,
3.5,,4.34,
3.6,,4.18,
3.7,,4.04,
3.8,,3.97,
3.9,,4.00,
4.0,115.800000,4.16,
4.1,,4.39,
4.2,,4.78,
4.3,,5.20,
4.4,,5.56,
4.5,,5.88,
4.6,,6.17,
4.7,,6.62,
4.8,,7.12,
4.9,,7.46,
5.0,115.833333,7.65,
5.1,,7.70,
5.2,,7.61,
5.3,,7.43,
5.4,,7.23,
5.5,,7.04,
5.6,,6.81,
5.7,,6.56,
5.8,,6.34,
5.9,,6.08,
6.0,116.000000,5.82,
6.1,,5.56,
6.2,,5.23,
6.3,,4.89,
6.4,,4.64,
6.5,,4.49,
6.6,,4.38,
6.7,,4.22,
6.8,,4.10,
6.9,,4.03,
7.0,116.000000,4.03,
7.1,,4.16,
7.2,,4.42,
7.3,,4.72,
7.4,,5.02,
7.5,,5.27,
7.6,,5.54,
7.7,,5.84,
7.8,,6.18,
7.9,,6.49,
8.0,116.000000,6.77,
8.1,,7.01,
8.2,,7.10,
8.3,,7.02,
8.4,,6.82,
8.5,,6.63,
8.6,,6.46,
8.7,,6.26,
8.8,,6.04,
8.9,,5.80,
9.0,116.285714,5.57,
9.1,,5.40,
9.2,,5.25,
9.3,,5.11,
9.4,,4.94,
9.5,,4.76,
9.6,,4.61,
9.7,,4.51,
9.8,,4.46,
9.9,,4.34,
10.0,116.500000,4.17,17.0
10.1,,4.06,
10.2,,4.00,
10.3,,4.00,
10.4,,4.10,
10.5,,4.25,
10.6,,4.43,
10.7,,4.69,
10.8,,4.99,
10.9,,5.24,
11.0,117.000000,5.49,
11.1,,5.88,
11.2,,6.45,
11.3,,7.15,
11.4,,7.65,
11.5,,7.78,
11.6,,7.67,
11.7,,7.33,
11.8,,7.23,
11.9,,7.00,
12.0,117.333333,5.95,
12.1,,5.34,
12.2,,5.36,
12.3,,5.18,
12.4,,5.14,
12.5,,5.31,
12.6,,5.81,
12.7,,5.42,
12.8,,4.67,
12.9,,4.60,
13.0,117.333333,4.45,
13.1,,4.40,
13.2,,4.54,
13.3,,5.36,
13.4,,6.25,
13.5,,5.73,
13.6,,5.43,
13.7,,6.10,
13.8,,6.43,
13.9,,6.84,
14.0,117.333333,7.88,
14.1,,8.82,
14.2,,8.40,
14.3,,6.99,
14.4,,5.97,
14.5,,5.28,
14.6,,4.73,
14.7,,4.67,
14.8,,4.91,
14.9,,4.99,
15.0,117.200000,4.65,
15.1,,4.28,
15.2,,4.19,
15.3,,4.06,
15.4,,3.72,
15.5,,3.67,
15.6,,4.18,
15.7,,4.79,
15.8,,5.49,
15.9,,6.36,
16.0,117.400000,6.80,
16.1,,6.78,
16.2,,6.89,
16.3,,7.02,
16.4,,7.06,
16.5,,7.01,
16.6,,6.97,
16.7,,7.20,
16.8,,6.75,
16.9,,5.77,
17.0,117.600000,5.61,
17.1,,5.61,
17.2,,5.66,
17.3,,6.07,
17.4,,6.41,
17.5,,6.11,
17.6,,5.50,
17.7,,5.27,
17.8,,4.89,
17.9,,4.55,
18.0,117.400000,4.34,
18.1,,4.49,
18.2,,5.02,
18.3,,4.60,
18.4,,4.66,
18.5,,5.43,
18.6,,5.64,
18.7,,6.21,
18.8,,7.07,
18.9,,8.01,
19.0,117.000000,8.56,
19.1,,7.86,
19.2,,6.82,
19.3,,6.16,
19.4,,5.71,
19.5,,5.69,
19.6,,5.66,
19.7,,5.16,
19.8,,4.60,
19.9,,4.39,
20.0,116.500000,4.00,25.3
20.1,,3.46,
20.2,,3.18,
20.3,,3.58,
20.4,,4.27,
20.5,,4.52,
20.6,,5.25,
20.7,,6.39,
20.8,,6.95,
20.9,,7.14,
21.0,115.666667,6.95,
21.1,,6.49,
21.2,,6.27,
21.3,,6.19,
21.4,,6.04,
21.5,,5.96,
21.6,,6.22,
21.7,,5.75,
21.8,,5.36,
21.9,,5.62,
22.0,114.666667,5.47,
22.1,,5.51,
22.2,,5.85,
22.3,,6.09,
22.4,,5.57,
22.5,,4.45,
22.6,,4.00,
22.7,,4.02,
22.8,,4.14,
22.9,,4.40,
23.0,113.600000,4.85,
23.1,,5.55,
23.2,,5.91,
23.3,,5.46,
23.4,,5.79,
23.5,,6.60,
23.6,,6.79,
23.7,,7.06,
23.8,,7.34,
23.9,,7.51,
24.0,113.833333,7.40,
24.1,,6.45,
24.2,,5.21,
24.3,,4.55,
24.4,,4.29,
24.5,,4.37,
24.6,,4.50,
24.7,,4.25,
24.8,,3.92,
24.9,,3.65,
25.0,113.666667,3.53,
25.1,,3.48,
25.2,,3.61,
25.3,,4.21,
25.4,,4.86,
25.5,,5.60,
25.6,,6.42,
25.7,,7.00,
25.8,,7.24,
25.9,,7.25,
26.0,114.000000,6.91,
26.1,,6.51,
26.2,,6.42,
26.3,,6.71,
26.4,,5.93,
26.5,,5.20,
26.6,,5.72,
26.7,,5.92,
26.8,,5.89,
26.9,,6.00,
27.0,114.428571,6.53,
27.1,,6.48,
27.2,,5.30,
27.3,,4.43,
27.4,,4.08,
27.5,,4.24,
27.6,,4.53,
27.7,,4.84,
27.8,,5.74,
27.9,,6.08,
28.0,114.857143,5.26,
28.1,,5.22,
28.2,,6.30,
28.3,,7.34,
28.4,,8.23,
