数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,104.000000,1.95,0.0
0.1,,2.02,
0.2,,2.09,
0.3,,2.26,
0.4,,2.56,
0.5,,2.98,
0.6,,3.49,
0.7,,3.92,
0.8,,3.99,
0.9,,3.67,
1.0,105.333333,3.19,
1.1,,2.75,
1.2,,2.50,
1.3,,2.38,
1.4,,2.22,
1.5,,2.04,
1.6,,1.87,
1.7,,1.77,
1.8,,1.72,
1.9,,1.64,
2.0,105.500000,1.56,
2.1,,1.50,
2.2,,1.58,
2.3,,1.96,
2.4,,2.50,
2.5,,3.01,
2.6,,3.40,
2.7,,3.59,
2.8,,3.48,
2.9,,3.16,
3.0,105.600000,2.72,
3.1,,2.21,
3.2,,1.79,
3.3,,1.47,
3.4,,1.22,
3.5,,1.13,
3.6,,1.17,
3.7,,1.20,
3.8,,1.22,
3.9,,1.21,
4.0,105.666667,1.16,
4.1,,1.13,
4.2,,1.20,
4.3,,1.39,
4.4,,1.70,
4.5,,2.12,
4.6,,2.53,
4.7,,2.93,
4.8,,3.29,
4.9,,3.38,
5.0,104.800000,3.13,
5.1,,2.79,
5.2,,2.46,
5.3,,2.15,
5.4,,1.96,
5.5,,1.88,
5.6,,1.79,
5.7,,1.71,
5.8,,1.66,
5.9,,1.53,
6.0,103.500000,1.41,
6.1,,1.37,
6.2,,1.35,
6.3,,1.36,
6.4,,1.53,
6.5,,1.82,
6.6,,2.20,
6.7,,2.69,
6.8,,3.15,
6.9,,3.42,
7.0,102.166667,3.36,
7.1,,3.01,
7.2,,2.54,
7.3,,2.18,
7.4,,1.99,
7.5,,1.83,
7.6,,1.72,
7.7,,1.60,
7.8,,1.43,
7.9,,1.31,
8.0,101.428571,1.27,
8.1,,1.24,
8.2,,1.20,
8.3,,1.22,
8.4,,1.38,
8.5,,1.76,
8.6,,2.29,
8.7,,2.81,
8.8,,3.21,
8.9,,3.40,
9.0,99.000000,3.21,
9.1,,2.82,
9.2,,2.51,
9.3,,2.25,
9.4,,1.99,
9.5,,1.74,
9.6,,1.51,
9.7,,1.32,
9.8,,1.24,
9.9,,1.23,
10.0,98.714286,1.20,0.0
10.1,,1.15,
10.2,,1.09,
10.3,,1.06,
10.4,,1.25,
10.5,,1.67,
10.6,,2.09,
10.7,,2.46,
10.8,,2.75,
10.9,,2.79,
11.0,97.500000,2.52,
11.1,,2.18,
11.2,,1.90,
11.3,,1.67,
11.4,,1.54,
11.5,,1.44,
11.6,,1.31,
11.7,,1.17,
11.8,,1.09,
11.9,,1.15,
12.0,97.166667,1.29,
12.1,,1.56,
12.2,,1.77,
12.3,,2.17,
12.4,,2.69,
12.5,,2.77,
12.6,,2.67,
12.7,,2.58,
12.8,,2.38,
12.9,,2.11,
13.0,97.000000,1.94,
13.1,,1.93,
13.2,,1.97,
13.3,,1.77,
13.4,,1.30,
13.5,,0.96,
13.6,,0.99,
13.7,,1.40,
13.8,,1.87,
13.9,,2.02,
14.0,96.666667,2.18,
14.1,,2.58,
14.2,,3.16,
14.3,,4.49,
14.4,,5.73,
14.5,,5.74,
14.6,,5.45,
14.7,,4.99,
14.8,,3.96,
14.9,,3.40,
15.0,96.166667,3.42,
15.1,,3.44,
15.2,,3.32,
15.3,,3.12,
15.4,,3.07,
15.5,,2.87,
15.6,,2.42,
15.7,,2.09,
15.8,,2.00,
15.9,,1.95,
16.0,96.166667,1.99,
16.1,,2.46,
16.2,,3.18,
16.3,,3.57,
16.4,,3.31,
16.5,,2.61,
16.6,,2.01,
16.7,,1.81,
16.8,,1.76,
16.9,,1.63,
17.0,96.000000,1.69,
17.1,,1.75,
17.2,,1.61,
17.3,,1.79,
17.4,,2.40,
17.5,,2.73,
17.6,,2.83,
17.7,,2.97,
17.8,,3.02,
17.9,,3.03,
18.0,95.833333,3.17,
18.1,,3.52,
18.2,,3.25,
18.3,,2.30,
18.4,,1.61,
18.5,,1.45,
18.6,,1.53,
18.7,,1.51,
18.8,,1.67,
18.9,,1.95,
19.0,96.166667,1.98,
19.1,,2.05,
19.2,,2.24,
19.3,,2.52,
19.4,,2.70,
19.5,,2.89,
19.6,,3.46,
19.7,,4.06,
19.8,,3.88,
19.9,,3.19,
20.0,96.600000,2.86,10.1
20.1,,2.70,
20.2,,2.61,
20.3,,2.61,
20.4,,2.33,
20.5,,1.82,
20.6,,1.43,
20.7,,1.32,
20.8,,1.53,
20.9,,1.90,
21.0,96.666667,2.20,
21.1,,2.78,
21.2,,3.53,
21.3,,3.73,
21.4,,3.40,
21.5,,3.08,
21.6,,2.97,
21.7,,2.95,
21.8,,2.85,
21.9,,2.76,
22.0,96.833333,2.46,
22.1,,1.81,
22.2,,1.36,
22.3,,1.28,
22.4,,1.40,
22.5,,1.67,
22.6,,2.18,
22.7,,2.80,
22.8,,2.95,
22.9,,2.83,
23.0,96.666667,2.87,
23.1,,3.02,
23.2,,3.16,
23.3,,3.08,
23.4,,2.76,
23.5,,2.27,
23.6,,1.75,
23.7,,1.45,
23.8,,1.34,
23.9,,1.15,
24.0,96.166667,1.08,
24.1,,1.43,
24.2,,2.05,
24.3,,2.72,
24.4,,3.39,
24.5,,3.94,
24.6,,4.07,
24.7,,3.75,
24.8,,3.41,
24.9,,3.12,
25.0,96.000000,2.76,
25.1,,2.24,
25.2,,1.68,
25.3,,1.30,
25.4,,1.27,
25.5,,1.62,
25.6,,1.94,
25.7,,2.16,
25.8,,2.59,
25.9,,3.05,
26.0,95.500000,3.02,
26.1,,2.84,
26.2,,2.76,
26.3,,2.61,
26.4,,2.29,
26.5,,1.93,
26.6,,1.73,
26.7,,1.61,
26.8,,1.42,
26.9,,1.20,
27.0,95.500000,1.17,
27.1,,1.32,
27.2,,1.51,
27.3,,1.87,
27.4,,2.28,
27.5,,2.69,
27.6,,2.97,
27.7,,2.93,
27.8,,2.58,
27.9,,2.21,
28.0,95.500000,2.08,
28.1,,2.13,
28.2,,2.06,
28.3,,1.82,
28.4,,1.53,
28.5,,1.15,
28.6,,0.93,
28.7,,1.10,
28.8,,1.48,
28.9,,1.90,
29.0,95.666667,2.17,
29.1,,2.36,
29.2,,2.88,
29.3,,3.43,
29.4,,3.27,
29.5,,2.66,
29.6,,2.28,
29.7,,2.05,
29.8,,1.83,
29.9,,1.62,
30.0,96.400000,1.46,23.1
