数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,85.000000,3.97,17.6
0.1,,3.76,
0.2,,3.61,
0.3,,3.48,
0.4,,3.39,
0.5,,3.32,
0.6,,3.27,
0.7,,3.22,
0.8,,3.18,
0.9,,3.10,
1.0,84.333333,3.04,
1.1,,3.02,
1.2,,3.02,
1.3,,3.10,
1.4,,3.27,
1.5,,3.47,
1.6,,3.67,
1.7,,3.85,
1.8,,4.05,
1.9,,4.29,
2.0,84.000000,4.52,
2.1,,4.75,
2.2,,5.01,
2.3,,5.30,
2.4,,5.53,
2.5,,5.65,
2.6,,5.66,
2.7,,5.46,
2.8,,5.18,
2.9,,4.92,
3.0,84.000000,4.69,
3.1,,4.51,
3.2,,4.30,
3.3,,4.06,
3.4,,3.86,
3.5,,3.70,
3.6,,3.59,
3.7,,3.53,
3.8,,3.48,
3.9,,3.43,
4.0,84.000000,3.38,
4.1,,3.27,
4.2,,3.15,
4.3,,3.08,
4.4,,3.06,
4.5,,3.06,
4.6,,3.04,
4.7,,3.06,
4.8,,3.18,
4.9,,3.39,
5.0,84.000000,3.60,
5.1,,3.82,
5.2,,4.09,
5.3,,4.38,
5.4,,4.67,
5.5,,4.96,
5.6,,5.29,
5.7,,5.62,
5.8,,5.91,
5.9,,6.19,
6.0,83.666667,6.44,
6.1,,6.39,
6.2,,5.93,
6.3,,5.36,
6.4,,4.89,
6.5,,4.52,
6.6,,4.21,
6.7,,3.94,
6.8,,3.71,
6.9,,3.53,
7.0,83.285714,3.37,
7.1,,3.24,
7.2,,3.14,
7.3,,3.06,
7.4,,2.99,
7.5,,2.98,
7.6,,3.04,
7.7,,3.11,
7.8,,3.15,
7.9,,3.19,
8.0,82.200000,3.22,
8.1,,3.21,
8.2,,3.24,
8.3,,3.37,
8.4,,3.58,
8.5,,3.81,
8.6,,4.04,
8.7,,4.29,
8.8,,4.51,
8.9,,4.74,
9.0,81.333333,5.02,
9.1,,5.33,
9.2,,5.63,
9.3,,5.92,
9.4,,6.17,
9.5,,6.38,
9.6,,6.44,
9.7,,6.21,
9.8,,5.83,
9.9,,5.39,
10.0,81.000000,4.95,17.4
10.1,,4.62,
10.2,,4.36,
10.3,,4.11,
10.4,,3.95,
10.5,,3.90,
10.6,,3.84,
