数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,84.000000,8.02,14.5
0.1,,7.29,
0.2,,6.89,
0.3,,6.44,
0.4,,6.09,
0.5,,6.25,
0.6,,6.39,
0.7,,6.27,
0.8,,6.11,
0.9,,5.84,
1.0,83.333333,5.42,
1.1,,5.06,
1.2,,4.87,
1.3,,4.80,
1.4,,4.72,
1.5,,4.67,
1.6,,4.62,
1.7,,4.54,
1.8,,4.55,
1.9,,4.68,
2.0,82.750000,4.87,
2.1,,4.92,
2.2,,4.80,
2.3,,4.59,
2.4,,4.41,
2.5,,4.36,
2.6,,4.32,
2.7,,4.39,
2.8,,4.62,
2.9,,4.91,
3.0,82.600000,5.34,
3.1,,5.74,
3.2,,6.08,
3.3,,6.33,
3.4,,6.48,
3.5,,6.75,
3.6,,7.29,
3.7,,7.65,
3.8,,7.56,
3.9,,7.12,
4.0,82.500000,6.71,
4.1,,6.34,
4.2,,5.95,
4.3,,5.72,
4.4,,5.47,
4.5,,5.05,
4.6,,4.79,
4.7,,4.68,
4.8,,4.57,
4.9,,4.51,
5.0,82.714286,4.47,
5.1,,4.38,
5.2,,4.26,
5.3,,4.19,
5.4,,4.21,
5.5,,4.24,
5.6,,4.18,
5.7,,4.13,
5.8,,4.06,
5.9,,4.05,
6.0,82.500000,4.36,
6.1,,4.72,
6.2,,4.93,
6.3,,5.27,
6.4,,5.80,
6.5,,6.44,
6.6,,7.02,
6.7,,7.42,
6.8,,7.56,
6.9,,7.15,
7.0,83.000000,6.46,
7.1,,6.08,
7.2,,5.71,
7.3,,5.18,
7.4,,4.93,
7.5,,4.68,
7.6,,4.33,
7.7,,4.23,
7.8,,4.21,
7.9,,4.06,
8.0,83.666667,3.94,
8.1,,3.97,
8.2,,3.96,
8.3,,4.00,
8.4,,4.08,
8.5,,4.05,
8.6,,3.97,
8.7,,3.90,
8.8,,3.84,
8.9,,3.90,
9.0,84.166667,3.97,
9.1,,3.92,
9.2,,4.11,
9.3,,4.50,
9.4,,4.86,
9.5,,5.30,
9.6,,5.84,
9.7,,6.34,
9.8,,6.73,
9.9,,7.17,
10.0,84.500000,7.64,17.7
10.1,,8.12,
10.2,,8.33,
10.3,,8.03,
10.4,,7.51,
10.5,,7.14,
10.6,,6.87,
10.7,,6.53,
10.8,,6.47,
10.9,,7.61,
11.0,84.833333,9.41,
11.1,,10.97,
11.2,,10.52,
11.3,,12.23,
11.4,,15.37,
11.5,,13.59,
11.6,,15.56,
11.7,,23.77,
11.8,,25.24,
11.9,,23.88,
12.0,85.000000,29.30,
12.1,,26.93,
12.2,,16.55,
12.3,,15.23,
12.4,,18.09,
12.5,,15.61,
12.6,,13.57,
12.7,,18.94,
12.8,,18.81,
12.9,,13.05,
13.0,85.000000,15.55,
13.1,,17.91,
13.2,,13.93,
13.3,,12.03,
13.4,,17.14,
13.5,,16.81,
13.6,,11.26,
13.7,,12.52,
13.8,,14.90,
13.9,,13.30,
14.0,85.333333,12.44,
14.1,,16.21,
14.2,,16.30,
14.3,,12.98,
14.4,,13.27,
14.5,,15.26,
14.6,,15.37,
14.7,,12.38,
14.8,,14.13,
14.9,,14.46,
15.0,85.833333,10.90,
15.1,,11.32,
15.2,,13.94,
15.3,,13.41,
15.4,,10.81,
15.5,,13.25,
15.6,,14.01,
15.7,,10.65,
15.8,,10.03,
15.9,,12.65,
16.0,87.500000,12.52,
16.1,,9.28,
16.2,,12.04,
16.3,,13.66,
16.4,,10.56,
16.5,,10.88,
16.6,,14.29,
16.7,,13.94,
16.8,,10.28,
16.9,,12.11,
17.0,89.166667,12.54,
17.1,,9.20,
17.2,,9.89,
17.3,,12.28,
17.4,,11.31,
17.5,,8.80,
17.6,,11.90,
17.7,,12.98,
17.8,,9.85,
17.9,,10.29,
18.0,91.833333,12.66,
18.1,,12.48,
18.2,,9.64,
18.3,,11.96,
18.4,,13.01,
18.5,,10.10,
18.6,,10.45,
18.7,,12.72,
18.8,,12.85,
18.9,,10.64,
19.0,95.000000,12.75,
19.1,,13.38,
19.2,,10.37,
19.3,,10.55,
19.4,,12.05,
19.5,,11.14,
19.6,,9.45,
19.7,,12.26,
19.8,,12.62,
19.9,,9.94,
20.0,98.333333,11.82,169.0
20.1,,13.71,
20.2,,13.14,
20.3,,11.35,
20.4,,13.35,
20.5,,13.19,
20.6,,9.60,
20.7,,10.85,
20.8,,12.13,
20.9,,10.79,
21.0,101.500000,9.12,
21.1,,11.38,
21.2,,11.77,
21.3,,9.17,
21.4,,10.83,
21.5,,11.92,
21.6,,11.02,
21.7,,10.75,
21.8,,12.84,
21.9,,12.74,
22.0,104.833333,10.60,
22.1,,13.15,
22.2,,15.70,
22.3,,15.79,
22.4,,15.11,
22.5,,17.50,
22.6,,16.50,
22.7,,12.48,
22.8,,16.33,
22.9,,20.09,
23.0,107.666667,19.85,
23.1,,19.88,
23.2,,24.32,
23.3,,25.78,
23.4,,24.68,
23.5,,30.44,
23.6,,33.68,
23.7,,31.52,
23.8,,29.56,
23.9,,31.80,
24.0,111.400000,31.84,
24.1,,28.65,
24.2,,29.96,
24.3,,32.80,
24.4,,32.56,
24.5,,28.63,
24.6,,29.21,
24.7,,29.29,
24.8,,26.71,
24.9,,25.82,
25.0,113.600000,28.98,
25.1,,31.02,
25.2,,29.36,
25.3,,32.87,
25.4,,34.32,
25.5,,30.71,
25.6,,26.67,
25.7,,26.88,
25.8,,26.91,
25.9,,24.73,
26.0,114.666667,26.22,
26.1,,27.13,
26.2,,25.52,
26.3,,23.49,
26.4,,26.26,
26.5,,28.16,
26.6,,25.80,
26.7,,26.15,
26.8,,27.86,
26.9,,27.05,
27.0,116.666667,24.62,
27.1,,25.76,
27.2,,25.79,
27.3,,23.55,
27.4,,24.12,
27.5,,25.68,
27.6,,22.24,
27.7,,15.98,
27.8,,17.66,
27.9,,19.38,
28.0,118.000000,17.45,
28.1,,19.23,
28.2,,22.07,
28.3,,18.64,
28.4,,12.66,
28.5,,14.99,
28.6,,16.83,
28.7,,12.36,
28.8,,11.11,
28.9,,14.73,
29.0,118.000000,13.54,
29.1,,9.44,
29.2,,12.29,
29.3,,14.28,
29.4,,11.23,
29.5,,9.93,
29.6,,12.92,
29.7,,13.18,
29.8,,9.48,
29.9,,10.35,
30.0,118.428571,11.29,11.2
