数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,102.000000,3.18,24.7
0.1,,3.11,
0.2,,3.21,
0.3,,3.37,
0.4,,3.60,
0.5,,3.89,
0.6,,4.20,
0.7,,4.65,
0.8,,5.20,
0.9,,5.72,
1.0,101.333333,6.23,
1.1,,6.71,
1.2,,7.19,
1.3,,7.67,
1.4,,8.02,
1.5,,8.17,
1.6,,8.14,
1.7,,7.94,
1.8,,7.63,
1.9,,7.22,
2.0,101.250000,6.69,
2.1,,6.16,
2.2,,5.69,
2.3,,5.22,
2.4,,4.82,
2.5,,4.55,
2.6,,4.29,
2.7,,4.05,
2.8,,3.81,
2.9,,3.66,
3.0,101.600000,3.68,
3.1,,3.72,
3.2,,3.71,
3.3,,3.66,
3.4,,3.56,
3.5,,3.57,
3.6,,3.69,
3.7,,3.75,
3.8,,3.72,
3.9,,3.64,
4.0,101.666667,3.52,
4.1,,3.54,
4.2,,3.63,
4.3,,3.62,
4.4,,3.56,
4.5,,3.46,
4.6,,3.42,
4.7,,3.61,
4.8,,3.93,
4.9,,4.28,
5.0,102.333333,4.65,
5.1,,5.06,
5.2,,5.59,
5.3,,6.20,
5.4,,6.69,
5.5,,6.96,
5.6,,7.08,
5.7,,7.00,
5.8,,6.68,
5.9,,6.21,
6.0,103.166667,5.55,
6.1,,4.80,
6.2,,4.27,
6.3,,3.98,
6.4,,3.83,
6.5,,3.74,
6.6,,3.64,
6.7,,3.53,
6.8,,3.38,
6.9,,3.26,
7.0,103.500000,3.25,
7.1,,3.24,
7.2,,3.17,
7.3,,3.06,
7.4,,2.91,
7.5,,2.87,
7.6,,3.04,
7.7,,3.31,
7.8,,3.64,
7.9,,4.01,
8.0,103.833333,4.44,
8.1,,5.00,
8.2,,5.64,
8.3,,6.24,
8.4,,6.77,
8.5,,7.16,
8.6,,7.51,
8.7,,7.82,
8.8,,8.00,
8.9,,8.01,
9.0,104.500000,7.87,
9.1,,7.71,
9.2,,7.62,
9.3,,7.57,
9.4,,7.42,
9.5,,7.03,
9.6,,6.47,
9.7,,5.96,
9.8,,5.69,
9.9,,5.48,
10.0,104.666667,5.17,19.6
10.1,,4.77,
10.2,,4.32,
10.3,,4.03,
10.4,,3.98,
10.5,,3.96,
10.6,,3.89,
10.7,,3.80,
10.8,,3.63,
10.9,,3.55,
11.0,105.200000,3.72,
11.1,,3.95,
11.2,,4.16,
11.3,,4.45,
11.4,,5.08,
11.5,,5.93,
11.6,,6.84,
