数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,116.000000,4.13,19.0
0.1,,3.99,
0.2,,3.91,
0.3,,3.78,
0.4,,3.70,
0.5,,3.78,
0.6,,3.86,
0.7,,3.92,
0.8,,4.02,
0.9,,4.00,
1.0,116.000000,3.82,
1.1,,3.59,
1.2,,3.58,
1.3,,3.76,
1.4,,3.94,
1.5,,4.16,
1.6,,4.43,
1.7,,4.81,
1.8,,5.13,
1.9,,5.38,
2.0,116.500000,5.52,
2.1,,5.53,
2.2,,5.38,
2.3,,5.14,
2.4,,4.92,
2.5,,4.73,
2.6,,4.54,
2.7,,4.33,
2.8,,4.08,
2.9,,3.88,
3.0,116.200000,3.79,
3.1,,3.77,
3.2,,3.72,
3.3,,3.61,
3.4,,3.51,
3.5,,3.40,
3.6,,3.29,
3.7,,3.20,
3.8,,3.16,
3.9,,3.17,
4.0,115.500000,3.18,
4.1,,3.25,
4.2,,3.42,
4.3,,3.63,
4.4,,3.87,
4.5,,4.17,
4.6,,4.53,
4.7,,4.94,
4.8,,5.31,
4.9,,5.62,
5.0,115.166667,5.88,
5.1,,6.02,
5.2,,5.96,
5.3,,5.75,
5.4,,5.48,
5.5,,5.19,
5.6,,4.92,
5.7,,4.65,
5.8,,4.41,
5.9,,4.20,
6.0,114.500000,3.98,
6.1,,3.82,
6.2,,3.70,
6.3,,3.58,
6.4,,3.44,
6.5,,3.30,
6.6,,3.27,
6.7,,3.32,
6.8,,3.40,
6.9,,3.58,
7.0,113.833333,3.78,
7.1,,4.01,
7.2,,4.31,
7.3,,4.68,
7.4,,5.25,
7.5,,5.86,
7.6,,6.19,
7.7,,6.26,
7.8,,6.14,
7.9,,5.91,
8.0,113.666667,5.68,
8.1,,5.46,
8.2,,5.20,
8.3,,4.91,
8.4,,4.61,
8.5,,4.33,
8.6,,4.10,
8.7,,3.94,
8.8,,3.78,
8.9,,3.63,
9.0,114.000000,3.47,
9.1,,3.33,
9.2,,3.31,
9.3,,3.39,
9.4,,3.54,
9.5,,3.74,
9.6,,3.96,
9.7,,4.31,
9.8,,4.82,
9.9,,5.23,
10.0,114.500000,5.28,20.9
10.1,,5.16,
10.2,,5.21,
10.3,,5.47,
10.4,,5.66,
10.5,,5.58,
10.6,,5.33,
10.7,,5.09,
10.8,,4.82,
10.9,,4.53,
11.0,115.333333,4.33,
11.1,,4.13,
11.2,,3.84,
11.3,,3.73,
11.4,,3.82,
11.5,,3.79,
11.6,,3.60,
11.7,,3.54,
11.8,,3.62,
11.9,,3.31,
12.0,116.333333,3.14,
12.1,,3.55,
12.2,,3.80,
12.3,,3.86,
12.4,,4.15,
12.5,,4.35,
12.6,,4.69,
12.7,,5.20,
12.8,,5.09,
12.9,,5.12,
13.0,117.400000,5.60,
13.1,,5.79,
13.2,,5.62,
13.3,,5.29,
13.4,,5.50,
13.5,,6.02,
13.6,,5.48,
13.7,,4.58,
13.8,,4.73,
13.9,,4.79,
14.0,117.166667,4.30,
14.1,,4.13,
14.2,,4.26,
14.3,,4.34,
14.4,,4.06,
14.5,,3.47,
14.6,,3.58,
14.7,,3.84,
14.8,,3.99,
14.9,,4.44,
15.0,117.000000,4.63,
15.1,,4.45,
15.2,,4.36,
15.3,,4.82,
15.4,,5.49,
15.5,,5.78,
15.6,,5.74,
15.7,,5.74,
15.8,,5.88,
15.9,,6.23,
16.0,116.833333,5.58,
16.1,,4.66,
16.2,,4.61,
16.3,,4.57,
16.4,,4.60,
16.5,,4.59,
16.6,,4.94,
16.7,,5.30,
16.8,,4.37,
16.9,,3.66,
17.0,116.166667,3.97,
17.1,,4.16,
17.2,,4.26,
17.3,,4.48,
17.4,,5.09,
17.5,,5.38,
17.6,,4.83,
17.7,,4.68,
17.8,,4.90,
17.9,,4.94,
18.0,115.714286,4.93,
18.1,,5.21,
18.2,,5.80,
18.3,,5.67,
18.4,,4.60,
18.5,,4.22,
18.6,,4.40,
18.7,,4.22,
18.8,,4.21,
18.9,,4.59,
19.0,114.500000,4.47,
19.1,,3.75,
19.2,,3.57,
19.3,,3.28,
19.4,,2.66,
19.5,,2.52,
19.6,,2.91,
19.7,,3.21,
19.8,,3.12,
19.9,,3.28,
20.0,113.666667,3.72,22.4
20.1,,4.26,
20.2,,4.72,
20.3,,5.00,
20.4,,5.43,
20.5,,5.68,
20.6,,5.65,
20.7,,5.46,
20.8,,5.16,
20.9,,4.93,
21.0,113.000000,4.92,
21.1,,5.16,
21.2,,5.45,
21.3,,5.39,
21.4,,4.73,
21.5,,4.44,
21.6,,4.66,
21.7,,4.78,
21.8,,5.00,
21.9,,5.25,
22.0,112.166667,5.55,
22.1,,4.86,
22.2,,3.90,
22.3,,3.75,
22.4,,3.52,
22.5,,3.44,
22.6,,3.52,
22.7,,3.70,
22.8,,4.00,
22.9,,4.27,
23.0,111.333333,4.04,
23.1,,3.71,
23.2,,4.13,
23.3,,5.00,
23.4,,5.60,
23.5,,6.06,
23.6,,6.57,
23.7,,6.93,
23.8,,6.69,
23.9,,5.95,
24.0,111.000000,5.31,
24.1,,4.68,
24.2,,4.25,
24.3,,4.11,
24.4,,4.27,
24.5,,4.41,
24.6,,4.25,
24.7,,3.80,
24.8,,3.34,
24.9,,3.52,
25.0,110.800000,3.52,
25.1,,3.14,
25.2,,3.18,
25.3,,3.51,
25.4,,3.67,
25.5,,3.34,
25.6,,3.49,
25.7,,4.69,
25.8,,5.44,
25.9,,5.82,
26.0,111.200000,6.21,
26.1,,6.30,
26.2,,6.00,
26.3,,5.33,
26.4,,5.04,
26.5,,5.03,
26.6,,5.03,
26.7,,5.33,
26.8,,5.87,
26.9,,6.30,
27.0,112.000000,5.35,
27.1,,4.13,
27.2,,3.83,
27.3,,3.67,
27.4,,3.70,
27.5,,3.55,
27.6,,3.70,
27.7,,4.13,
27.8,,3.54,
27.9,,3.66,
28.0,112.166667,4.47,
