数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,114.000000,3.05,0.0
0.1,,3.31,
0.2,,3.49,
0.3,,3.43,
0.4,,3.56,
0.5,,3.80,
0.6,,3.98,
0.7,,4.18,
0.8,,4.43,
0.9,,4.68,
1.0,115.333333,4.91,
1.1,,5.08,
1.2,,5.04,
1.3,,4.83,
1.4,,4.60,
1.5,,4.36,
1.6,,4.18,
1.7,,4.01,
1.8,,3.82,
1.9,,3.63,
2.0,115.500000,3.47,
2.1,,3.34,
2.2,,3.22,
2.3,,3.13,
2.4,,3.05,
2.5,,2.97,
2.6,,2.91,
2.7,,2.86,
2.8,,2.85,
2.9,,2.90,
3.0,116.000000,2.91,
3.1,,2.97,
3.2,,3.08,
3.3,,3.27,
3.4,,3.51,
3.5,,3.71,
3.6,,3.98,
3.7,,4.38,
3.8,,4.80,
3.9,,5.16,
4.0,116.500000,5.41,
4.1,,5.54,
4.2,,5.49,
4.3,,5.28,
4.4,,5.03,
4.5,,4.78,
4.6,,4.54,
4.7,,4.32,
4.8,,4.13,
4.9,,3.93,
5.0,117.166667,3.73,
5.1,,3.61,
5.2,,3.49,
5.3,,3.33,
5.4,,3.16,
5.5,,2.98,
5.6,,2.87,
5.7,,2.87,
5.8,,2.92,
5.9,,2.94,
6.0,117.833333,2.96,
6.1,,3.24,
6.2,,3.60,
6.3,,3.83,
6.4,,4.09,
6.5,,4.36,
6.6,,4.58,
6.7,,4.81,
6.8,,5.05,
6.9,,5.07,
7.0,118.666667,4.91,
7.1,,4.74,
7.2,,4.57,
7.3,,4.36,
7.4,,4.09,
7.5,,3.82,
7.6,,3.60,
7.7,,3.41,
7.8,,3.26,
7.9,,3.10,
8.0,119.500000,2.95,
8.1,,2.87,
8.2,,2.80,
8.3,,2.71,
8.4,,2.62,
8.5,,2.56,
8.6,,2.53,
8.7,,2.56,
8.8,,2.60,
8.9,,2.60,
9.0,120.333333,2.64,
9.1,,2.78,
9.2,,2.92,
9.3,,3.06,
9.4,,3.20,
9.5,,3.38,
9.6,,3.65,
9.7,,3.98,
9.8,,4.28,
9.9,,4.45,
10.0,121.400000,4.54,19.5
10.1,,4.55,
10.2,,4.41,
10.3,,4.21,
10.4,,4.00,
10.5,,3.80,
10.6,,3.62,
10.7,,3.41,
10.8,,3.20,
10.9,,3.07,
11.0,121.166667,2.98,
11.1,,2.76,
11.2,,2.62,
11.3,,2.48,
11.4,,2.35,
11.5,,2.45,
11.6,,2.54,
11.7,,2.64,
11.8,,2.82,
11.9,,2.98,
12.0,121.000000,3.25,
12.1,,3.73,
12.2,,4.40,
12.3,,4.92,
12.4,,5.13,
12.5,,5.47,
12.6,,5.97,
12.7,,6.54,
12.8,,6.47,
12.9,,5.81,
13.0,120.500000,5.70,
13.1,,5.75,
13.2,,5.39,
13.3,,4.88,
13.4,,4.80,
13.5,,5.00,
13.6,,5.02,
13.7,,4.94,
13.8,,4.27,
13.9,,3.60,
14.0,119.666667,3.65,
14.1,,3.71,
14.2,,3.74,
14.3,,3.97,
14.4,,4.35,
14.5,,4.44,
14.6,,4.56,
14.7,,5.26,
14.8,,5.75,
14.9,,5.96,
15.0,119.428571,6.16,
15.1,,6.05,
15.2,,5.71,
15.3,,5.40,
15.4,,5.30,
15.5,,5.27,
15.6,,5.30,
15.7,,5.40,
15.8,,5.51,
15.9,,5.59,
16.0,118.200000,5.05,
16.1,,4.24,
16.2,,4.33,
16.3,,4.29,
16.4,,3.68,
16.5,,3.27,
16.6,,3.42,
16.7,,3.79,
16.8,,3.43,
16.9,,3.36,
17.0,118.166667,4.19,
17.1,,4.61,
17.2,,4.83,
17.3,,5.46,
17.4,,6.21,
17.5,,6.60,
17.6,,6.46,
17.7,,6.26,
17.8,,5.86,
