数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,104.000000,4.22,20.0
0.1,,3.69,
0.2,,3.30,
0.3,,3.04,
0.4,,2.78,
0.5,,2.51,
0.6,,2.23,
0.7,,1.90,
0.8,,1.66,
0.9,,1.50,
1.0,105.333333,1.36,
1.1,,1.30,
1.2,,1.34,
1.3,,1.62,
1.4,,2.20,
1.5,,2.92,
1.6,,3.66,
1.7,,4.37,
1.8,,4.92,
1.9,,5.19,
2.0,105.500000,5.17,
2.1,,4.87,
2.2,,4.42,
2.3,,3.98,
2.4,,3.59,
2.5,,3.21,
2.6,,2.87,
2.7,,2.58,
2.8,,2.23,
2.9,,1.92,
3.0,104.800000,1.69,
3.1,,1.46,
3.2,,1.27,
3.3,,1.13,
3.4,,1.05,
3.5,,1.12,
3.6,,1.40,
3.7,,1.85,
3.8,,2.35,
3.9,,2.95,
4.0,103.666667,3.53,
4.1,,4.07,
4.2,,4.41,
4.3,,4.36,
4.4,,3.95,
4.5,,3.56,
4.6,,3.23,
4.7,,2.80,
4.8,,2.50,
4.9,,2.16,
5.0,102.833333,1.88,
5.1,,1.75,
5.2,,1.59,
5.3,,1.43,
5.4,,1.31,
5.5,,1.21,
5.6,,1.14,
5.7,,1.12,
5.8,,1.22,
5.9,,1.49,
6.0,101.833333,1.87,
6.1,,2.33,
6.2,,2.90,
6.3,,3.46,
6.4,,3.86,
6.5,,3.94,
6.6,,3.59,
6.7,,3.15,
6.8,,2.89,
6.9,,2.66,
7.0,101.166667,2.37,
7.1,,2.09,
7.2,,1.81,
7.3,,1.60,
7.4,,1.50,
7.5,,1.44,
7.6,,1.37,
7.7,,1.30,
7.8,,1.22,
7.9,,1.20,
8.0,101.000000,1.33,
8.1,,1.66,
8.2,,2.13,
8.3,,2.71,
8.4,,3.35,
8.5,,4.08,
8.6,,4.72,
8.7,,4.94,
8.8,,4.66,
8.9,,4.17,
9.0,101.166667,3.65,
9.1,,3.26,
9.2,,2.97,
9.3,,2.64,
9.4,,2.35,
9.5,,2.09,
9.6,,1.85,
9.7,,1.69,
9.8,,1.59,
9.9,,1.49,
10.0,101.833333,1.39,22.1
10.1,,1.31,
10.2,,1.25,
10.3,,1.34,
10.4,,1.67,
10.5,,2.18,
10.6,,2.90,
10.7,,3.59,
10.8,,4.02,
10.9,,4.30,
11.0,102.000000,4.51,
11.1,,4.62,
11.2,,4.91,
11.3,,5.64,
11.4,,5.75,
11.5,,5.25,
11.6,,4.69,
11.7,,4.47,
11.8,,4.42,
11.9,,4.66,
12.0,102.166667,5.31,
12.1,,5.34,
12.2,,5.78,
12.3,,5.54,
12.4,,5.20,
12.5,,5.53,
12.6,,5.60,
12.7,,5.53,
12.8,,4.80,
12.9,,4.88,
13.0,102.200000,4.98,
13.1,,5.30,
13.2,,5.79,
13.3,,7.62,
13.4,,8.97,
13.5,,8.30,
13.6,,8.73,
13.7,,8.47,
13.8,,7.02,
13.9,,5.66,
14.0,101.833333,5.91,
14.1,,5.19,
14.2,,3.89,
14.3,,4.75,
14.4,,5.75,
14.5,,6.30,
14.6,,6.70,
14.7,,8.37,
14.8,,8.72,
14.9,,6.57,
15.0,101.500000,5.25,
15.1,,4.83,
15.2,,4.41,
15.3,,4.15,
15.4,,5.22,
15.5,,6.40,
15.6,,6.98,
15.7,,8.01,
15.8,,9.35,
15.9,,8.34,
16.0,101.666667,6.40,
16.1,,5.79,
16.2,,6.24,
16.3,,5.95,
16.4,,4.36,
16.5,,4.46,
16.6,,4.80,
16.7,,4.75,
16.8,,4.76,
16.9,,6.14,
17.0,101.000000,7.30,
17.1,,7.75,
17.2,,8.13,
17.3,,7.59,
17.4,,6.76,
17.5,,6.10,
17.6,,6.60,
17.7,,6.43,
17.8,,5.80,
17.9,,5.52,
18.0,100.571429,6.24,
18.1,,6.27,
18.2,,5.94,
18.3,,7.12,
18.4,,8.37,
18.5,,8.40,
18.6,,7.63,
18.7,,7.53,
18.8,,7.36,
18.9,,6.19,
19.0,99.333333,4.87,
19.1,,4.90,
19.2,,5.31,
19.3,,5.26,
19.4,,5.28,
19.5,,5.88,
19.6,,5.14,
19.7,,4.09,
19.8,,3.43,
19.9,,2.58,
20.0,98.333333,2.53,18.1
20.1,,3.06,
20.2,,4.67,
20.3,,5.95,
20.4,,7.07,
20.5,,7.50,
20.6,,8.02,
20.7,,8.67,
20.8,,8.12,
20.9,,7.43,
21.0,97.000000,7.32,
21.1,,6.26,
21.2,,4.60,
21.3,,4.24,
21.4,,4.21,
21.5,,3.83,
21.6,,3.46,
21.7,,4.51,
21.8,,5.43,
21.9,,6.20,
22.0,96.166667,7.10,
22.1,,7.96,
22.2,,7.54,
22.3,,5.97,
22.4,,5.99,
22.5,,5.60,
22.6,,4.33,
22.7,,3.40,
22.8,,3.63,
22.9,,4.23,
23.0,95.833333,4.78,
23.1,,6.07,
23.2,,7.75,
23.3,,8.27,
23.4,,7.66,
23.5,,7.68,
23.6,,7.49,
23.7,,6.52,
23.8,,5.62,
23.9,,5.91,
24.0,96.000000,5.62,
24.1,,5.26,
24.2,,5.86,
24.3,,7.45,
24.4,,9.25,
24.5,,9.61,
24.6,,10.29,
24.7,,9.72,
24.8,,7.44,
24.9,,5.46,
25.0,96.166667,5.58,
25.1,,5.77,
25.2,,4.89,
25.3,,5.28,
25.4,,6.85,
25.5,,7.32,
25.6,,7.20,
25.7,,8.77,
25.8,,9.05,
25.9,,7.67,
26.0,96.500000,6.45,
26.1,,6.26,
26.2,,4.93,
26.3,,3.21,
26.4,,3.23,
26.5,,4.20,
26.6,,5.37,
26.7,,6.36,
26.8,,9.43,
26.9,,11.87,
27.0,96.833333,11.68,
27.1,,10.34,
27.2,,10.01,
27.3,,9.42,
27.4,,7.55,
27.5,,6.88,
27.6,,6.63,
27.7,,5.61,
27.8,,4.41,
27.9,,4.65,
28.0,97.000000,5.30,
28.1,,5.80,
28.2,,6.93,
28.3,,9.12,
28.4,,10.34,
28.5,,9.49,
28.6,,9.38,
28.7,,8.66,
28.8,,6.78,
28.9,,5.36,
29.0,97.333333,4.95,
29.1,,4.52,
29.2,,4.03,
29.3,,4.16,
29.4,,5.76,
29.5,,7.36,
29.6,,8.06,
29.7,,9.49,
29.8,,10.15,
29.9,,10.04,
30.0,97.500000,8.44,44.4
