数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,97.000000,11.24,9.5
0.1,,11.53,
0.2,,10.83,
0.3,,9.20,
0.4,,7.78,
0.5,,6.88,
0.6,,6.45,
0.7,,6.57,
0.8,,7.42,
0.9,,8.39,
1.0,97.666667,8.04,
1.1,,7.07,
1.2,,6.43,
1.3,,5.88,
1.4,,5.46,
1.5,,5.16,
1.6,,4.88,
1.7,,4.71,
1.8,,4.59,
1.9,,4.49,
2.0,98.250000,4.54,
2.1,,4.53,
2.2,,4.38,
2.3,,4.32,
2.4,,4.34,
2.5,,4.32,
2.6,,4.30,
2.7,,4.23,
2.8,,4.23,
2.9,,4.32,
3.0,99.600000,4.36,
3.1,,4.36,
3.2,,4.38,
3.3,,4.38,
3.4,,4.42,
3.5,,4.50,
3.6,,4.49,
3.7,,4.44,
3.8,,4.33,
3.9,,4.27,
4.0,101.000000,4.33,
4.1,,4.37,
4.2,,4.35,
4.3,,4.33,
4.4,,4.26,
4.5,,4.26,
4.6,,4.33,
4.7,,4.35,
4.8,,4.38,
4.9,,4.35,
5.0,103.600000,4.30,
5.1,,4.37,
5.2,,4.45,
5.3,,4.46,
5.4,,4.43,
5.5,,4.34,
5.6,,4.31,
5.7,,4.37,
5.8,,4.49,
5.9,,4.85,
6.0,105.000000,5.38,
6.1,,6.01,
6.2,,6.50,
6.3,,6.96,
6.4,,7.35,
6.5,,7.84,
6.6,,8.26,
6.7,,8.53,
6.8,,8.71,
6.9,,8.73,
7.0,105.500000,8.59,
7.1,,8.20,
7.2,,7.68,
7.3,,7.31,
7.4,,7.09,
7.5,,6.84,
7.6,,6.58,
7.7,,6.24,
7.8,,5.95,
7.9,,5.82,
8.0,106.666667,5.69,
8.1,,5.56,
8.2,,5.38,
8.3,,5.16,
8.4,,5.06,
8.5,,5.06,
8.6,,5.00,
8.7,,4.91,
8.8,,4.78,
8.9,,4.69,
9.0,107.166667,4.77,
9.1,,4.84,
9.2,,4.82,
9.3,,4.81,
9.4,,4.72,
9.5,,4.66,
9.6,,4.74,
9.7,,4.80,
9.8,,4.79,
9.9,,4.78,
10.0,107.500000,4.72,9.8
10.1,,4.66,
10.2,,4.72,
10.3,,4.80,
10.4,,4.83,
