数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,103.000000,5.39,7.8
0.1,,5.83,
0.2,,6.03,
0.3,,6.30,
0.4,,6.79,
0.5,,7.28,
0.6,,7.64,
0.7,,7.80,
0.8,,7.81,
0.9,,7.89,
1.0,102.333333,8.09,
1.1,,8.23,
1.2,,8.17,
1.3,,7.82,
1.4,,7.50,
1.5,,7.36,
1.6,,7.04,
1.7,,6.60,
1.8,,6.14,
1.9,,5.83,
2.0,102.250000,5.83,
2.1,,5.65,
2.2,,5.17,
2.3,,4.81,
2.4,,4.64,
2.5,,4.53,
2.6,,4.32,
2.7,,4.09,
2.8,,3.94,
2.9,,3.82,
3.0,103.000000,3.75,
3.1,,3.78,
3.2,,3.76,
3.3,,3.65,
3.4,,3.59,
3.5,,3.51,
3.6,,3.49,
3.7,,3.57,
3.8,,3.62,
3.9,,3.64,
4.0,103.833333,3.62,
4.1,,3.54,
4.2,,3.53,
4.3,,3.63,
4.4,,3.68,
4.5,,3.69,
4.6,,3.69,
4.7,,3.72,
4.8,,3.96,
4.9,,4.34,
5.0,104.428571,4.71,
5.1,,5.10,
5.2,,5.47,
5.3,,5.89,
5.4,,6.40,
5.5,,6.91,
5.6,,7.39,
5.7,,7.86,
5.8,,8.20,
5.9,,8.49,
6.0,105.285714,8.88,
6.1,,9.23,
6.2,,9.45,
6.3,,9.74,
6.4,,10.00,
6.5,,10.17,
6.6,,10.39,
6.7,,10.54,
6.8,,10.52,
6.9,,10.39,
7.0,105.857143,10.13,
7.1,,9.78,
7.2,,9.38,
7.3,,8.91,
7.4,,8.40,
7.5,,7.87,
7.6,,7.23,
7.7,,6.66,
7.8,,6.39,
7.9,,6.18,
8.0,106.333333,5.89,
8.1,,5.62,
8.2,,5.34,
8.3,,5.21,
8.4,,5.31,
8.5,,5.34,
8.6,,5.20,
8.7,,4.98,
8.8,,4.68,
8.9,,4.40,
9.0,105.833333,4.31,
9.1,,4.28,
9.2,,4.19,
9.3,,4.04,
9.4,,3.72,
9.5,,3.32,
9.6,,3.17,
9.7,,3.19,
9.8,,3.16,
9.9,,3.05,
10.0,105.333333,2.95,5.5
10.1,,2.87,
10.2,,2.85,
10.3,,2.94,
10.4,,3.04,
10.5,,3.11,
10.6,,3.27,
10.7,,3.42,
10.8,,3.84,
10.9,,5.54,
11.0,103.800000,7.27,
11.1,,8.24,
11.2,,10.26,
11.3,,12.09,
11.4,,12.58,
11.5,,12.94,
11.6,,12.43,
11.7,,13.21,
11.8,,13.55,
11.9,,12.07,
12.0,103.333333,12.11,
12.1,,11.29,
12.2,,11.48,
12.3,,12.63,
12.4,,11.72,
12.5,,10.68,
12.6,,11.31,
12.7,,10.74,
12.8,,10.47,
12.9,,11.28,
13.0,101.800000,10.25,
13.1,,8.48,
13.2,,7.67,
