数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,97.000000,4.74,24.7
0.1,,4.47,
0.2,,3.93,
0.3,,3.44,
0.4,,3.09,
0.5,,2.85,
0.6,,2.68,
0.7,,2.47,
0.8,,2.21,
0.9,,1.98,
1.0,97.666667,1.87,
1.1,,1.95,
1.2,,2.25,
1.3,,2.72,
1.4,,3.24,
1.5,,3.73,
1.6,,4.14,
1.7,,4.55,
1.8,,4.87,
1.9,,4.83,
2.0,99.250000,4.44,
2.1,,3.99,
2.2,,3.59,
2.3,,3.25,
2.4,,2.98,
2.5,,2.71,
2.6,,2.43,
2.7,,2.18,
2.8,,1.95,
2.9,,1.78,
3.0,100.400000,1.68,
3.1,,1.56,
3.2,,1.36,
3.3,,1.23,
3.4,,1.38,
3.5,,1.83,
3.6,,2.46,
3.7,,3.11,
3.8,,3.72,
3.9,,4.29,
4.0,100.500000,4.71,
4.1,,4.85,
4.2,,4.67,
4.3,,4.32,
4.4,,3.97,
4.5,,3.64,
4.6,,3.30,
4.7,,2.97,
4.8,,2.74,
4.9,,2.57,
5.0,101.000000,2.38,
5.1,,2.19,
5.2,,1.97,
5.3,,1.74,
5.4,,1.58,
5.5,,1.50,
5.6,,1.57,
5.7,,1.90,
5.8,,2.47,
5.9,,3.10,
6.0,101.166667,3.77,
6.1,,4.43,
6.2,,4.91,
6.3,,5.00,
6.4,,4.65,
6.5,,4.11,
6.6,,3.67,
6.7,,3.39,
6.8,,3.11,
6.9,,2.83,
7.0,100.200000,2.57,
7.1,,2.30,
7.2,,2.08,
7.3,,1.96,
7.4,,1.86,
7.5,,1.76,
7.6,,1.70,
7.7,,1.79,
7.8,,2.20,
7.9,,2.84,
8.0,100.000000,3.50,
8.1,,4.10,
8.2,,4.61,
8.3,,4.99,
8.4,,5.16,
8.5,,5.00,
8.6,,4.58,
8.7,,4.14,
8.8,,3.75,
8.9,,3.41,
9.0,98.800000,3.11,
9.1,,2.87,
9.2,,2.65,
9.3,,2.39,
9.4,,2.16,
9.5,,1.95,
9.6,,1.75,
9.7,,1.64,
9.8,,1.72,
9.9,,2.03,
10.0,98.666667,2.55,25.4
10.1,,3.13,
10.2,,3.62,
10.3,,4.08,
10.4,,4.50,
10.5,,4.69,
10.6,,4.46,
10.7,,4.06,
10.8,,3.87,
10.9,,3.84,
11.0,98.333333,3.67,
11.1,,3.26,
11.2,,2.84,
11.3,,2.50,
11.4,,2.37,
11.5,,2.61,
11.6,,3.06,
11.7,,3.69,
11.8,,4.47,
11.9,,5.21,
12.0,98.000000,5.55,
12.1,,5.36,
12.2,,4.64,
12.3,,3.87,
12.4,,3.26,
12.5,,2.76,
12.6,,2.42,
12.7,,2.20,
12.8,,2.12,
12.9,,2.12,
13.0,97.166667,2.38,
13.1,,2.70,
13.2,,3.26,
13.3,,3.93,
13.4,,4.56,
13.5,,4.82,
13.6,,4.60,
13.7,,4.53,
13.8,,4.36,
13.9,,4.08,
14.0,96.428571,3.79,
14.1,,3.47,
14.2,,3.18,
14.3,,3.07,
14.4,,3.28,
14.5,,3.63,
14.6,,3.72,
14.7,,3.43,
14.8,,3.17,
14.9,,2.92,
15.0,95.500000,2.59,
15.1,,2.30,
15.2,,2.53,
15.3,,3.11,
15.4,,3.59,
15.5,,4.12,
15.6,,4.83,
15.7,,5.67,
15.8,,6.14,
15.9,,5.70,
16.0,94.833333,4.97,
16.1,,4.24,
16.2,,3.60,
16.3,,3.20,
16.4,,2.71,
16.5,,2.46,
16.6,,2.50,
16.7,,2.36,
16.8,,2.21,
16.9,,2.20,
17.0,94.333333,2.15,
17.1,,2.08,
17.2,,2.22,
17.3,,2.40,
17.4,,2.36,
17.5,,2.31,
17.6,,2.33,
17.7,,2.53,
17.8,,2.86,
17.9,,3.22,
18.0,94.333333,3.61,
18.1,,4.15,
18.2,,4.84,
18.3,,5.13,
18.4,,4.47,
18.5,,3.73,
18.6,,3.41,
18.7,,3.18,
18.8,,2.90,
18.9,,2.62,
19.0,94.500000,2.35,
19.1,,2.09,
19.2,,1.88,
19.3,,1.83,
19.4,,2.27,
19.5,,3.00,
19.6,,3.54,
19.7,,4.01,
19.8,,4.70,
19.9,,5.24,
20.0,95.333333,5.22,30.1
20.1,,4.79,
20.2,,4.12,
20.3,,3.40,
20.4,,2.95,
20.5,,2.65,
20.6,,2.38,
20.7,,2.26,
20.8,,2.38,
20.9,,2.84,
21.0,96.166667,3.45,
21.1,,3.78,
21.2,,4.15,
21.3,,4.70,
21.4,,4.99,
21.5,,4.85,
21.6,,4.46,
21.7,,3.96,
21.8,,3.52,
21.9,,3.15,
22.0,97.166667,2.64,
22.1,,2.37,
22.2,,2.37,
22.3,,2.38,
22.4,,2.50,
22.5,,3.13,
22.6,,3.88,
22.7,,4.47,
22.8,,5.12,
22.9,,5.63,
23.0,97.500000,5.49,
23.1,,4.86,
23.2,,4.47,
23.3,,4.23,
23.4,,3.90,
23.5,,3.60,
23.6,,3.48,
23.7,,3.45,
23.8,,3.49,
23.9,,3.73,
24.0,97.666667,4.31,
24.1,,4.87,
24.2,,5.35,
24.3,,5.75,
24.4,,5.64,
24.5,,5.19,
24.6,,4.78,
24.7,,4.11,
24.8,,3.13,
24.9,,2.52,
25.0,97.333333,2.37,
25.1,,2.47,
25.2,,2.87,
25.3,,3.46,
25.4,,4.11,
25.5,,4.70,
25.6,,5.27,
25.7,,5.74,
25.8,,5.95,
25.9,,5.88,
26.0,96.666667,5.33,
26.1,,4.34,
26.2,,3.34,
26.3,,2.81,
26.4,,2.66,
26.5,,2.61,
26.6,,2.48,
26.7,,2.53,
26.8,,2.91,
26.9,,3.51,
27.0,95.666667,4.23,
27.1,,4.99,
27.2,,5.62,
27.3,,5.62,
27.4,,4.96,
27.5,,4.26,
27.6,,3.84,
27.7,,3.29,
27.8,,2.83,
27.9,,2.69,
28.0,94.666667,2.41,
28.1,,2.26,
28.2,,2.65,
28.3,,3.06,
28.4,,3.52,
28.5,,4.17,
28.6,,4.75,
28.7,,5.16,
28.8,,5.32,
28.9,,5.20,
29.0,94.000000,4.53,
29.1,,3.61,
29.2,,2.96,
29.3,,2.69,
29.4,,2.59,
29.5,,2.62,
29.6,,2.60,
29.7,,2.93,
29.8,,3.65,
29.9,,4.14,
30.0,93.500000,4.69,34.0
