数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,97.000000,4.60,21.2
0.1,,4.22,
0.2,,3.85,
0.3,,3.44,
0.4,,3.12,
0.5,,2.99,
0.6,,2.79,
0.7,,2.52,
0.8,,2.32,
0.9,,2.20,
1.0,97.666667,2.36,
1.1,,2.93,
1.2,,3.65,
1.3,,4.37,
1.4,,5.08,
1.5,,5.67,
1.6,,6.10,
1.7,,6.24,
1.8,,5.94,
1.9,,5.50,
2.0,98.250000,5.11,
2.1,,4.63,
2.2,,4.17,
2.3,,3.90,
2.4,,3.81,
2.5,,3.58,
2.6,,3.07,
2.7,,2.51,
2.8,,2.10,
2.9,,1.89,
3.0,98.400000,1.83,
3.1,,2.02,
3.2,,2.60,
3.3,,3.38,
3.4,,4.27,
3.5,,5.31,
3.6,,6.18,
3.7,,6.58,
3.8,,6.38,
3.9,,5.87,
4.0,98.500000,5.40,
4.1,,4.93,
4.2,,4.45,
4.3,,4.04,
4.4,,3.90,
4.5,,3.82,
4.6,,3.57,
4.7,,3.24,
4.8,,2.81,
4.9,,2.45,
5.0,98.833333,2.34,
5.1,,2.21,
5.2,,2.11,
5.3,,2.43,
5.4,,3.07,
5.5,,3.77,
5.6,,4.51,
5.7,,5.18,
5.8,,5.71,
5.9,,6.08,
6.0,99.000000,6.08,
6.1,,5.72,
6.2,,5.31,
6.3,,4.87,
6.4,,4.30,
6.5,,3.82,
6.6,,3.57,
6.7,,3.46,
6.8,,3.26,
6.9,,2.84,
7.0,99.000000,2.46,
7.1,,2.33,
7.2,,2.31,
7.3,,2.10,
7.4,,1.82,
7.5,,1.73,
7.6,,1.94,
7.7,,2.39,
7.8,,2.95,
7.9,,3.51,
8.0,98.666667,4.00,
8.1,,4.49,
8.2,,4.95,
8.3,,5.29,
8.4,,5.40,
8.5,,5.23,
8.6,,4.96,
8.7,,4.75,
8.8,,4.48,
8.9,,4.04,
9.0,98.500000,3.60,
9.1,,3.22,
9.2,,2.80,
9.3,,2.46,
9.4,,2.18,
9.5,,2.11,
9.6,,2.69,
9.7,,3.66,
9.8,,4.52,
9.9,,4.74,
10.0,98.333333,4.14,18.2
10.1,,3.54,
10.2,,3.34,
10.3,,3.22,
10.4,,3.02,
10.5,,2.82,
10.6,,2.67,
10.7,,2.49,
10.8,,2.26,
10.9,,2.17,
11.0,98.166667,2.19,
11.1,,2.21,
11.2,,2.15,
11.3,,1.97,
11.4,,1.81,
11.5,,1.94,
11.6,,2.24,
11.7,,2.31,
11.8,,2.25,
