数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,104.000000,4.54,16.5
0.1,,4.40,
0.2,,4.21,
0.3,,4.01,
0.4,,3.78,
0.5,,3.70,
0.6,,3.75,
0.7,,3.74,
0.8,,3.64,
0.9,,3.61,
1.0,105.333333,3.95,
1.1,,4.68,
1.2,,5.48,
1.3,,6.25,
1.4,,6.97,
1.5,,7.59,
1.6,,8.19,
1.7,,8.55,
1.8,,8.27,
1.9,,7.44,
2.0,106.000000,6.49,
2.1,,5.67,
2.2,,5.15,
2.3,,4.84,
2.4,,4.52,
2.5,,4.20,
2.6,,3.88,
2.7,,3.69,
2.8,,3.70,
2.9,,3.69,
3.0,106.600000,3.59,
3.1,,3.45,
3.2,,3.27,
3.3,,3.20,
3.4,,3.24,
3.5,,3.21,
3.6,,3.13,
3.7,,3.07,
3.8,,3.23,
3.9,,3.79,
4.0,106.500000,4.50,
4.1,,5.12,
4.2,,5.76,
4.3,,6.38,
4.4,,6.99,
4.5,,7.62,
4.6,,8.02,
4.7,,8.00,
4.8,,7.46,
4.9,,6.65,
5.0,107.000000,6.10,
5.1,,5.75,
5.2,,5.26,
5.3,,4.67,
5.4,,4.14,
5.5,,3.77,
5.6,,3.64,
5.7,,3.55,
5.8,,3.40,
5.9,,3.23,
6.0,107.166667,3.07,
6.1,,3.04,
6.2,,3.08,
6.3,,3.04,
6.4,,2.93,
6.5,,2.78,
6.6,,2.71,
6.7,,2.77,
6.8,,2.82,
6.9,,2.88,
7.0,107.166667,3.16,
7.1,,3.66,
7.2,,4.31,
7.3,,4.97,
7.4,,5.58,
7.5,,6.19,
7.6,,6.72,
7.7,,7.18,
7.8,,7.45,
7.9,,7.11,
8.0,107.333333,6.24,
8.1,,5.33,
8.2,,4.54,
8.3,,4.04,
8.4,,3.78,
8.5,,3.53,
8.6,,3.30,
8.7,,3.07,
8.8,,2.86,
8.9,,2.81,
9.0,107.500000,2.81,
9.1,,2.71,
9.2,,2.59,
9.3,,2.44,
9.4,,2.32,
9.5,,2.38,
9.6,,2.41,
9.7,,2.37,
9.8,,2.43,
9.9,,2.62,
10.0,107.666667,3.01,16.4
10.1,,3.59,
10.2,,4.18,
10.3,,4.76,
10.4,,5.32,
10.5,,5.88,
10.6,,6.49,
10.7,,7.05,
10.8,,7.53,
10.9,,7.86,
11.0,107.500000,8.96,
11.1,,8.91,
11.2,,6.75,
11.3,,5.72,
11.4,,5.76,
11.5,,5.60,
11.6,,5.23,
11.7,,4.76,
11.8,,4.43,
11.9,,4.57,
12.0,106.833333,5.13,
12.1,,5.75,
12.2,,6.36,
12.3,,6.89,
12.4,,7.27,
12.5,,7.54,
12.6,,7.69,
12.7,,7.68,
12.8,,7.87,
12.9,,8.49,
13.0,106.000000,8.76,
13.1,,8.82,
13.2,,8.85,
13.3,,8.36,
13.4,,7.83,
13.5,,7.51,
13.6,,7.70,
13.7,,8.09,
13.8,,7.68,
13.9,,6.71,
14.0,105.000000,5.39,
