数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,89.000000,3.26,0.0
0.1,,3.16,
0.2,,3.17,
0.3,,3.10,
0.4,,2.92,
0.5,,2.74,
0.6,,2.75,
0.7,,3.10,
0.8,,3.72,
0.9,,4.40,
1.0,90.333333,5.12,
1.1,,5.99,
1.2,,7.00,
1.3,,8.03,
1.4,,9.00,
1.5,,9.73,
1.6,,9.99,
1.7,,9.74,
1.8,,9.18,
1.9,,8.41,
2.0,91.000000,7.63,
2.1,,6.94,
2.2,,6.26,
2.3,,5.57,
2.4,,4.90,
2.5,,4.35,
2.6,,3.97,
2.7,,3.67,
2.8,,3.35,
2.9,,3.08,
3.0,92.400000,2.90,
3.1,,2.85,
3.2,,2.86,
3.3,,2.92,
3.4,,3.07,
3.5,,3.30,
3.6,,3.61,
3.7,,3.94,
3.8,,4.34,
3.9,,4.91,
4.0,93.166667,5.63,
4.1,,6.37,
4.2,,7.02,
4.3,,7.55,
4.4,,7.81,
4.5,,7.99,
4.6,,8.24,
4.7,,8.45,
4.8,,8.50,
4.9,,8.17,
5.0,94.000000,7.59,
5.1,,7.01,
5.2,,6.51,
5.3,,6.08,
5.4,,5.68,
5.5,,5.27,
5.6,,4.79,
5.7,,4.29,
5.8,,3.77,
5.9,,3.31,
6.0,94.333333,3.06,
6.1,,2.99,
6.2,,2.96,
6.3,,2.89,
6.4,,2.79,
6.5,,2.64,
6.6,,2.52,
6.7,,2.53,
6.8,,2.70,
6.9,,2.95,
7.0,93.666667,3.26,
7.1,,3.62,
7.2,,3.98,
7.3,,4.33,
7.4,,4.73,
7.5,,5.28,
7.6,,5.92,
7.7,,6.50,
7.8,,7.01,
7.9,,7.38,
8.0,92.000000,7.68,
8.1,,7.85,
8.2,,7.79,
8.3,,7.47,
8.4,,7.01,
8.5,,6.55,
8.6,,6.13,
8.7,,5.77,
8.8,,5.48,
8.9,,5.16,
9.0,91.333333,4.77,
9.1,,4.34,
9.2,,3.91,
9.3,,3.57,
9.4,,3.36,
9.5,,3.26,
9.6,,3.16,
9.7,,3.04,
9.8,,2.94,
9.9,,2.86,
10.0,89.600000,2.83,10.9
10.1,,2.97,
10.2,,3.33,
10.3,,3.81,
10.4,,4.33,
10.5,,4.82,
10.6,,5.26,
10.7,,5.79,
10.8,,6.75,
10.9,,8.63,
11.0,89.500000,12.62,
11.1,,15.46,
11.2,,16.67,
11.3,,17.47,
11.4,,16.51,
11.5,,14.93,
11.6,,16.27,
11.7,,17.68,
11.8,,16.03,
11.9,,17.03,
12.0,89.500000,18.20,
12.1,,17.94,
12.2,,16.52,
12.3,,16.09,
12.4,,16.86,
12.5,,15.08,
12.6,,14.58,
12.7,,13.78,
12.8,,11.94,
12.9,,10.13,
13.0,89.571429,10.01,
13.1,,11.45,
13.2,,10.98,
13.3,,11.66,
13.4,,12.86,
13.5,,14.02,
13.6,,15.82,
13.7,,16.51,
13.8,,16.22,
13.9,,16.75,
14.0,89.666667,19.55,
14.1,,20.90,
14.2,,17.81,
14.3,,14.78,
14.4,,13.58,
14.5,,12.50,
14.6,,10.51,
14.7,,10.36,
14.8,,11.86,
14.9,,10.75,
15.0,90.285714,9.40,
15.1,,9.06,
15.2,,9.07,
15.3,,8.70,
15.4,,8.71,
15.5,,8.46,
15.6,,7.40,
15.7,,7.06,
15.8,,8.20,
15.9,,11.01,
16.0,91.333333,14.31,
16.1,,16.93,
16.2,,17.89,
16.3,,18.78,
16.4,,20.27,
16.5,,22.01,
16.6,,24.36,
16.7,,24.72,
16.8,,22.94,
16.9,,19.99,
17.0,91.833333,18.20,
17.1,,14.94,
17.2,,12.28,
17.3,,12.66,
17.4,,10.47,
17.5,,8.66,
17.6,,8.86,
17.7,,9.34,
17.8,,8.03,
17.9,,7.79,
18.0,92.000000,8.54,
18.1,,8.18,
18.2,,9.53,
18.3,,11.35,
18.4,,13.01,
18.5,,13.73,
18.6,,16.18,
18.7,,19.33,
18.8,,19.09,
18.9,,21.07,
19.0,91.666667,25.20,
19.1,,27.35,
19.2,,24.82,
19.3,,21.59,
19.4,,19.43,
19.5,,15.21,
19.6,,12.62,
19.7,,11.81,
19.8,,11.79,
19.9,,10.72,
20.0,90.200000,9.50,25.6
20.1,,9.17,
20.2,,9.02,
20.3,,9.91,
20.4,,11.21,
20.5,,13.40,
20.6,,14.00,
20.7,,15.11,
20.8,,17.56,
20.9,,18.65,
21.0,89.200000,19.82,
21.1,,19.77,
21.2,,18.23,
21.3,,14.76,
21.4,,11.68,
21.5,,11.12,
21.6,,10.60,
21.7,,9.84,
21.8,,10.88,
21.9,,11.95,
22.0,88.666667,11.06,
22.1,,10.66,
22.2,,12.26,
22.3,,16.04,
22.4,,18.26,
22.5,,18.14,
22.6,,17.53,
22.7,,16.04,
22.8,,13.55,
22.9,,12.85,
23.0,88.166667,13.43,
23.1,,11.43,
23.2,,9.85,
23.3,,9.84,
23.4,,11.35,
23.5,,10.41,
23.6,,8.92,
23.7,,10.50,
23.8,,10.96,
23.9,,12.72,
24.0,88.166667,15.47,
24.1,,16.92,
24.2,,15.86,
24.3,,16.17,
24.4,,17.61,
24.5,,15.52,
24.6,,13.51,
24.7,,13.07,
24.8,,12.89,
24.9,,10.01,
25.0,88.571429,8.18,
25.1,,8.83,
25.2,,9.04,
25.3,,8.38,
25.4,,9.02,
25.5,,10.97,
25.6,,9.86,
25.7,,9.58,
25.8,,12.49,
25.9,,13.97,
26.0,89.142857,13.25,
26.1,,15.55,
26.2,,17.71,
26.3,,17.04,
26.4,,20.26,
26.5,,22.65,
26.6,,20.40,
26.7,,18.20,
26.8,,17.75,
26.9,,16.76,
27.0,90.333333,15.10,
27.1,,13.16,
27.2,,11.42,
27.3,,11.35,
27.4,,9.77,
27.5,,7.82,
27.6,,7.50,
27.7,,8.32,
27.8,,6.85,
27.9,,5.22,
28.0,91.666667,5.37,
28.1,,5.29,
28.2,,5.18,
28.3,,6.16,
28.4,,8.36,
28.5,,9.57,
28.6,,10.36,
28.7,,11.51,
