数据组 1:时间(s),数据组 1:心率(bpm),数据组 1:力(N),数据组 1:呼吸速度(bpm)
0.0,121.000000,2.99,7.8
0.1,,3.08,
0.2,,3.14,
0.3,,3.22,
0.4,,3.25,
0.5,,3.19,
0.6,,3.09,
0.7,,3.08,
0.8,,3.17,
0.9,,3.16,
1.0,121.000000,3.16,
1.1,,3.28,
1.2,,3.44,
1.3,,3.65,
1.4,,3.91,
1.5,,4.19,
1.6,,4.43,
1.7,,4.62,
1.8,,4.67,
1.9,,4.58,
2.0,120.000000,4.39,
2.1,,4.19,
2.2,,4.03,
2.3,,3.88,
2.4,,3.75,
2.5,,3.58,
2.6,,3.43,
2.7,,3.33,
2.8,,3.26,
2.9,,3.22,
3.0,119.800000,3.15,
3.1,,3.11,
3.2,,3.10,
3.3,,3.10,
3.4,,3.10,
3.5,,3.06,
3.6,,3.09,
3.7,,3.21,
3.8,,3.39,
3.9,,3.58,
4.0,120.000000,3.69,
4.1,,3.74,
4.2,,3.83,
4.3,,3.92,
4.4,,4.00,
4.5,,4.05,
4.6,,4.11,
4.7,,4.23,
4.8,,4.35,
4.9,,4.41,
5.0,120.000000,4.34,
5.1,,4.18,
5.2,,4.00,
5.3,,3.81,
5.4,,3.64,
5.5,,3.44,
5.6,,3.28,
5.7,,3.16,
5.8,,3.03,
5.9,,2.90,
6.0,119.333333,2.77,
6.1,,2.69,
6.2,,2.70,
6.3,,2.76,
6.4,,2.85,
6.5,,2.91,
6.6,,2.97,
6.7,,3.10,
6.8,,3.25,
6.9,,3.47,
7.0,119.333333,3.66,
7.1,,3.78,
7.2,,3.90,
7.3,,4.03,
7.4,,4.22,
7.5,,4.46,
7.6,,4.69,
7.7,,4.85,
7.8,,4.92,
7.9,,4.84,
8.0,119.333333,4.64,
8.1,,4.43,
8.2,,4.24,
8.3,,4.05,
8.4,,3.85,
8.5,,3.63,
8.6,,3.39,
8.7,,3.18,
8.8,,3.03,
8.9,,2.92,
9.0,118.833333,2.80,
9.1,,2.67,
9.2,,2.60,
9.3,,2.54,
9.4,,2.48,
9.5,,2.40,
9.6,,2.34,
9.7,,2.29,
9.8,,2.25,
9.9,,2.21,
10.0,118.833333,2.18,0.0
10.1,,2.14,
10.2,,2.15,
10.3,,2.23,
10.4,,2.36,
10.5,,2.44,
10.6,,2.58,
10.7,,2.97,
10.8,,3.80,
10.9,,5.30,
11.0,118.833333,5.84,
11.1,,5.79,
11.2,,6.48,
11.3,,7.29,
11.4,,8.26,
11.5,,9.04,
11.6,,8.91,
11.7,,8.26,
11.8,,8.77,
11.9,,9.02,
12.0,118.500000,8.40,
12.1,,8.01,
12.2,,8.21,
12.3,,9.38,
12.4,,9.92,
12.5,,9.72,
12.6,,9.83,
12.7,,10.12,
12.8,,10.25,
12.9,,10.40,
13.0,118.400000,10.42,
13.1,,10.33,
13.2,,10.64,
13.3,,10.77,
13.4,,10.03,
13.5,,9.28,
13.6,,8.51,
13.7,,7.91,
13.8,,8.82,
13.9,,9.14,
14.0,118.600000,8.41,
14.1,,8.22,
14.2,,7.85,
14.3,,8.15,
14.4,,8.84,
14.5,,9.25,
14.6,,9.78,
14.7,,9.71,
14.8,,9.78,
14.9,,10.34,
15.0,119.000000,9.63,
15.1,,7.79,
15.2,,7.42,
15.3,,8.07,
15.4,,7.92,
15.5,,8.09,
15.6,,8.06,
15.7,,7.22,
15.8,,7.62,
15.9,,8.66,
16.0,119.800000,9.23,
16.1,,9.73,
16.2,,9.75,
16.3,,9.75,
16.4,,9.56,
16.5,,9.02,
16.6,,8.47,
16.7,,8.62,
16.8,,8.96,
16.9,,7.82,
17.0,120.333333,7.60,
17.1,,8.22,
17.2,,8.59,
17.3,,8.41,
17.4,,8.10,
17.5,,9.69,
17.6,,11.11,
17.7,,10.88,
17.8,,10.21,
17.9,,9.70,
18.0,121.333333,9.51,
18.1,,9.25,
18.2,,9.21,
18.3,,9.72,
18.4,,9.69,
18.5,,8.71,
18.6,,7.66,
18.7,,7.02,
18.8,,7.37,
18.9,,8.14,
19.0,123.000000,9.06,
19.1,,9.70,
19.2,,9.06,
19.3,,8.55,
19.4,,8.07,
19.5,,7.89,
19.6,,8.37,
19.7,,8.78,
19.8,,8.63,
19.9,,7.09,
20.0,124.333333,6.20,2.6
20.1,,6.65,
20.2,,7.51,
20.3,,7.73,
20.4,,8.04,
20.5,,9.12,
20.6,,10.47,
20.7,,10.55,
20.8,,9.09,
20.9,,8.33,
21.0,125.666667,8.08,
21.1,,7.78,
21.2,,7.94,
21.3,,8.55,
21.4,,7.97,
21.5,,7.41,
21.6,,6.91,
21.7,,7.36,
21.8,,8.87,
21.9,,8.74,
22.0,128.200000,8.84,
22.1,,8.34,
22.2,,7.61,
22.3,,7.83,
22.4,,7.45,
22.5,,7.40,
22.6,,8.55,
22.7,,9.29,
22.8,,9.45,
22.9,,8.88,
23.0,129.166667,8.06,
23.1,,7.73,
23.2,,7.54,
23.3,,8.41,
23.4,,9.63,
23.5,,10.66,
23.6,,9.80,
23.7,,9.27,
23.8,,9.22,
23.9,,7.79,
24.0,130.833333,7.27,
24.1,,6.68,
24.2,,6.87,
24.3,,7.54,
24.4,,7.72,
24.5,,9.24,
24.6,,8.80,
24.7,,8.12,
24.8,,9.08,
24.9,,8.31,
25.0,132.333333,8.36,
25.1,,7.85,
25.2,,7.72,
25.3,,8.41,
25.4,,7.09,
25.5,,7.22,
25.6,,7.28,
25.7,,7.57,
25.8,,8.66,
25.9,,8.93,
26.0,133.285714,9.91,
26.1,,9.97,
26.2,,9.93,
26.3,,10.13,
26.4,,9.68,
26.5,,9.25,
26.6,,9.07,
26.7,,9.83,
26.8,,9.32,
26.9,,8.69,
27.0,135.142857,8.76,
27.1,,8.05,
27.2,,8.52,
27.3,,8.08,
27.4,,7.49,
27.5,,7.68,
27.6,,7.37,
27.7,,8.03,
27.8,,8.74,
27.9,,9.42,
28.0,135.875000,9.99,
28.1,,10.73,
28.2,,10.75,
28.3,,9.50,
28.4,,8.97,
28.5,,8.77,
28.6,,8.41,
28.7,,8.26,
28.8,,7.09,
28.9,,6.97,
29.0,138.714286,7.62,
29.1,,7.87,
29.2,,8.98,
29.3,,8.68,
29.4,,9.09,
29.5,,9.64,
29.6,,8.50,
29.7,,7.85,
29.8,,6.22,
29.9,,5.48,
30.0,140.285714,5.01,0.0
